episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,13.36,17,0.05,0.974056,-0.364919,,6.644787,,,0.0001,
2,26.54,22,0.06,0.974035,-0.369677,,13.589845,,,0.0001,
3,26.54,23,0.06,0.974035,0.316712,,13.676381,,,0.0001,
4,11.2,14,0.07,0.974037,0.219829,,5.456686,,,0.0001,
5,18.7,18,0.07,0.974027,-0.332894,,10.095354,,,0.0001,
6,25.78,21,0.08,0.974019,-0.131562,,14.010864,,,0.0001,
7,13.46,13,0.08,0.974015,0.089044,,7.530422,,,0.0001,
8,10.88,12,0.08,0.974004,-0.534995,,5.667222,,,0.0001,
9,46.76,31,0.09,0.973988,-0.240962,,25.277792,,,0.0001,
10,13.64,16,0.09,0.97397,-0.171309,,7.044855,,,0.0001,
11,16.36,16,0.1,0.973951,-0.205426,,8.745506,,,0.0001,
12,26.82,24,0.1,0.97393,-0.257169,,14.160839,,,0.0001,
13,14.1,15,0.1,0.973912,0.043806,,7.380385,,,0.0001,
14,25.99,21,0.11,0.973898,0.020983,,14.372464,,,0.0001,
15,31.11,26,0.11,0.97388,-0.274022,,16.064093,,,0.0001,
16,15.41,17,0.12,0.973861,-0.199786,,7.946038,,,0.0001,
17,17.97,16,0.12,0.973853,0.369821,,9.793285,,,0.0001,
18,25.37,22,0.12,0.973846,0.031464,,13.154242,,,0.0001,
19,12.14,13,0.13,0.973839,-0.156396,,6.104975,,,0.0001,
20,19.12,20,0.13,0.973827,-0.335812,,9.846571,,,0.0001,
21,74.09,45,0.14,0.973817,-0.040402,,35.871357,,,0.0001,
22,13.52,14,0.14,0.973809,0.2166,,6.947376,,,0.0001,
23,10.37,11,0.15,0.973808,0.230359,,5.679489,,,0.0001,
24,32.27,27,0.15,0.973801,-0.387994,,16.414314,,,0.0001,
25,17.39,17,0.16,0.973794,-0.061741,,9.061062,,,0.0001,
26,15.38,17,0.16,0.973789,0.023496,,8.231117,,,0.0001,
27,15.48,15,0.16,0.973789,0.223538,,8.664614,,,0.0001,
28,15.58,18,0.17,0.973785,-0.505938,,8.142303,,,0.0001,
29,61.3,44,0.17,0.973783,0.072175,,28.615564,,,0.0001,
30,86.6,50,0.18,0.973778,-0.204659,,43.510448,,,0.0001,
31,6.43,8,0.19,0.973779,0.569981,,3.507288,,,0.0001,
32,10.65,12,0.19,0.973779,-0.172896,,5.303622,,,0.0001,
33,25.56,22,0.19,0.97378,0.04408,,13.325091,,,0.0001,
34,26.3,23,0.2,0.973781,-0.063602,,14.121667,,,0.0001,
35,8.29,11,0.2,0.97378,-0.081384,,4.033667,,,0.0001,
36,55.99,36,0.21,0.97378,0.033882,,30.724962,,,0.0001,
37,11.85,15,0.21,0.973786,0.337293,,6.214931,,,0.0001,
38,9.18,11,0.21,0.973787,-0.301489,,4.512459,,,0.0001,
39,40.4,29,0.22,0.973791,0.221428,,21.390419,,,0.0001,
40,24.73,25,0.22,0.973796,0.082443,,12.276946,,,0.0001,
41,10.68,15,0.23,0.973806,0.249949,,5.157452,,,0.0001,
42,13.21,14,0.23,0.973813,-0.224392,,6.70153,,,0.0001,
43,22.47,19,0.23,0.97382,-0.026456,,12.319145,,,0.0001,
44,49.48,32,0.24,0.973831,0.218591,,27.346024,,,0.0001,
45,102.38,56,0.25,0.973837,-0.1604,,48.492474,,,0.0001,
46,7.67,9,0.25,0.973844,0.063043,,4.061934,,,0.0001,
47,16.09,15,0.26,0.973849,-0.075358,,9.006443,,,0.0001,
48,9.83,11,0.26,0.97385,-0.580093,,5.24191,,,0.0001,
49,75.8,45,0.27,0.973855,0.209739,,39.097454,,,0.0001,
50,19.38,19,0.27,0.97385,-0.358799,,10.114703,,,0.0001,
51,15.9,18,0.33,0.973851,0.573283,,8.197532,,,0.0001,
52,17.13,17,0.33,0.973848,-0.548413,,8.857725,,,0.0001,
53,9.64,11,0.33,0.973844,-0.052269,,4.893514,,,0.0001,
54,21.16,20,0.34,0.973854,0.438597,,11.301891,,,0.0001,
55,7.0,13,0.34,0.973868,0.483904,,2.934274,,,0.0001,
56,83.12,56,0.35,0.97388,-0.074155,,37.220818,,,0.0001,
57,27.94,25,0.36,0.973894,0.223359,,14.317724,,,0.0001,
58,11.64,15,0.36,0.973902,-0.447316,,6.323395,,,0.0001,
59,12.2,15,0.36,0.973911,0.067397,,6.166537,,,0.0001,
60,34.0,27,0.37,0.973919,0.069999,,18.899254,,,0.0001,
61,29.88,27,0.37,0.97393,0.088235,,14.537715,,,0.0001,
62,11.09,13,0.38,0.973936,-0.164656,,5.326465,,,0.0001,
63,4.95,8,0.38,0.97394,-0.174295,,2.37043,,,0.0001,
64,10.71,12,0.38,0.973944,-0.044671,,5.645756,,,0.0001,
65,65.9,42,0.39,0.973948,0.064817,,31.861568,,,0.0001,
66,11.26,13,0.39,0.973944,-0.48407,,5.898835,,,0.0001,
67,117.68,75,0.41,0.973938,-0.146814,,49.59314,,,0.0001,
68,14.16,16,0.41,0.973933,0.060687,,7.40231,,,0.0001,
69,99.03,57,0.42,0.973926,-0.097175,,46.759327,,,0.0001,
70,7.61,12,0.43,0.973915,-0.421464,,3.474073,,,0.0001,
71,6.03,8,0.43,0.973905,0.178188,,2.992079,,,0.0001,
72,32.84,29,0.43,0.973894,-0.182309,,18.064884,,,0.0001,
73,51.88,34,0.44,0.973884,-0.093576,,26.355612,,,0.0001,
74,21.81,23,0.44,0.973878,0.395012,,10.141135,,,0.0001,
75,80.8,49,0.45,0.973877,0.146731,,40.593376,,,0.0001,
76,9.77,12,0.46,0.973873,-0.139058,,4.729385,,,0.0001,
