episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,61.57,42,0.03,0.974077,,,,,,0.01,
2,3.64,10,0.03,0.974077,,,,,,0.01,
3,8.48,14,0.03,0.974077,,,,,,0.01,
4,12.98,16,0.04,0.974077,,,,,,0.01,
5,60.14,36,0.1,0.972014,90.987236,,,,,0.01,
6,7.43,10,0.1,0.972014,,,,,,0.01,
7,6.56,10,0.1,0.972014,,,,,,0.01,
8,4.29,8,0.1,0.972014,,,,,,0.01,
9,5.79,9,0.1,0.972014,,,,,,0.01,
10,6.11,10,0.11,0.970297,10.980728,,,,,0.01,
11,8.42,14,0.11,0.970297,,,,,,0.01,
12,5.64,8,0.11,0.970297,,,,,,0.01,
13,5.5,8,0.11,0.970297,,,,,,0.01,
14,10.01,15,0.11,0.970297,,,,,,0.01,
15,5.05,9,0.12,0.96889,10.815263,,,,,0.01,
16,8.03,13,0.12,0.96889,,,,,,0.01,
17,8.45,13,0.12,0.96889,,,,,,0.01,
18,4.84,8,0.12,0.96889,,,,,,0.01,
19,6.12,9,0.12,0.96889,,,,,,0.01,
20,7.48,10,0.13,0.968908,11.885532,,,,,0.01,
21,13.87,32,0.13,0.968908,,,,,,0.01,
22,7.73,12,0.14,0.968908,,,,,,0.01,
23,11.15,17,0.14,0.968908,,,,,,0.01,
24,5.89,9,0.14,0.968908,,,,,,0.01,
25,5.13,8,0.15,0.96854,11.767187,,,,,0.01,
26,5.64,9,0.15,0.96854,,,,,,0.01,
27,11.72,22,0.15,0.96854,,,,,,0.01,
28,11.06,21,0.15,0.96854,,,,,,0.01,
29,11.25,25,0.15,0.96854,,,,,,0.01,
30,8.38,12,0.16,0.967093,10.400412,,,,,0.01,
31,17.16,30,0.17,0.967093,,,,,,0.01,
32,5.58,9,0.17,0.967093,,,,,,0.01,
33,11.21,17,0.17,0.967093,,,,,,0.01,
34,27.55,42,0.18,0.967093,,,,,,0.01,
35,15.42,29,0.19,0.967313,24.973045,,,,,0.01,
36,83.77,96,0.2,0.967313,,,,,,0.01,
37,25.33,34,0.2,0.967313,,,,,,0.01,
38,40.2,41,0.21,0.967313,,,,,,0.01,
39,39.68,55,0.22,0.967313,,,,,,0.01,
40,8.71,13,0.24,0.968226,82.080986,,,,,0.01,
41,121.68,94,0.25,0.968226,,,,,,0.01,
42,16.78,23,0.25,0.968226,,,,,,0.01,
43,9.23,14,0.25,0.968226,,,,,,0.01,
44,75.17,65,0.26,0.968226,,,,,,0.01,
45,205.85,180,0.31,0.967775,190.152344,,,,,0.01,
46,147.14,113,0.33,0.967775,,,,,,0.01,
