episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,12.53,26,0.02,0.974285,-18.580709,,20.0,,,0.001,
2,4.34,24,0.02,0.974157,-43.172424,,20.0,,,0.001,
3,83.85,89,0.04,0.974276,2.068473,,20.0,,,0.001,
4,94.39,84,0.06,0.974274,2.015077,,20.0,,,0.001,
5,74.67,90,0.08,0.974329,0.799645,,20.0,,,0.001,
6,66.23,38,0.09,0.974271,3.2664,,20.0,,,0.001,
7,6.44,16,0.09,0.974155,-39.749359,,20.0,,,0.001,
8,13.29,27,0.1,0.974125,-18.006601,,20.0,,,0.001,
9,132.7,95,0.12,0.974066,4.023031,,20.0,,,0.001,
10,110.66,106,0.14,0.97408,4.001269,,20.0,,,0.001,
11,67.67,41,0.15,0.974016,3.432307,,20.0,,,0.001,
12,52.19,40,0.16,0.973934,0.475005,,20.0,,,0.001,
13,98.68,61,0.17,0.97389,4.504018,,20.0,,,0.001,
14,103.68,61,0.18,0.973818,4.473342,,20.0,,,0.001,
15,183.29,115,0.21,0.973747,8.263615,,20.0,,,0.001,
16,83.9,49,0.22,0.973657,4.676715,,20.0,,,0.001,
17,104.18,77,0.23,0.973544,5.491198,,20.0,,,0.001,
18,61.28,37,0.24,0.973465,2.70967,,20.0,,,0.001,
19,152.34,82,0.26,0.973377,6.806632,,20.0,,,0.001,
20,83.01,52,0.27,0.973313,3.736109,,20.0,,,0.001,
21,256.9,136,0.3,0.973253,7.945956,,20.0,,,0.001,
22,61.98,38,0.3,0.973158,3.200054,,20.0,,,0.001,
23,107.01,61,0.32,0.973009,4.920401,,20.0,,,0.001,
24,262.67,110,0.34,0.9729,9.203445,,20.0,,,0.001,
25,101.48,59,0.35,0.972853,5.415667,,20.0,,,0.001,
26,136.33,79,0.37,0.97283,5.88826,,20.0,,,0.001,
27,213.09,111,0.39,0.972795,7.789951,,20.0,,,0.001,
28,104.62,66,0.4,0.972749,5.872474,,20.0,,,0.001,
29,137.33,83,0.42,0.972663,5.015035,,20.0,,,0.001,
30,126.57,69,0.44,0.97258,5.927162,,20.0,,,0.001,
