episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.02,0.967864,-0.343951,396.404144,,-0.002207,,0.01,0.001
2,8.91,21,0.03,0.966864,0.157924,16.04215,,-0.181423,,0.01,0.001
3,11.52,31,0.04,0.965523,-0.178448,19.099197,,-0.08193,,0.01,0.001
4,9.61,17,0.04,0.964353,-0.057707,19.285748,,-0.019288,,0.01,0.001
5,15.76,26,0.05,0.963558,-0.000176,48.448948,,0.065142,,0.01,0.001
6,6.05,10,0.05,0.962596,-0.238076,8.484767,,0.19539,,0.01,0.001
7,5.79,9,0.05,0.961302,-0.254428,7.558388,,0.271338,,0.01,0.001
8,5.59,9,0.05,0.961016,0.687223,6.90619,,0.351448,,0.01,0.001
9,9.06,15,0.06,0.960436,-0.125856,16.405098,,0.39238,,0.01,0.001
10,11.64,23,0.06,0.960515,0.32275,24.050871,,0.440068,,0.01,0.001
11,8.26,11,0.07,0.959954,-0.564945,15.911557,,0.503492,,0.01,0.001
12,19.58,24,0.07,0.95901,-0.197687,88.453468,,0.585499,,0.01,0.001
13,9.85,15,0.07,0.958139,0.034268,18.254889,,0.605719,,0.01,0.001
14,25.22,29,0.08,0.956391,-0.458234,147.27739,,0.717503,,0.01,0.001
15,5.14,8,0.08,0.955977,1.02571,4.705177,,0.517908,,0.01,0.001
16,10.48,14,0.09,0.955823,0.19855,22.068768,,0.820905,,0.01,0.001
17,13.1,17,0.09,0.955644,-0.032566,35.175449,,0.896255,,0.01,0.001
18,25.48,34,0.1,0.954964,-0.254341,125.231575,,0.986939,,0.01,0.001
19,18.07,22,0.1,0.954518,0.113238,75.516273,,0.941742,,0.01,0.001
20,9.13,12,0.11,0.954451,0.243391,15.48848,,1.019049,,0.01,0.001
21,20.47,26,0.11,0.95447,0.064046,83.243965,,1.187089,,0.01,0.001
22,11.89,15,0.12,0.95462,0.103537,28.969727,,1.224724,,0.01,0.001
23,18.49,28,0.12,0.955016,0.116983,55.734211,,1.354166,,0.01,0.001
24,20.12,25,0.13,0.954587,-0.702526,81.691261,,1.41393,,0.01,0.001
25,4.51,8,0.13,0.953961,-0.399989,1.422054,,1.21131,,0.01,0.001
26,9.74,13,0.13,0.953568,0.329703,13.716879,,1.633865,,0.01,0.001
27,18.45,28,0.14,0.953029,-0.089913,53.535053,,1.80427,,0.01,0.001
28,3.42,6,0.14,0.952925,0.434495,0.412333,,1.393813,,0.01,0.001
29,10.53,21,0.14,0.953065,0.210063,13.003573,,1.935992,,0.01,0.001
30,9.44,16,0.15,0.953613,0.342957,10.97547,,1.926911,,0.01,0.001
31,17.98,33,0.16,0.954779,0.565369,37.540031,,2.166575,,0.01,0.001
32,7.37,11,0.16,0.955912,0.102957,5.100679,,1.954604,,0.01,0.001
33,11.55,25,0.16,0.957008,0.011401,14.337715,,2.317374,,0.01,0.001
34,10.65,19,0.17,0.958431,0.211288,11.560522,,2.344371,,0.01,0.001
35,11.11,26,0.17,0.959493,-0.178686,10.942724,,2.462077,,0.01,0.001
36,12.37,22,0.18,0.95999,-0.264194,14.430058,,2.491342,,0.01,0.001
37,15.21,22,0.18,0.960822,0.306148,26.890636,,2.485947,,0.01,0.001
38,12.49,15,0.19,0.961621,0.043078,19.416451,,2.284059,,0.01,0.001
39,11.05,13,0.19,0.962292,-0.072243,15.980062,,2.146516,,0.01,0.001
40,22.71,31,0.2,0.963556,0.363746,77.525253,,2.45808,,0.01,0.001
41,18.43,19,0.2,0.964953,0.154097,61.47831,,2.576763,,0.01,0.001
42,25.55,30,0.21,0.966027,-0.10941,115.503189,,2.298717,,0.01,0.001
43,15.72,27,0.21,0.966784,-0.120545,28.604538,,2.343201,,0.01,0.001
44,19.88,27,0.22,0.968349,0.460018,53.115776,,3.007662,,0.01,0.001
45,16.46,35,0.23,0.969938,0.158671,25.179136,,2.898843,,0.01,0.001
46,33.11,44,0.24,0.97133,-0.018299,157.077133,,3.338403,,0.01,0.001
47,27.43,44,0.25,0.972009,-0.212649,84.373894,,3.204464,,0.01,0.001
48,21.38,31,0.25,0.973108,0.190135,52.872028,,3.225547,,0.01,0.001
49,21.05,31,0.26,0.974231,0.06505,58.024059,,3.124648,,0.01,0.001
50,35.65,63,0.27,0.975541,0.118454,151.303009,,3.790689,,0.01,0.001
51,23.19,42,0.34,0.9763,-0.176223,48.701893,,3.826497,,0.01,0.001
52,25.49,42,0.35,0.977701,0.235233,77.511269,,3.996562,,0.01,0.001
53,22.23,35,0.36,0.979345,0.207661,45.599602,,4.117091,,0.01,0.001
54,10.77,21,0.37,0.980615,-0.13164,5.305962,,4.084666,,0.01,0.001
55,13.32,33,0.37,0.981164,-0.34559,11.046875,,4.153494,,0.01,0.001
56,8.51,15,0.38,0.981446,-0.257617,2.099707,,3.490137,,0.01,0.001
57,5.09,14,0.38,0.981806,0.128015,5.981427,,3.769161,,0.01,0.001
58,6.8,23,0.39,0.981807,-0.284129,12.839038,,4.779063,,0.01,0.001
