episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
456,191.13,133,6.09,1.035978,100.651604,,53.698943,,
457,209.27,169,6.13,1.036357,91.743065,,54.815467,,
458,192.59,149,6.16,1.036821,84.956818,,55.830753,,
459,219.36,170,6.19,1.036959,105.155655,,57.122369,,
460,141.27,130,6.22,1.036225,2.453004,,57.221997,,
461,200.01,159,6.25,1.036158,78.680153,,58.13686,,
462,36.42,72,6.27,1.036294,-174.262268,,55.976501,,
463,191.44,128,6.3,1.036283,90.946625,,57.113631,,
464,135.75,102,6.32,1.036189,14.092526,,57.293818,,
465,156.03,109,6.34,1.036098,41.463421,,57.797374,,
466,46.2,96,6.36,1.036172,-161.572464,,55.813978,,
467,175.84,132,6.39,1.036283,64.847748,,56.590369,,
468,158.15,109,6.41,1.035972,50.710091,,57.248371,,
469,180.78,122,6.43,1.035596,72.02845,,58.149204,,
470,133.02,102,6.45,1.035574,6.1525,,58.183429,,
471,19.22,52,6.46,1.035414,-209.889893,,55.703401,,
472,176.52,146,6.49,1.035668,65.943115,,56.427653,,
473,171.34,128,6.52,1.036626,69.066132,,57.152247,,
474,177.49,116,6.54,1.03759,69.599213,,57.972982,,
475,193.12,186,6.58,1.038136,52.96825,,58.635022,,
476,62.82,61,6.59,1.038226,-119.963661,,57.256423,,
477,6.29,49,6.6,1.038677,-216.735229,,54.499275,,
478,172.27,142,6.63,1.038734,57.332985,,55.216709,,
479,32.8,69,6.64,1.038789,-171.525101,,53.150655,,
480,69.94,67,6.65,1.038941,-80.175201,,52.167995,,
481,6.9,63,6.67,1.039141,-205.115204,,49.676067,,
482,179.69,145,6.7,1.039441,92.95871,,50.777571,,
483,175.8,155,6.73,1.039755,83.497002,,51.775618,,
484,92.46,129,6.76,1.039817,-58.49221,,51.080015,,
485,166.62,125,6.78,1.039675,75.032982,,52.024324,,
486,152.15,108,6.8,1.03931,46.20401,,52.667686,,
487,26.85,55,6.81,1.039011,-167.68103,,50.634463,,
488,164.6,123,6.84,1.03872,77.60672,,51.573648,,
489,59.02,66,6.85,1.03864,-93.812943,,50.411804,,
490,165.18,126,6.87,1.039029,77.1045,,51.28989,,
491,161.79,123,6.9,1.039376,67.144135,,52.102807,,
492,5.35,50,6.91,1.039426,-213.566803,,49.58369,,
493,137.35,108,6.93,1.039596,43.388336,,50.094645,,
494,134.89,128,6.96,1.039395,19.413599,,50.350099,,
495,10.32,40,6.96,1.038952,-204.666473,,48.059852,,
496,7.51,50,6.97,1.037611,-202.932388,,45.796926,,
497,4.61,34,6.98,1.03613,-187.856735,,43.590719,,
498,4.38,34,6.99,1.034696,-176.417572,,41.495427,,
499,2.84,34,6.99,1.033466,-164.68399,,39.469252,,
500,3.45,34,7.0,1.032351,-157.889526,,37.563679,,
501,4.9,34,7.04,1.031365,-145.501755,,35.793726,,
502,3.56,34,7.05,1.030793,-134.612335,,34.082235,,
503,3.57,34,7.05,1.030336,-132.813766,,32.449004,,
504,4.14,33,7.06,1.030061,-124.307808,,30.918589,,
505,16.85,55,7.07,1.030528,-91.160957,,29.761583,,
506,11.53,97,7.09,1.030592,-108.797638,,28.472173,,
507,36.32,70,7.11,1.030331,-47.070278,,27.923965,,
508,13.73,63,7.12,1.030186,-88.398766,,26.83386,,
509,13.42,42,7.13,1.029899,-88.321632,,25.794122,,
510,14.11,75,7.14,1.029502,-87.700165,,24.739869,,
511,106.56,120,7.17,1.029172,91.890465,,25.853054,,
512,149.35,137,7.19,1.028819,152.391708,,27.71362,,
513,118.65,117,7.22,1.028721,103.667,,28.952277,,
514,36.34,98,7.24,1.029177,-54.263103,,28.258439,,
515,140.32,124,7.26,1.029063,114.744469,,29.737168,,
516,15.4,56,7.27,1.029402,-87.809258,,28.605905,,
517,44.06,62,7.28,1.030103,-27.96324,,28.229508,,
518,144.27,103,7.3,1.030633,143.086227,,29.991128,,
519,143.38,125,7.33,1.030679,123.480698,,31.539664,,
520,161.03,142,7.36,1.030565,124.370186,,33.072733,,
521,5.73,49,7.37,1.030925,-120.791885,,31.531389,,
522,101.39,92,7.38,1.031255,67.264763,,32.348044,,
523,6.91,33,7.39,1.031916,-110.533806,,30.914649,,
524,4.14,33,7.4,1.032415,-122.352066,,29.463167,,
525,4.25,34,7.4,1.033151,-106.912384,,28.090928,,
526,20.35,48,7.41,1.034592,-61.137394,,27.239308,,
527,17.05,41,7.42,1.035766,-79.716057,,26.312889,,
528,150.1,169,7.46,1.036878,124.119247,,27.808354,,
529,13.22,45,7.47,1.037997,-83.391029,,26.78196,,
530,155.15,133,7.49,1.039252,154.628494,,28.608771,,
531,32.21,64,7.5,1.040307,-52.06395,,27.984444,,
532,148.88,126,7.53,1.041156,139.656647,,29.684706,,
533,18.88,70,7.54,1.042661,-89.442574,,28.567727,,
534,26.63,78,7.56,1.043974,-72.506798,,27.699572,,
535,24.03,50,7.57,1.045109,-65.362404,,26.918728,,
536,17.35,68,7.58,1.04587,-88.258896,,25.890854,,
537,70.84,83,7.6,1.046859,25.04553,,26.164427,,
538,18.13,37,7.61,1.047924,-70.823563,,25.28768,,
539,20.93,48,7.62,1.049733,-59.391285,,24.533106,,
540,67.86,69,7.63,1.05042,28.914673,,24.935584,,
541,136.91,118,7.66,1.051111,130.146881,,26.480853,,
542,103.62,79,7.67,1.051752,93.273262,,27.594197,,
543,55.61,66,7.68,1.052174,-9.471295,,27.492769,,
544,87.17,82,7.7,1.052601,52.229332,,28.112498,,
545,134.59,104,7.72,1.052889,120.346733,,29.573565,,
546,106.92,99,7.74,1.05292,67.576157,,30.410625,,
547,52.13,73,7.76,1.053185,-31.899126,,30.012642,,
548,121.46,87,7.77,1.053045,96.033768,,31.241257,,
549,120.53,104,7.79,1.052651,83.145683,,32.276197,,
550,114.94,79,7.81,1.052394,91.263359,,33.341622,,
551,151.8,138,7.93,1.052393,123.688431,,34.780818,,
552,108.99,114,7.96,1.052161,46.137688,,35.349499,,
553,133.33,99,7.98,1.051903,86.415344,,36.405155,,
554,118.59,93,7.99,1.051531,57.901073,,37.116228,,
555,94.62,68,8.01,1.051384,40.172501,,37.568852,,
556,98.72,78,8.02,1.051514,27.806105,,37.871543,,
557,111.6,77,8.04,1.051906,72.656769,,38.648466,,
558,112.98,77,8.05,1.05197,55.306881,,39.354367,,
559,141.86,101,8.07,1.051468,87.925735,,40.465075,,
560,92.6,69,8.09,1.05129,17.55905,,40.647885,,
561,94.68,72,8.1,1.051312,13.816236,,40.790429,,
562,97.13,75,8.12,1.051037,5.368049,,40.896476,,
563,69.44,64,8.13,1.050467,-37.62632,,40.480414,,
564,88.56,71,8.14,1.050205,-6.924718,,40.378341,,
565,95.05,80,8.16,1.049827,-3.014182,,40.355523,,
566,51.23,92,8.18,1.04942,-75.649109,,39.454442,,
567,118.47,103,8.2,1.048683,47.687824,,40.056346,,
568,86.81,76,8.21,1.048074,-10.205386,,39.929281,,
569,97.92,77,8.23,1.047454,12.987446,,40.094757,,
570,67.96,61,8.24,1.047005,-41.361233,,39.58672,,
571,96.98,77,8.25,1.046867,16.228407,,39.748986,,
572,63.6,57,8.26,1.047119,-46.631168,,39.170049,,
573,77.61,65,8.28,1.047738,-14.580353,,38.95975,,
574,62.79,58,8.29,1.048286,-50.137653,,38.358255,,
575,60.67,53,8.3,1.049022,-27.80846,,38.014205,,
576,105.0,82,8.31,1.049517,29.869984,,38.39123,,
577,60.99,56,8.32,1.050354,-47.849854,,37.784903,,
578,102.66,71,8.34,1.051359,52.624775,,38.388793,,
579,71.35,62,8.35,1.052221,-32.060493,,38.009522,,
580,55.0,52,8.36,1.052421,-62.671612,,37.298069,,
581,109.73,82,8.38,1.052932,55.302151,,37.921335,,
582,129.48,93,8.39,1.053442,80.907219,,38.877967,,
583,126.04,89,8.41,1.054005,75.83963,,39.778707,,
584,84.48,67,8.43,1.054328,-12.545657,,39.658232,,
585,77.94,66,8.44,1.054752,-20.829206,,39.390856,,
586,105.57,80,8.46,1.054887,32.68819,,39.831917,,
587,100.82,76,8.47,1.054397,13.199908,,40.053898,,
588,72.48,62,8.48,1.054497,-36.162308,,39.573791,,
589,94.08,74,8.5,1.054688,5.91387,,39.634454,,
590,88.1,69,8.51,1.054341,4.819052,,39.747124,,
591,101.82,73,8.52,1.05406,37.586231,,40.187619,,
592,110.69,79,8.54,1.053431,43.67868,,40.758271,,
593,106.05,73,8.55,1.052852,41.10178,,41.255587,,
594,81.85,64,8.57,1.052026,-15.336361,,41.095787,,
595,124.09,82,8.58,1.05127,68.516808,,41.919053,,
596,107.24,74,8.6,1.050925,41.950069,,42.374127,,
597,66.92,59,8.61,1.05164,-39.708694,,41.826742,,
598,94.04,74,8.62,1.052164,1.578867,,41.853806,,
599,40.82,35,8.63,1.052811,-80.611046,,40.87451,,
600,77.85,60,8.64,1.052872,-29.730207,,40.55923,,
601,72.68,58,8.7,1.053402,-34.118237,,40.09274,,
602,63.15,51,8.71,1.053888,-51.193665,,39.475768,,
603,61.57,49,8.72,1.05311,-63.869469,,38.845871,,
604,87.82,63,8.74,1.052463,-0.572907,,38.83108,,
605,68.61,56,8.75,1.0522,-35.601536,,38.354848,,
606,62.08,48,8.76,1.051622,-50.188305,,37.800375,,
607,45.27,34,8.76,1.05114,-59.741032,,37.081281,,
608,46.16,33,8.77,1.05074,-60.295319,,36.355496,,
609,60.03,44,8.78,1.050165,-35.345402,,35.95392,,
610,76.09,55,8.79,1.049954,-1.343256,,35.902555,,
611,76.44,59,8.8,1.049561,-14.116323,,35.747729,,
612,80.73,63,8.81,1.049078,-7.905372,,35.662799,,
613,74.48,57,8.82,1.049212,-5.577781,,35.541428,,
614,74.97,57,8.83,1.049387,-11.645271,,35.397862,,
615,67.08,54,8.84,1.049233,-31.484526,,35.058574,,
616,48.0,36,8.85,1.049887,-44.966938,,34.434507,,
617,53.17,40,8.86,1.051022,-37.74963,,33.922335,,
618,96.14,67,8.87,1.052337,35.566441,,34.307757,,
619,97.64,68,8.88,1.054534,37.307774,,34.666085,,
620,68.91,49,8.89,1.056416,-11.871919,,34.532779,,
621,96.9,66,8.91,1.058325,34.180981,,34.92905,,
622,86.88,58,8.92,1.059836,18.924006,,35.181857,,
623,101.1,70,8.93,1.061517,35.594234,,35.563331,,
624,73.67,55,8.94,1.062551,-24.140154,,35.357375,,
625,90.02,64,8.95,1.063308,12.25312,,35.520185,,
626,91.07,64,8.97,1.063875,11.906858,,35.680449,,
627,101.89,69,8.98,1.064844,44.547539,,36.15366,,
628,99.36,68,8.99,1.065587,27.034079,,36.501163,,
629,91.78,65,9.01,1.066304,11.265228,,36.626139,,
630,92.39,64,9.02,1.066849,16.677027,,36.835531,,
631,96.3,67,9.03,1.067237,20.456343,,37.094272,,
632,101.06,69,9.04,1.067441,28.571993,,37.448151,,
633,92.95,67,9.06,1.067999,15.446646,,37.58561,,
634,90.99,67,9.07,1.068554,6.726787,,37.658391,,
635,92.35,66,9.08,1.069112,8.700212,,37.755147,,
636,96.08,68,9.09,1.069731,14.019311,,37.90627,,
637,89.31,65,9.11,1.070185,2.303684,,37.94754,,
638,89.18,65,9.12,1.070911,5.685509,,37.984849,,
639,97.98,70,9.13,1.072115,19.889435,,38.156877,,
640,90.31,67,9.15,1.07337,5.175644,,38.203553,,
641,90.57,68,9.16,1.074646,4.264544,,38.235101,,
642,102.35,70,9.17,1.075385,22.608873,,38.574825,,
643,97.6,66,9.19,1.076336,31.751369,,38.888833,,
644,94.7,68,9.2,1.077195,11.801055,,39.026324,,
645,91.12,67,9.21,1.077965,1.396347,,39.042222,,
646,93.25,68,9.22,1.078545,5.84515,,39.134822,,
647,100.86,69,9.24,1.078904,21.781586,,39.413497,,
648,89.43,68,9.25,1.0789,-5.155148,,39.379412,,
649,89.85,66,9.26,1.078682,-3.395605,,39.36094,,
650,90.15,66,9.28,1.078565,-0.879511,,39.341315,,
651,145.64,93,9.35,1.078543,94.941345,,40.444912,,
652,93.66,67,9.36,1.078899,2.778989,,40.429938,,
653,90.63,65,9.38,1.079142,-4.508668,,40.384648,,
654,52.59,42,9.39,1.079026,-75.622025,,39.546245,,
655,118.76,78,9.4,1.079434,53.006718,,40.12481,,
656,53.6,43,9.41,1.078862,-76.981483,,39.306609,,
657,96.55,64,9.42,1.078944,20.43882,,39.487145,,
658,108.06,68,9.44,1.079008,38.305653,,39.938922,,
659,77.93,79,9.45,1.078867,-16.507988,,39.760384,,
660,71.2,50,9.46,1.079197,-18.161165,,39.481949,,
661,86.87,57,9.47,1.079762,6.256986,,39.527376,,
662,-4.62,21,9.48,1.080306,-190.738876,,37.244366,,
663,85.76,58,9.49,1.080634,8.467833,,37.367421,,
664,99.72,64,9.5,1.081007,33.419388,,37.745463,,
665,107.13,70,9.52,1.081115,35.718472,,38.206638,,
666,95.15,63,9.53,1.081,19.207537,,38.449921,,
667,97.55,65,9.55,1.080928,22.525951,,38.712013,,
668,95.21,63,9.56,1.081379,19.375034,,38.894797,,
669,100.18,66,9.57,1.082018,29.395079,,39.207782,,
670,119.6,78,9.59,1.08251,47.298874,,39.779166,,
671,125.26,82,9.61,1.083269,72.503075,,40.569806,,
672,154.27,96,9.63,1.083222,87.8592,,41.700815,,
673,109.56,72,9.64,1.08379,30.126478,,41.968432,,
674,100.56,67,9.65,1.084484,12.222479,,42.0954,,
675,101.1,70,9.67,1.084775,3.670483,,42.162338,,
676,104.81,70,9.68,1.085277,17.632858,,42.332663,,
677,119.64,79,9.7,1.08603,40.180916,,42.747864,,
678,115.65,74,9.71,1.086281,26.486254,,43.107581,,
679,129.91,86,9.73,1.087025,50.268795,,43.620537,,
680,93.01,66,9.74,1.087741,-14.675253,,43.442963,,
681,144.54,88,9.76,1.089204,79.115593,,44.299141,,
682,128.62,82,9.78,1.090048,38.199234,,44.799169,,
683,133.24,85,9.79,1.090795,46.610313,,45.346054,,
684,101.24,69,9.81,1.091091,-10.463041,,45.261592,,
685,162.11,95,9.82,1.090984,87.853073,,46.350135,,
686,107.09,70,9.84,1.09081,3.748166,,46.428098,,
687,133.52,85,9.85,1.090716,41.375763,,46.903226,,
688,103.4,71,9.87,1.090725,-7.435793,,46.797431,,
689,131.66,86,9.88,1.090484,32.367954,,47.203769,,
690,153.51,96,9.9,1.090277,66.924706,,47.984756,,
691,153.71,93,9.92,1.089907,64.101784,,48.76035,,
692,112.72,81,9.94,1.089605,-13.343472,,48.601371,,
693,134.08,88,9.96,1.089432,30.448212,,48.933969,,
694,169.12,102,9.98,1.089015,78.745499,,49.917757,,
695,83.9,62,9.99,1.088325,-65.07563,,49.199943,,
696,86.48,63,10.01,1.087714,-52.914497,,48.581066,,
697,188.11,114,10.03,1.087359,102.809708,,49.737714,,
698,120.79,79,10.04,1.086951,5.743476,,49.81602,,
699,92.38,61,10.06,1.086465,-32.067963,,49.457263,,
700,133.54,93,10.08,1.086073,19.085672,,49.667872,,
701,183.33,115,10.16,1.085687,96.654312,,50.803165,,
702,133.38,85,10.18,1.085508,32.041107,,51.124335,,
703,192.49,103,10.21,1.085449,121.538986,,52.524971,,
704,129.71,85,10.22,1.085031,2.360158,,52.60179,,
705,130.2,83,10.24,1.084787,13.167692,,52.735508,,
706,149.55,89,10.26,1.083772,38.495605,,53.274538,,
707,104.3,73,10.27,1.082704,-39.147598,,52.844456,,
708,195.25,112,10.29,1.08157,104.038887,,54.091043,,
709,107.5,73,10.31,1.079578,-45.818645,,53.679177,,
710,152.98,96,10.33,1.078029,46.823944,,54.161671,,
711,93.85,64,10.34,1.076265,-57.835552,,53.535592,,
712,60.1,47,10.35,1.074465,-122.102478,,52.16995,,
713,99.25,70,10.37,1.073002,-34.108768,,51.750341,,
714,103.48,70,10.38,1.071778,-25.839966,,51.415416,,
715,106.88,72,10.39,1.070884,-19.6388,,51.155999,,
716,118.88,76,10.41,1.070475,4.788375,,51.167329,,
717,132.76,83,10.43,1.069988,30.669025,,51.548755,,
718,108.07,74,10.44,1.069281,-23.842478,,51.328817,,
719,63.69,51,10.45,1.068787,-98.597733,,50.131957,,
720,99.47,71,10.47,1.068611,-31.017681,,49.738695,,
721,101.58,71,10.48,1.068402,-26.999435,,49.42818,,
722,112.07,78,10.5,1.06827,-7.379586,,49.324697,,
723,107.32,77,10.51,1.068104,-20.818045,,49.089576,,
724,119.46,81,10.53,1.067876,2.05506,,49.127893,,
725,109.69,76,10.54,1.06765,-1.648122,,49.10796,,
726,115.27,78,10.56,1.06727,-2.017966,,49.106778,,
727,132.42,103,10.58,1.067453,30.236101,,49.3925,,
728,61.37,46,10.59,1.067761,-87.24588,,48.333289,,
729,79.75,58,10.6,1.068264,-52.395256,,47.677074,,
730,45.2,37,10.61,1.068839,-111.510475,,46.32961,,
731,104.68,74,10.62,1.069633,-7.276102,,46.216698,,
732,39.53,35,10.63,1.070432,-117.915497,,44.799763,,
733,72.21,57,10.64,1.070951,-62.733288,,44.098528,,
734,59.58,49,10.65,1.071569,-72.530869,,43.203622,,
735,133.84,89,10.67,1.072072,52.096832,,43.827703,,
736,58.11,57,10.68,1.072562,-74.216454,,42.934999,,
737,37.53,32,10.68,1.073364,-99.94175,,41.666931,,
738,131.09,89,10.7,1.073912,54.926609,,42.340363,,
739,42.75,35,10.71,1.07443,-91.426247,,41.254324,,
740,49.79,41,10.72,1.074673,-79.883476,,40.336492,,
741,48.22,38,10.72,1.074826,-77.189011,,39.497958,,
742,62.6,65,10.74,1.075317,-48.843567,,38.895772,,
743,110.14,83,10.75,1.076056,23.73385,,39.129667,,
744,55.45,42,10.76,1.076894,-50.501301,,38.512461,,
745,35.82,53,10.77,1.07732,-97.268066,,37.431522,,
746,36.1,49,10.78,1.077508,-86.064934,,36.447979,,
747,54.41,41,10.79,1.077682,-40.731297,,35.967977,,
748,52.35,40,10.8,1.077822,-44.20652,,35.450165,,
749,39.08,34,10.81,1.078203,-65.725922,,34.625476,,
750,45.75,37,10.81,1.078452,-50.405113,,34.053481,,
751,32.24,42,10.86,1.078372,-81.808899,,33.163688,,
752,35.24,41,10.87,1.078265,-66.285011,,32.396747,,
753,38.75,32,10.87,1.078155,-53.740005,,31.769509,,
754,62.42,45,10.88,1.078087,-4.998904,,31.706061,,
755,46.08,46,10.89,1.07831,-34.450928,,31.270683,,
756,50.78,39,10.9,1.078433,-26.143326,,30.995708,,
757,39.45,40,10.91,1.078966,-42.263844,,30.454903,,
758,26.2,36,10.92,1.079524,-70.949432,,29.608375,,
759,46.87,37,10.92,1.079999,-25.01442,,29.3218,,
760,42.67,43,10.93,1.079997,-39.979061,,28.926844,,
761,25.2,37,10.94,1.079859,-71.400261,,28.116406,,
762,22.17,38,10.95,1.079714,-73.356689,,27.259094,,
763,14.99,38,10.96,1.079549,-87.357407,,26.236404,,
764,-0.1,13,10.96,1.079652,-112.183144,,24.828534,,
765,38.66,39,10.97,1.07953,-26.397959,,24.552319,,
766,40.62,36,10.98,1.079335,-18.412426,,24.346429,,
767,48.66,39,10.98,1.079373,-0.919695,,24.316729,,
768,48.92,38,10.99,1.079193,-3.615948,,24.306836,,
769,48.73,40,11.0,1.078948,-7.652885,,24.238357,,
770,28.77,36,11.01,1.07905,-38.482056,,23.754098,,
771,48.85,39,11.02,1.079229,-0.154587,,23.740319,,
772,48.78,40,11.02,1.079556,2.386274,,23.718666,,
773,51.02,41,11.03,1.079911,3.742698,,23.747173,,
774,48.41,40,11.04,1.080147,-4.163708,,23.712792,,
775,51.71,43,11.05,1.080541,3.459403,,23.723026,,
776,45.77,39,11.06,1.081103,-6.264066,,23.631187,,
777,49.39,40,11.07,1.08166,1.05488,,23.629236,,
778,39.92,47,11.07,1.081939,-25.16995,,23.362141,,
779,51.23,42,11.08,1.082005,1.116102,,23.392562,,
780,45.37,39,11.09,1.081966,-11.409984,,23.268377,,
781,50.47,42,11.1,1.082106,1.943979,,23.275011,,
782,32.01,44,11.11,1.082188,-32.956039,,22.89322,,
783,55.14,45,11.12,1.082,7.341141,,23.011408,,
784,52.46,42,11.13,1.081992,9.471792,,23.105581,,
785,43.83,36,11.14,1.082026,-5.749691,,23.029428,,
786,16.86,42,11.14,1.082209,-62.779682,,22.277253,,
787,48.32,40,11.15,1.082428,8.999989,,22.374725,,
788,41.86,39,11.16,1.082614,-6.38589,,22.302954,,
789,49.24,41,11.17,1.082381,6.792677,,22.412952,,
790,49.3,42,11.18,1.082503,10.144992,,22.485943,,
791,36.04,41,11.19,1.082501,-17.509254,,22.296031,,
792,39.16,31,11.19,1.082441,6.979188,,22.383343,,
793,38.64,42,11.2,1.082141,-16.371012,,22.225618,,
794,36.38,41,11.21,1.081519,-20.79982,,22.010803,,
795,33.87,40,11.22,1.081037,-19.490215,,21.766032,,
796,25.64,41,11.23,1.08063,-37.300014,,21.323381,,
797,31.03,42,11.24,1.080396,-23.334097,,21.027516,,
798,63.74,68,11.25,1.080923,54.141228,,21.581928,,
799,57.5,56,11.26,1.081297,32.730759,,21.98023,,
800,35.5,42,11.27,1.08153,-19.56526,,21.761665,,
801,41.88,45,11.33,1.081722,-4.504549,,21.711351,,
802,42.56,60,11.34,1.081521,-11.835109,,21.595617,,
803,36.91,43,11.35,1.081506,-12.246666,,21.438737,,
804,40.46,44,11.36,1.081708,-0.907509,,21.402901,,
805,38.09,42,11.37,1.082299,-6.746751,,21.29992,,
806,57.54,55,11.38,1.082647,32.881374,,21.704852,,
807,37.01,43,11.39,1.083146,-12.074835,,21.54159,,
808,67.25,67,11.4,1.083912,54.484257,,22.1504,,
809,35.37,38,11.41,1.084634,-16.44018,,21.950455,,
810,35.54,41,11.42,1.085683,-15.307455,,21.746311,,
811,42.35,47,11.43,1.086505,-4.713912,,21.700549,,
812,45.38,45,11.44,1.087062,5.986932,,21.797714,,
813,35.33,42,11.45,1.087685,-17.033459,,21.58923,,
814,36.34,42,11.46,1.088175,-14.607553,,21.4229,,
815,35.88,42,11.46,1.088611,-15.914535,,21.23694,,
816,37.82,46,11.47,1.08922,-13.204194,,21.05948,,
817,38.99,45,11.48,1.090064,-5.948842,,20.965737,,
818,75.23,69,11.5,1.090518,68.638939,,21.804525,,
819,68.25,69,11.51,1.091012,34.347866,,22.197228,,
820,42.12,34,11.52,1.091423,11.486498,,22.335568,,
821,44.61,52,11.53,1.091941,-1.697528,,22.299641,,
822,19.46,43,11.54,1.093096,-58.427887,,21.564435,,
823,25.18,41,11.55,1.094262,-42.717522,,21.053272,,
824,66.6,56,11.56,1.095136,38.520264,,21.526846,,
825,54.76,49,11.57,1.095991,20.381525,,21.748814,,
826,125.69,87,11.59,1.096845,166.310608,,23.6706,,
827,35.34,45,11.6,1.097475,-31.339605,,23.336143,,
828,56.23,56,11.61,1.098096,9.660431,,23.441723,,
829,122.04,105,11.63,1.098676,114.163689,,24.765957,,
830,64.82,68,11.64,1.099247,11.621995,,24.888447,,
831,37.05,29,11.65,1.100038,-11.818916,,24.736624,,
832,42.1,52,11.66,1.100966,-16.944242,,24.512296,,
833,41.53,32,11.66,1.101898,3.319,,24.531955,,
834,64.96,64,11.68,1.102727,14.11703,,24.695578,,
835,54.78,56,11.69,1.103384,-3.256901,,24.673433,,
836,87.23,77,11.7,1.104402,51.715786,,25.216506,,
837,56.58,47,11.71,1.105635,25.589737,,25.476931,,
838,140.59,90,11.73,1.106715,146.742508,,27.181152,,
839,40.93,52,11.74,1.107701,-33.854332,,26.789326,,
840,91.13,70,11.76,1.108132,52.472515,,27.456507,,
841,38.82,31,11.76,1.108029,-22.623819,,27.214674,,
842,88.3,73,11.78,1.107905,32.384174,,27.596446,,
843,90.45,74,11.79,1.107518,39.741531,,28.082972,,
844,68.01,80,11.81,1.107093,-16.241089,,27.903699,,
845,103.76,72,11.82,1.106507,76.788483,,28.816321,,
846,89.93,69,11.83,1.106051,46.317085,,29.341278,,
847,70.46,55,11.85,1.10559,8.305387,,29.452408,,
848,55.25,55,11.86,1.105093,-19.201212,,29.239172,,
849,62.13,51,11.87,1.104154,-13.315042,,29.164794,,
850,58.1,51,11.88,1.10284,-14.411208,,29.044887,,
851,51.05,48,11.93,1.101405,-24.840942,,28.784992,,
852,93.29,73,11.94,1.10043,43.569565,,29.248893,,
853,72.99,64,11.95,1.099497,-4.727767,,29.20093,,
854,33.03,25,11.96,1.099044,-37.853329,,28.746136,,
855,32.73,25,11.96,1.099007,-33.700096,,28.331649,,
856,30.88,23,11.97,1.098567,-43.145714,,27.870685,,
857,47.7,45,11.98,1.098543,-17.285408,,27.626429,,
858,56.49,67,11.99,1.098442,-13.198464,,27.478431,,
859,47.59,37,12.0,1.098363,-17.979786,,27.266452,,
860,44.68,38,12.0,1.098467,-27.99213,,26.922422,,
861,44.82,38,12.01,1.09842,-28.919212,,26.607088,,
862,35.33,38,12.02,1.097894,-41.742699,,26.176507,,
863,37.13,41,12.03,1.097359,-32.914379,,25.798854,,
864,34.82,41,12.04,1.096743,-36.211594,,25.386089,,
865,37.15,37,12.04,1.09702,-22.732779,,25.072053,,
866,34.64,40,12.05,1.097154,-31.80022,,24.709207,,
867,34.43,45,12.06,1.097682,-29.213593,,24.328631,,
868,52.15,47,12.07,1.097955,4.624378,,24.401986,,
869,34.33,43,12.08,1.098896,-27.838989,,24.048324,,
870,30.02,38,12.09,1.09965,-38.391155,,23.610535,,
871,32.27,39,12.09,1.099689,-32.634319,,23.269712,,
872,30.29,39,12.1,1.100706,-31.788198,,22.852802,,
873,34.7,32,12.11,1.102042,-21.38862,,22.5624,,
874,-0.2,9,12.11,1.102987,-111.382942,,21.357877,,
875,0.96,11,12.11,1.104249,-86.5383,,20.227883,,
876,2.11,11,12.11,1.105132,-95.554443,,19.199624,,
877,-0.29,11,12.12,1.105533,-101.54287,,18.141294,,
878,23.49,40,12.13,1.106388,-25.723095,,17.824927,,
879,0.99,8,12.13,1.107187,-78.418427,,16.907766,,
880,33.78,49,12.14,1.108032,1.20814,,16.917029,,
881,0.93,10,12.14,1.108942,-71.255234,,16.023575,,
882,1.37,12,12.14,1.109728,-72.833595,,15.191749,,
883,16.34,37,12.15,1.110192,-33.543114,,14.820778,,
884,2.09,14,12.15,1.110432,-68.191933,,14.060969,,
885,0.66,10,12.15,1.110628,-66.211227,,13.303706,,
886,0.64,11,12.16,1.11015,-70.675934,,12.579997,,
887,46.36,38,12.16,1.109769,49.312489,,13.142067,,
888,41.33,35,12.17,1.109587,39.813007,,13.58375,,
889,44.37,37,12.18,1.109578,42.059563,,14.050272,,
890,44.71,37,12.19,1.10911,34.63179,,14.51879,,
891,40.9,36,12.19,1.108674,28.900398,,14.853985,,
892,43.88,37,12.2,1.108249,34.340084,,15.255947,,
893,36.65,34,12.21,1.107421,11.994214,,15.425546,,
894,46.1,39,12.21,1.106702,35.296497,,15.830179,,
895,36.44,34,12.22,1.106104,13.673775,,15.983483,,
896,70.64,53,12.23,1.105078,71.077255,,16.894673,,
897,46.16,39,12.24,1.104881,36.584743,,17.242507,,
898,72.75,58,12.25,1.104431,61.22287,,18.017409,,
899,63.81,51,12.26,1.104036,58.152214,,18.689964,,
900,50.97,46,12.27,1.103881,31.750568,,19.026867,,
901,66.8,51,12.32,1.103842,61.879288,,19.710784,,
902,92.58,79,12.34,1.103756,83.272881,,20.686285,,
903,44.42,41,12.35,1.103236,5.334091,,20.809274,,
904,40.5,39,12.36,1.102704,-1.522352,,20.806341,,
905,32.04,29,12.36,1.101606,-10.65352,,20.713032,,
906,52.52,47,12.37,1.100362,21.939043,,20.999463,,
907,56.68,49,12.38,1.099817,34.472912,,21.344646,,
908,50.79,46,12.39,1.099509,21.40922,,21.559965,,
909,44.49,42,12.4,1.099333,6.348583,,21.627083,,
910,119.37,82,12.41,1.098922,125.865616,,23.138621,,
911,83.52,62,12.43,1.098768,69.964767,,23.925862,,
912,80.69,58,12.44,1.098579,63.183029,,24.669059,,
