episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,12.53,26,0.02,0.967864,13.397299,,,,,0.01,
2,1.44,22,0.02,0.96277,-8.444588,,,,,0.01,
3,3.57,22,0.03,0.957728,-6.708915,,,,,0.01,
4,0.33,14,0.03,0.953338,-12.922995,,,,,0.01,
5,0.32,14,0.04,0.951528,-10.803187,,,,,0.01,
6,4.26,13,0.04,0.949673,1.639847,,,,,0.01,
7,6.24,16,0.04,0.947386,3.223356,,,,,0.01,
8,10.53,26,0.05,0.945755,11.253036,,,,,0.01,
9,10.28,30,0.05,0.944212,6.970982,,,,,0.01,
10,9.21,29,0.06,0.943834,7.648759,,,,,0.01,
11,24.61,31,0.07,0.943817,46.94458,,,,,0.01,
12,29.07,45,0.08,0.942649,35.736244,,,,,0.01,
13,19.7,26,0.08,0.940624,31.337521,,,,,0.01,
14,23.19,38,0.09,0.938626,34.715099,,,,,0.01,
15,10.07,31,0.1,0.93687,7.162045,,,,,0.01,
16,11.97,26,0.1,0.93517,13.912771,,,,,0.01,
17,15.21,27,0.11,0.933827,23.751989,,,,,0.01,
18,15.43,31,0.11,0.933037,22.44772,,,,,0.01,
19,14.39,23,0.12,0.932661,24.945511,,,,,0.01,
20,14.54,27,0.12,0.932879,23.373259,,,,,0.01,
21,18.22,35,0.13,0.933236,27.031725,,,,,0.01,
22,19.51,35,0.14,0.93316,26.314306,,,,,0.01,
23,18.25,31,0.15,0.932111,25.562054,,,,,0.01,
24,13.31,32,0.15,0.931491,17.763863,,,,,0.01,
25,15.79,24,0.16,0.930258,23.541428,,,,,0.01,
26,21.66,39,0.17,0.929038,32.420544,,,,,0.01,
27,18.96,29,0.17,0.927817,31.709984,,,,,0.01,
28,51.55,59,0.18,0.926461,83.576035,,,,,0.01,
29,15.5,27,0.19,0.92522,25.945076,,,,,0.01,
30,26.43,35,0.2,0.924144,46.775105,,,,,0.01,
31,14.69,29,0.2,0.922781,20.461845,,,,,0.01,
32,13.66,18,0.21,0.921641,27.437889,,,,,0.01,
33,21.18,29,0.21,0.920476,35.792648,,,,,0.01,
34,19.77,24,0.22,0.919147,37.673084,,,,,0.01,
35,14.4,19,0.22,0.917719,25.312838,,,,,0.01,
36,14.05,18,0.23,0.916548,30.309862,,,,,0.01,
37,11.72,17,0.23,0.91516,21.011457,,,,,0.01,
38,11.91,18,0.23,0.913705,21.165945,,,,,0.01,
39,19.69,22,0.24,0.912355,40.846493,,,,,0.01,
40,14.03,19,0.24,0.911266,27.827543,,,,,0.01,
41,13.3,17,0.25,0.910161,25.606865,,,,,0.01,
42,10.48,16,0.25,0.908481,16.575464,,,,,0.01,
43,9.82,15,0.25,0.907189,19.096928,,,,,0.01,
44,11.1,16,0.26,0.9059,20.899948,,,,,0.01,
45,20.4,26,0.26,0.904279,35.513428,,,,,0.01,
46,19.82,22,0.27,0.902867,41.572269,,,,,0.01,
47,31.75,31,0.27,0.901782,67.527519,,,,,0.01,
48,27.89,36,0.28,0.900909,49.658375,,,,,0.01,
49,33.69,37,0.29,0.900101,65.044899,,,,,0.01,
50,27.77,40,0.3,0.899065,40.573902,,,,,0.01,
51,22.59,36,0.34,0.898068,35.412273,,,,,0.01,
52,79.69,75,0.36,0.89661,126.481812,,,,,0.01,
53,19.7,38,0.37,0.895271,29.045883,,,,,0.01,
54,27.57,36,0.37,0.89415,50.249485,,,,,0.01,
55,33.57,47,0.38,0.893131,55.470287,,,,,0.01,
56,21.72,39,0.39,0.892524,33.712566,,,,,0.01,
57,12.84,33,0.4,0.892391,14.958363,,,,,0.01,
58,35.5,50,0.41,0.892012,53.819687,,,,,0.01,
59,10.81,32,0.42,0.891983,10.06068,,,,,0.01,
60,44.62,52,0.43,0.891681,72.17469,,,,,0.01,
61,56.67,60,0.44,0.891039,94.439056,,,,,0.01,
