episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,61.57,42,0.01,0.974077,,,,,,0.001,
2,3.64,10,0.01,0.974077,,,,,,0.001,
3,8.48,14,0.01,0.974077,,,,,,0.001,
4,12.98,16,0.01,0.974077,,,,,,0.001,
5,60.14,36,0.04,0.9747,0.104374,,21.398649,,,0.001,
6,6.96,10,0.04,0.9747,,,,,,0.001,
7,4.52,10,0.04,0.9747,,,,,,0.001,
8,3.6,8,0.04,0.9747,,,,,,0.001,
9,5.17,8,0.05,0.9747,,,,,,0.001,
10,3.97,8,0.05,0.975005,-40.291317,,20.420913,,,0.001,
11,58.15,34,0.06,0.975005,,,,,,0.001,
12,54.01,38,0.06,0.975005,,,,,,0.001,
13,11.67,14,0.06,0.975005,,,,,,0.001,
14,82.51,49,0.07,0.975005,,,,,,0.001,
15,5.15,9,0.08,0.974967,1.705871,,20.849462,,,0.001,
16,10.66,14,0.08,0.974967,,,,,,0.001,
17,40.4,31,0.09,0.974967,,,,,,0.001,
18,7.64,10,0.09,0.974967,,,,,,0.001,
19,84.02,55,0.1,0.974967,,,,,,0.001,
20,12.4,15,0.11,0.974946,0.453779,,20.963815,,,0.001,
21,72.25,49,0.11,0.974946,,,,,,0.001,
22,159.08,81,0.12,0.974946,,,,,,0.001,
23,61.58,40,0.13,0.974946,,,,,,0.001,
24,9.25,11,0.13,0.974946,,,,,,0.001,
25,7.04,10,0.15,0.974941,2.986009,,22.213029,,,0.001,
26,50.28,37,0.15,0.974941,,,,,,0.001,
27,160.95,84,0.16,0.974941,,,,,,0.001,
28,113.38,66,0.17,0.974941,,,,,,0.001,
29,29.85,27,0.17,0.974941,,,,,,0.001,
30,105.97,59,0.2,0.975032,3.77495,,23.598667,,,0.001,
31,21.14,24,0.21,0.975032,,,,,,0.001,
32,9.19,16,0.21,0.975032,,,,,,0.001,
33,92.06,52,0.22,0.975032,,,,,,0.001,
34,11.89,16,0.22,0.975032,,,,,,0.001,
35,152.78,95,0.25,0.974942,2.237787,,24.616281,,,0.001,
36,40.73,35,0.25,0.974942,,,,,,0.001,
37,161.69,80,0.26,0.974942,,,,,,0.001,
38,5.41,11,0.26,0.974942,,,,,,0.001,
39,125.2,66,0.27,0.974942,,,,,,0.001,
40,157.67,87,0.31,0.974716,3.708401,,26.30017,,,0.001,
41,163.42,83,0.32,0.974716,,,,,,0.001,
42,123.37,76,0.33,0.974716,,,,,,0.001,
43,154.33,81,0.34,0.974716,,,,,,0.001,
44,44.06,44,0.35,0.974716,,,,,,0.001,
45,117.62,64,0.38,0.974507,4.332064,,27.958223,,,0.001,
46,141.05,74,0.39,0.974507,,,,,,0.001,
47,167.04,108,0.4,0.974507,,,,,,0.001,
48,134.09,72,0.41,0.974507,,,,,,0.001,
49,192.71,101,0.43,0.974507,,,,,,0.001,
50,21.82,20,0.46,0.974313,4.928077,,29.944404,,,0.001,
51,10.14,20,0.53,0.974313,,,,,,0.001,
52,11.32,24,0.53,0.974313,,,,,,0.001,
53,153.4,81,0.55,0.974313,,,,,,0.001,
54,175.77,97,0.56,0.974313,,,,,,0.001,
55,66.1,46,0.59,0.974092,2.460958,,31.139657,,,0.001,
56,134.62,71,0.6,0.974092,,,,,,0.001,
57,138.33,71,0.61,0.974092,,,,,,0.001,
58,128.68,68,0.61,0.974092,,,,,,0.001,
59,151.77,77,0.62,0.974092,,,,,,0.001,
60,176.53,89,0.67,0.973898,4.974287,,32.97211,,,0.001,
61,78.32,48,0.67,0.973898,,,,,,0.001,
62,194.5,101,0.69,0.973898,,,,,,0.001,
63,195.45,105,0.7,0.973898,,,,,,0.001,
64,186.36,97,0.71,0.973898,,,,,,0.001,
65,238.19,140,0.77,0.973754,4.99319,,35.189597,,,0.001,
66,144.6,74,0.78,0.973754,,,,,,0.001,
67,36.99,31,0.79,0.973754,,,,,,0.001,
68,123.41,66,0.8,0.973754,,,,,,0.001,
69,205.59,110,0.81,0.973754,,,,,,0.001,
70,162.49,82,0.85,0.97363,3.774656,,36.843747,,,0.001,
71,160.23,82,0.86,0.97363,,,,,,0.001,
72,216.41,113,0.88,0.97363,,,,,,0.001,
73,22.25,22,0.88,0.97363,,,,,,0.001,
74,45.83,38,0.88,0.97363,,,,,,0.001,
75,171.81,88,0.92,0.973506,3.176623,,38.407602,,,0.001,
76,22.63,22,0.93,0.973506,,,,,,0.001,
77,124.13,68,0.94,0.973506,,,,,,0.001,
78,196.77,100,0.95,0.973506,,,,,,0.001,
79,111.42,60,0.96,0.973506,,,,,,0.001,
80,136.91,70,0.99,0.973387,2.985187,,39.649718,,,0.001,
81,211.52,113,1.01,0.973387,,,,,,0.001,
82,190.65,97,1.02,0.973387,,,,,,0.001,
83,29.47,27,1.02,0.973387,,,,,,0.001,
84,228.2,130,1.04,0.973387,,,,,,0.001,
85,135.36,70,1.09,0.973275,3.842793,,41.456066,,,0.001,
86,200.09,107,1.1,0.973275,,,,,,0.001,
87,33.48,29,1.1,0.973275,,,,,,0.001,
88,187.15,94,1.12,0.973275,,,,,,0.001,
89,224.82,125,1.13,0.973275,,,,,,0.001,
90,201.31,108,1.18,0.97325,4.106832,,43.305042,,,0.001,
91,213.93,114,1.2,0.97325,,,,,,0.001,
92,164.27,84,1.21,0.97325,,,,,,0.001,
93,23.86,23,1.21,0.97325,,,,,,0.001,
94,162.49,83,1.22,0.97325,,,,,,0.001,
95,153.76,80,1.27,0.973238,3.18597,,44.71787,,,0.001,
96,164.58,88,1.28,0.973238,,,,,,0.001,
97,27.96,24,1.28,0.973238,,,,,,0.001,
98,166.54,86,1.29,0.973238,,,,,,0.001,
99,129.5,69,1.3,0.973238,,,,,,0.001,
100,179.26,99,1.35,0.973213,2.635206,,45.829008,,,0.001,
101,220.16,115,1.44,0.973213,,,,,,0.001,
102,177.72,91,1.45,0.973213,,,,,,0.001,
103,123.86,66,1.46,0.973213,,,,,,0.001,
104,136.1,71,1.47,0.973213,,,,,,0.001,
105,208.25,113,1.52,0.973185,3.505314,,47.347389,,,0.001,
106,233.83,132,1.54,0.973185,,,,,,0.001,
107,166.53,86,1.55,0.973185,,,,,,0.001,
108,161.5,81,1.56,0.973185,,,,,,0.001,
109,161.91,83,1.57,0.973185,,,,,,0.001,
110,187.74,96,1.62,0.973183,3.645108,,48.854686,,,0.001,
111,197.83,102,1.64,0.973183,,,,,,0.001,
112,157.61,80,1.65,0.973183,,,,,,0.001,
113,141.45,73,1.65,0.973183,,,,,,0.001,
114,101.96,57,1.66,0.973183,,,,,,0.001,
115,207.98,118,1.71,0.973221,2.82661,,50.009935,,,0.001,
116,203.96,109,1.73,0.973221,,,,,,0.001,
117,155.5,81,1.74,0.973221,,,,,,0.001,
118,180.68,96,1.75,0.973221,,,,,,0.001,
119,174.45,90,1.76,0.973221,,,,,,0.001,
120,42.84,34,1.8,0.973203,2.376741,,51.102861,,,0.001,
121,212.11,109,1.81,0.973203,,,,,,0.001,
122,133.29,70,1.82,0.973203,,,,,,0.001,
123,200.31,102,1.83,0.973203,,,,,,0.001,
124,200.36,102,1.85,0.973203,,,,,,0.001,
125,213.17,114,1.9,0.973169,3.252192,,52.565603,,,0.001,
126,207.11,106,1.92,0.973169,,,,,,0.001,
127,194.62,99,1.93,0.973169,,,,,,0.001,
128,195.5,99,1.94,0.973169,,,,,,0.001,
129,232.13,131,1.96,0.973169,,,,,,0.001,
130,212.34,110,2.02,0.973143,3.475065,,54.119119,,,0.001,
131,220.6,117,2.03,0.973143,,,,,,0.001,
132,29.81,26,2.04,0.973143,,,,,,0.001,
133,211.43,118,2.05,0.973143,,,,,,0.001,
134,214.18,112,2.07,0.973143,,,,,,0.001,
135,173.51,87,2.12,0.973036,2.419206,,55.334528,,,0.001,
136,212.47,110,2.14,0.973036,,,,,,0.001,
137,206.17,111,2.15,0.973036,,,,,,0.001,
138,91.57,59,2.16,0.973036,,,,,,0.001,
139,225.76,123,2.23,0.973036,,,,,,0.001,
140,197.08,108,2.29,0.972962,2.534146,,56.493317,,,0.001,
141,208.77,108,2.3,0.972962,,,,,,0.001,
142,110.87,75,2.31,0.972962,,,,,,0.001,
143,63.12,45,2.32,0.972962,,,,,,0.001,
144,200.7,100,2.33,0.972962,,,,,,0.001,
145,49.95,38,2.37,0.972897,0.751339,,56.854475,,,0.001,
146,212.03,120,2.39,0.972897,,,,,,0.001,
147,204.71,117,2.41,0.972897,,,,,,0.001,
148,63.31,45,2.42,0.972897,,,,,,0.001,
149,77.36,52,2.42,0.972897,,,,,,0.001,
150,150.62,78,2.47,0.972785,1.008325,,57.34446,,,0.001,
151,207.32,116,2.59,0.972785,,,,,,0.001,
152,205.44,114,2.61,0.972785,,,,,,0.001,
153,221.87,128,2.62,0.972785,,,,,,0.001,
154,57.53,42,2.63,0.972785,,,,,,0.001,
155,217.03,130,2.69,0.97268,2.004403,,58.263624,,,0.001,
156,194.81,111,2.71,0.97268,,,,,,0.001,
157,206.87,108,2.72,0.97268,,,,,,0.001,
158,200.09,105,2.73,0.97268,,,,,,0.001,
159,197.69,99,2.75,0.97268,,,,,,0.001,
160,179.43,90,2.8,0.972563,2.42367,,59.353772,,,0.001,
161,176.05,90,2.81,0.972563,,,,,,0.001,
162,206.31,111,2.82,0.972563,,,,,,0.001,
163,208.39,107,2.84,0.972563,,,,,,0.001,
164,202.45,103,2.85,0.972563,,,,,,0.001,
165,189.08,95,2.91,0.972449,2.403725,,60.429494,,,0.001,
166,207.07,108,2.92,0.972449,,,,,,0.001,
167,201.05,102,2.94,0.972449,,,,,,0.001,
168,207.48,107,2.95,0.972449,,,,,,0.001,
169,179.29,98,2.96,0.972449,,,,,,0.001,
170,171.26,86,3.01,0.972353,2.183671,,61.39035,,,0.001,
171,196.19,98,3.03,0.972353,,,,,,0.001,
172,181.12,92,3.04,0.972353,,,,,,0.001,
173,184.0,96,3.05,0.972353,,,,,,0.001,
174,199.48,115,3.07,0.972353,,,,,,0.001,
175,205.37,107,3.12,0.972284,2.097002,,62.284242,,,0.001,
176,198.93,102,3.13,0.972284,,,,,,0.001,
177,186.1,94,3.14,0.972284,,,,,,0.001,
178,184.62,93,3.16,0.972284,,,,,,0.001,
179,158.92,80,3.17,0.972284,,,,,,0.001,
180,177.93,92,3.22,0.972229,1.80997,,63.049911,,,0.001,
181,188.58,95,3.23,0.972229,,,,,,0.001,
182,161.59,82,3.24,0.972229,,,,,,0.001,
183,145.32,75,3.25,0.972229,,,,,,0.001,
184,171.16,88,3.26,0.972229,,,,,,0.001,
185,192.86,108,3.31,0.97215,1.243916,,63.582874,,,0.001,
186,146.07,75,3.32,0.97215,,,,,,0.001,
187,147.7,75,3.33,0.97215,,,,,,0.001,
188,179.88,91,3.34,0.97215,,,,,,0.001,
189,142.87,74,3.35,0.97215,,,,,,0.001,
190,184.89,100,3.4,0.972062,0.876914,,63.943056,,,0.001,
191,212.73,111,3.41,0.972062,,,,,,0.001,
192,174.74,87,3.42,0.972062,,,,,,0.001,
193,147.42,76,3.43,0.972062,,,,,,0.001,
194,139.87,72,3.44,0.972062,,,,,,0.001,
195,189.08,98,3.49,0.971983,1.382089,,64.518949,,,0.001,
196,86.98,51,3.5,0.971983,,,,,,0.001,
197,189.27,96,3.51,0.971983,,,,,,0.001,
198,149.03,76,3.52,0.971983,,,,,,0.001,
199,193.87,100,3.54,0.971983,,,,,,0.001,
200,145.14,75,3.58,0.971932,0.651365,,64.776827,,,0.001,
201,162.13,82,3.67,0.971932,,,,,,0.001,
202,192.96,98,3.68,0.971932,,,,,,0.001,
203,137.87,72,3.69,0.971932,,,,,,0.001,
204,198.47,99,3.7,0.971932,,,,,,0.001,
205,157.04,82,3.75,0.971925,1.166828,,65.241228,,,0.001,
206,169.33,87,3.76,0.971925,,,,,,0.001,
207,172.68,88,3.77,0.971925,,,,,,0.001,
208,163.48,83,3.78,0.971925,,,,,,0.001,
209,193.59,100,3.79,0.971925,,,,,,0.001,
210,180.43,95,3.84,0.971922,1.208665,,65.739989,,,0.001,
211,134.75,71,3.85,0.971922,,,,,,0.001,
212,135.32,70,3.86,0.971922,,,,,,0.001,
213,143.88,74,3.87,0.971922,,,,,,0.001,
214,167.5,85,3.88,0.971922,,,,,,0.001,
215,138.76,74,3.92,0.971903,-0.006101,,65.757031,,,0.001,
216,140.43,73,3.93,0.971903,,,,,,0.001,
217,164.83,84,3.94,0.971903,,,,,,0.001,
218,137.06,71,3.95,0.971903,,,,,,0.001,
219,198.24,101,3.97,0.971903,,,,,,0.001,
220,179.45,90,4.01,0.971869,0.827868,,66.109547,,,0.001,
221,133.42,70,4.02,0.971869,,,,,,0.001,
222,198.97,101,4.04,0.971869,,,,,,0.001,
223,168.31,85,4.05,0.971869,,,,,,0.001,
224,203.52,102,4.06,0.971869,,,,,,0.001,
225,142.39,74,4.1,0.971812,0.927214,,66.526023,,,0.001,
226,165.48,84,4.12,0.971812,,,,,,0.001,
227,214.8,111,4.13,0.971812,,,,,,0.001,
228,215.66,113,4.15,0.971812,,,,,,0.001,
229,183.82,92,4.16,0.971812,,,,,,0.001,
230,182.43,95,4.21,0.971763,1.494664,,67.180604,,,0.001,
231,205.18,107,4.22,0.971763,,,,,,0.001,
232,200.74,102,4.24,0.971763,,,,,,0.001,
233,202.68,101,4.25,0.971763,,,,,,0.001,
234,196.78,102,4.26,0.971763,,,,,,0.001,
235,179.04,90,4.32,0.971698,1.520687,,67.87602,,,0.001,
236,194.75,100,4.33,0.971698,,,,,,0.001,
237,201.65,106,4.34,0.971698,,,,,,0.001,
238,191.49,99,4.36,0.971698,,,,,,0.001,
239,202.9,105,4.37,0.971698,,,,,,0.001,
240,209.04,110,4.43,0.971614,1.404203,,68.52222,,,0.001,
241,215.72,112,4.44,0.971614,,,,,,0.001,
242,199.64,102,4.45,0.971614,,,,,,0.001,
243,209.28,109,4.47,0.971614,,,,,,0.001,
244,149.41,76,4.48,0.971614,,,,,,0.001,
245,205.77,106,4.53,0.971493,1.233503,,69.119696,,,0.001,
246,198.46,110,4.55,0.971493,,,,,,0.001,
247,201.06,107,4.56,0.971493,,,,,,0.001,
248,197.25,105,4.58,0.971493,,,,,,0.001,
249,202.99,102,4.59,0.971493,,,,,,0.001,
250,168.72,87,4.64,0.971384,1.061233,,69.589769,,,0.001,
251,205.58,104,4.76,0.971384,,,,,,0.001,
252,131.31,86,4.77,0.971384,,,,,,0.001,
253,205.94,107,4.78,0.971384,,,,,,0.001,
254,211.55,111,4.8,0.971384,,,,,,0.001,
255,70.41,49,4.84,0.971291,0.260544,,69.704583,,,0.001,
256,207.79,107,4.85,0.971291,,,,,,0.001,
257,208.38,107,4.87,0.971291,,,,,,0.001,
258,208.08,109,4.88,0.971291,,,,,,0.001,
259,198.47,108,4.9,0.971291,,,,,,0.001,
260,212.96,111,4.96,0.97122,1.363711,,70.329056,,,0.001,
261,221.48,117,4.97,0.97122,,,,,,0.001,
262,211.53,109,4.99,0.97122,,,,,,0.001,
263,198.72,101,5.0,0.97122,,,,,,0.001,
264,203.03,114,5.01,0.97122,,,,,,0.001,
265,186.79,94,5.07,0.971139,1.214355,,70.892991,,,0.001,
266,213.01,110,5.08,0.971139,,,,,,0.001,
267,208.84,111,5.1,0.971139,,,,,,0.001,
268,211.8,111,5.11,0.971139,,,,,,0.001,
269,217.54,111,5.13,0.971139,,,,,,0.001,
