episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.01,0.974077,,,,,,0.01,0.001
2,11.08,12,0.01,0.974077,,,,,,0.01,0.001
3,41.79,35,0.01,0.974077,,,,,,0.01,0.001
4,62.17,39,0.02,0.974077,,,,,,0.01,0.001
5,14.38,19,0.04,0.972014,81.105553,584.886047,,0.03215,,0.01,0.001
6,91.41,61,0.05,0.972014,,,,,,0.01,0.001
7,72.86,51,0.06,0.972014,,,,,,0.01,0.001
8,64.3,37,0.06,0.972014,,,,,,0.01,0.001
9,63.53,36,0.07,0.972014,,,,,,0.01,0.001
10,84.0,56,0.09,0.969979,138.100723,1498.095581,,0.042598,,0.01,0.001
11,75.68,47,0.1,0.969979,,,,,,0.01,0.001
12,153.61,86,0.11,0.969979,,,,,,0.01,0.001
13,55.09,36,0.11,0.969979,,,,,,0.01,0.001
14,121.06,68,0.12,0.969979,,,,,,0.01,0.001
15,15.62,25,0.15,0.972193,203.513962,3027.058594,,0.122721,,0.01,0.001
16,20.08,22,0.15,0.972193,,,,,,0.01,0.001
17,12.62,16,0.15,0.972193,,,,,,0.01,0.001
18,45.22,36,0.16,0.972193,,,,,,0.01,0.001
19,44.44,43,0.16,0.972193,,,,,,0.01,0.001
20,38.94,32,0.18,0.972423,72.315331,442.012909,,0.345093,,0.01,0.001
21,22.24,32,0.18,0.972423,,,,,,0.01,0.001
22,20.9,33,0.19,0.972423,,,,,,0.01,0.001
23,11.56,24,0.19,0.972423,,,,,,0.01,0.001
24,20.95,34,0.2,0.972423,,,,,,0.01,0.001
25,14.91,27,0.21,0.97197,29.518965,77.287575,,0.1736,,0.01,0.001
26,14.79,32,0.22,0.97197,,,,,,0.01,0.001
27,13.56,33,0.22,0.97197,,,,,,0.01,0.001
28,15.35,34,0.22,0.97197,,,,,,0.01,0.001
29,21.28,36,0.23,0.97197,,,,,,0.01,0.001
30,10.34,29,0.24,0.971689,18.026995,41.770191,,0.12863,,0.01,0.001
31,16.79,34,0.25,0.971689,,,,,,0.01,0.001
32,11.58,33,0.25,0.971689,,,,,,0.01,0.001
33,15.81,30,0.26,0.971689,,,,,,0.01,0.001
34,11.38,31,0.26,0.971689,,,,,,0.01,0.001
35,14.29,32,0.28,0.970869,14.554968,31.63999,,0.238195,,0.01,0.001
36,12.69,31,0.28,0.970869,,,,,,0.01,0.001
37,11.86,30,0.29,0.970869,,,,,,0.01,0.001
38,11.85,31,0.29,0.970869,,,,,,0.01,0.001
39,10.42,31,0.29,0.970869,,,,,,0.01,0.001
40,15.55,33,0.31,0.971084,11.879119,22.709137,,0.322009,,0.01,0.001
41,20.83,37,0.32,0.971084,,,,,,0.01,0.001
42,12.75,35,0.32,0.971084,,,,,,0.01,0.001
43,20.38,39,0.33,0.971084,,,,,,0.01,0.001
44,21.72,38,0.33,0.971084,,,,,,0.01,0.001
45,15.77,34,0.35,0.97092,24.038273,59.13026,,0.425978,,0.01,0.001
46,19.01,39,0.35,0.97092,,,,,,0.01,0.001
47,26.29,41,0.36,0.97092,,,,,,0.01,0.001
48,40.85,57,0.37,0.97092,,,,,,0.01,0.001
49,32.18,48,0.37,0.97092,,,,,,0.01,0.001
50,22.5,39,0.4,0.970609,45.492317,178.988022,,0.531617,,0.01,0.001
51,51.65,61,0.46,0.970609,,,,,,0.01,0.001
52,42.8,53,0.47,0.970609,,,,,,0.01,0.001
53,48.43,58,0.47,0.970609,,,,,,0.01,0.001
54,38.93,51,0.48,0.970609,,,,,,0.01,0.001
55,46.62,61,0.51,0.970979,80.311882,451.695251,,0.700328,,0.01,0.001
56,59.14,69,0.52,0.970979,,,,,,0.01,0.001
57,72.13,76,0.53,0.970979,,,,,,0.01,0.001
58,38.97,51,0.54,0.970979,,,,,,0.01,0.001
59,45.2,58,0.54,0.970979,,,,,,0.01,0.001
60,34.77,48,0.57,0.971868,89.924271,607.525696,,0.791293,,0.01,0.001
61,89.81,90,0.59,0.971868,,,,,,0.01,0.001
62,63.81,72,0.6,0.971868,,,,,,0.01,0.001
63,63.33,68,0.61,0.971868,,,,,,0.01,0.001
64,92.75,90,0.62,0.971868,,,,,,0.01,0.001
65,120.7,111,0.67,0.972455,137.268585,1469.87146,,0.947577,,0.01,0.001
66,113.01,98,0.68,0.972455,,,,,,0.01,0.001
67,118.98,105,0.69,0.972455,,,,,,0.01,0.001
68,100.83,92,0.71,0.972455,,,,,,0.01,0.001
69,111.11,107,0.72,0.972455,,,,,,0.01,0.001
70,85.62,79,0.77,0.973648,166.756744,1972.842407,,1.130727,,0.01,0.001
71,136.54,116,0.79,0.973648,,,,,,0.01,0.001
72,147.9,126,0.8,0.973648,,,,,,0.01,0.001
73,152.09,128,0.82,0.973648,,,,,,0.01,0.001
74,156.38,132,0.84,0.973648,,,,,,0.01,0.001
75,119.03,108,0.9,0.974776,205.815765,3042.59375,,1.276694,,0.01,0.001
76,405.27,313,0.95,0.974776,,,,,,0.01,0.001
77,328.51,230,0.98,0.974776,,,,,,0.01,0.001
78,360.98,264,1.01,0.974776,,,,,,0.01,0.001
79,319.27,221,1.04,0.974776,,,,,,0.01,0.001
80,223.84,195,1.17,0.975882,356.504944,8278.303711,,1.190099,,0.01,0.001
81,271.33,181,1.19,0.975882,,,,,,0.01,0.001
82,268.19,176,1.22,0.975882,,,,,,0.01,0.001
83,255.87,165,1.24,0.975882,,,,,,0.01,0.001
84,307.44,213,1.27,0.975882,,,,,,0.01,0.001
85,299.44,206,1.37,0.977342,359.815735,8248.039062,,1.312259,,0.01,0.001
86,231.59,146,1.39,0.977342,,,,,,0.01,0.001
87,248.36,159,1.41,0.977342,,,,,,0.01,0.001
88,245.05,159,1.43,0.977342,,,,,,0.01,0.001
89,249.47,163,1.46,0.977342,,,,,,0.01,0.001
90,225.96,142,1.54,0.979011,335.096954,7406.6875,,1.450774,,0.01,0.001
91,223.37,145,1.56,0.979011,,,,,,0.01,0.001
92,227.69,148,1.58,0.979011,,,,,,0.01,0.001
93,234.49,149,1.6,0.979011,,,,,,0.01,0.001
94,227.92,147,1.62,0.979011,,,,,,0.01,0.001
95,238.89,163,1.7,0.979525,317.752197,7043.525879,,1.536881,,0.01,0.001
96,217.09,134,1.72,0.979525,,,,,,0.01,0.001
97,219.48,140,1.74,0.979525,,,,,,0.01,0.001
98,204.04,128,1.76,0.979525,,,,,,0.01,0.001
99,182.93,112,1.77,0.979525,,,,,,0.01,0.001
100,264.99,173,1.86,0.980851,325.260284,6790.815918,,1.647546,,0.01,0.001
101,192.19,126,1.98,0.980851,,,,,,0.01,0.001
102,238.78,157,2.0,0.980851,,,,,,0.01,0.001
103,203.62,127,2.02,0.980851,,,,,,0.01,0.001
104,208.55,133,2.04,0.980851,,,,,,0.01,0.001
105,204.25,132,2.12,0.981979,301.721008,6253.832031,,1.74,,0.01,0.001
