episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,12.53,26,0.0,0.974077,,,,,,0.001,0.001
2,5.23,24,0.01,0.974077,,,,,,0.001,0.001
3,68.19,79,0.02,0.974077,,,,,,0.001,0.001
4,81.48,58,0.03,0.974077,,,,,,0.001,0.001
5,45.01,55,0.07,0.973455,-0.137836,1.208114,,0.073505,0.871835,0.001,0.001
6,19.6,29,0.07,0.973455,,,,,,0.001,0.001
7,7.48,31,0.07,0.973455,,,,,,0.001,0.001
8,90.8,54,0.08,0.973455,,,,,,0.001,0.001
9,30.85,28,0.09,0.973455,,,,,,0.001,0.001
10,41.86,40,0.11,0.973258,0.043302,1.500635,,0.098485,1.037297,0.001,0.001
11,20.44,31,0.11,0.973258,,,,,,0.001,0.001
12,25.23,48,0.12,0.973258,,,,,,0.001,0.001
13,9.54,35,0.12,0.973258,,,,,,0.001,0.001
14,133.57,102,0.13,0.973258,,,,,,0.001,0.001
15,29.83,38,0.16,0.972821,-0.280616,1.105854,,0.153653,0.851307,0.001,0.001
16,86.47,80,0.17,0.972821,,,,,,0.001,0.001
17,19.18,28,0.17,0.972821,,,,,,0.001,0.001
18,24.84,35,0.18,0.972821,,,,,,0.001,0.001
19,89.51,54,0.18,0.972821,,,,,,0.001,0.001
20,28.41,38,0.21,0.972461,-0.018029,1.409093,,0.272645,1.044331,0.001,0.001
21,16.81,26,0.21,0.972461,,,,,,0.001,0.001
22,24.22,33,0.22,0.972461,,,,,,0.001,0.001
23,49.69,73,0.23,0.972461,,,,,,0.001,0.001
24,80.05,89,0.24,0.972461,,,,,,0.001,0.001
25,28.48,48,0.26,0.972099,-0.146191,0.783677,,0.298671,0.727559,0.001,0.001
26,17.12,42,0.27,0.972099,,,,,,0.001,0.001
27,6.39,28,0.27,0.972099,,,,,,0.001,0.001
28,6.06,28,0.28,0.972099,,,,,,0.001,0.001
29,10.63,29,0.28,0.972099,,,,,,0.001,0.001
30,149.67,126,0.32,0.971802,-0.073735,0.96223,,0.358096,0.73458,0.001,0.001
31,130.52,94,0.33,0.971802,,,,,,0.001,0.001
32,9.31,32,0.33,0.971802,,,,,,0.001,0.001
33,20.62,28,0.34,0.971802,,,,,,0.001,0.001
34,88.76,95,0.35,0.971802,,,,,,0.001,0.001
35,40.88,51,0.38,0.971605,0.076859,1.271136,,0.447929,0.950731,0.001,0.001
36,110.42,105,0.39,0.971605,,,,,,0.001,0.001
37,52.52,83,0.4,0.971605,,,,,,0.001,0.001
38,5.34,30,0.41,0.971605,,,,,,0.001,0.001
39,109.06,99,0.42,0.971605,,,,,,0.001,0.001
40,55.29,74,0.46,0.971392,-0.038809,1.046033,,0.479226,0.835906,0.001,0.001
41,41.42,54,0.47,0.971392,,,,,,0.001,0.001
42,82.2,113,0.48,0.971392,,,,,,0.001,0.001
43,56.37,66,0.49,0.971392,,,,,,0.001,0.001
44,136.34,148,0.51,0.971392,,,,,,0.001,0.001
45,85.46,55,0.56,0.971152,-0.133943,1.041511,,0.657546,0.905064,0.001,0.001
46,155.83,117,0.57,0.971152,,,,,,0.001,0.001
47,81.16,51,0.58,0.971152,,,,,,0.001,0.001
48,14.3,35,0.58,0.971152,,,,,,0.001,0.001
49,54.74,84,0.6,0.971152,,,,,,0.001,0.001
50,314.94,287,0.68,0.970895,-0.180374,1.360455,,0.806155,1.065536,0.001,0.001
51,27.82,53,0.92,0.970895,,,,,,0.001,0.001
52,288.33,257,0.95,0.970895,,,,,,0.001,0.001
53,73.26,86,0.97,0.970895,,,,,,0.001,0.001
54,126.53,99,0.98,0.970895,,,,,,0.001,0.001
55,82.12,56,1.03,0.970589,-0.177458,1.348412,,0.881688,1.067266,0.001,0.001
56,174.46,125,1.05,0.970589,,,,,,0.001,0.001
57,201.36,169,1.07,0.970589,,,,,,0.001,0.001
58,262.97,234,1.1,0.970589,,,,,,0.001,0.001
59,117.8,76,1.11,0.970589,,,,,,0.001,0.001
60,37.68,58,1.17,0.970269,-0.177837,1.619555,,1.035977,1.181054,0.001,0.001
61,193.99,168,1.2,0.970269,,,,,,0.001,0.001
62,112.13,78,1.21,0.970269,,,,,,0.001,0.001
63,191.82,215,1.24,0.970269,,,,,,0.001,0.001
64,79.74,106,1.25,0.970269,,,,,,0.001,0.001
65,118.55,148,1.33,0.969931,-0.125475,1.065055,,1.02285,0.955171,0.001,0.001
66,97.25,64,1.34,0.969931,,,,,,0.001,0.001
67,135.66,106,1.35,0.969931,,,,,,0.001,0.001
68,100.94,70,1.36,0.969931,,,,,,0.001,0.001
69,276.34,242,1.39,0.969931,,,,,,0.001,0.001
70,95.08,125,1.46,0.96957,-0.189394,1.484042,,1.23189,1.139005,0.001,0.001
71,109.49,85,1.47,0.96957,,,,,,0.001,0.001
72,100.33,68,1.48,0.96957,,,,,,0.001,0.001
73,94.19,66,1.49,0.96957,,,,,,0.001,0.001
74,76.3,47,1.49,0.96957,,,,,,0.001,0.001
75,168.81,136,1.54,0.96919,-0.163779,1.954155,,1.457305,1.334368,0.001,0.001
76,100.86,73,1.55,0.96919,,,,,,0.001,0.001
77,141.87,110,1.57,0.96919,,,,,,0.001,0.001
78,170.73,142,1.59,0.96919,,,,,,0.001,0.001
79,96.81,70,1.6,0.96919,,,,,,0.001,0.001
80,62.6,92,1.65,0.968748,-0.289926,1.518042,,1.45384,1.146821,0.001,0.001
81,135.28,108,1.66,0.968748,,,,,,0.001,0.001
82,77.98,49,1.67,0.968748,,,,,,0.001,0.001
83,73.5,45,1.67,0.968748,,,,,,0.001,0.001
84,75.5,47,1.68,0.968748,,,,,,0.001,0.001
85,74.64,46,1.71,0.968268,-0.301442,2.26662,,1.731169,1.437488,0.001,0.001
86,97.46,70,1.72,0.968268,,,,,,0.001,0.001
87,103.79,77,1.73,0.968268,,,,,,0.001,0.001
88,75.51,46,1.74,0.968268,,,,,,0.001,0.001
89,110.76,82,1.75,0.968268,,,,,,0.001,0.001
90,95.58,65,1.78,0.967745,-0.326066,2.056896,,1.837944,1.378459,0.001,0.001
91,80.76,51,1.79,0.967745,,,,,,0.001,0.001
92,93.47,65,1.8,0.967745,,,,,,0.001,0.001
93,82.93,53,1.81,0.967745,,,,,,0.001,0.001
94,67.0,41,1.81,0.967745,,,,,,0.001,0.001
95,109.44,81,1.84,0.967221,-0.116706,2.296554,,1.982091,1.440541,0.001,0.001
96,67.91,42,1.85,0.967221,,,,,,0.001,0.001
97,71.63,44,1.86,0.967221,,,,,,0.001,0.001
98,72.17,45,1.86,0.967221,,,,,,0.001,0.001
99,82.41,55,1.87,0.967221,,,,,,0.001,0.001
100,76.6,50,1.9,0.96669,-0.224328,2.516802,,2.172654,1.510654,0.001,0.001
101,78.74,50,1.95,0.96669,,,,,,0.001,0.001
102,71.37,44,1.95,0.96669,,,,,,0.001,0.001
103,78.58,49,1.96,0.96669,,,,,,0.001,0.001
104,64.32,40,1.97,0.96669,,,,,,0.001,0.001
105,72.7,45,1.99,0.966151,-0.254944,2.634518,,2.311574,1.538979,0.001,0.001
106,70.47,43,2.0,0.966151,,,,,,0.001,0.001
107,72.94,45,2.0,0.966151,,,,,,0.001,0.001
108,74.7,46,2.01,0.966151,,,,,,0.001,0.001
109,71.76,44,2.02,0.966151,,,,,,0.001,0.001
110,69.59,43,2.04,0.965636,-0.076266,2.713526,,2.477257,1.556484,0.001,0.001
111,69.91,43,2.05,0.965636,,,,,,0.001,0.001
112,68.9,43,2.05,0.965636,,,,,,0.001,0.001
113,74.74,46,2.06,0.965636,,,,,,0.001,0.001
114,67.58,42,2.06,0.965636,,,,,,0.001,0.001
115,63.06,39,2.09,0.965148,-0.084678,2.693808,,2.623128,1.540637,0.001,0.001
116,69.32,42,2.09,0.965148,,,,,,0.001,0.001
117,68.1,42,2.1,0.965148,,,,,,0.001,0.001
118,64.77,40,2.1,0.965148,,,,,,0.001,0.001
119,68.37,42,2.11,0.965148,,,,,,0.001,0.001
120,64.6,40,2.13,0.964655,-0.201805,2.704486,,2.834602,1.545632,0.001,0.001
121,68.04,42,2.14,0.964655,,,,,,0.001,0.001
122,66.87,41,2.14,0.964655,,,,,,0.001,0.001
123,61.62,38,2.15,0.964655,,,,,,0.001,0.001
124,62.94,39,2.15,0.964655,,,,,,0.001,0.001
125,66.51,41,2.18,0.964197,-0.073023,2.699467,,3.00304,1.535128,0.001,0.001
126,63.41,39,2.18,0.964197,,,,,,0.001,0.001
127,62.12,38,2.19,0.964197,,,,,,0.001,0.001
128,58.56,36,2.19,0.964197,,,,,,0.001,0.001
129,62.2,38,2.2,0.964197,,,,,,0.001,0.001
130,57.32,35,2.22,0.963771,-0.025078,2.766641,,3.188546,1.53673,0.001,0.001
131,65.21,40,2.22,0.963771,,,,,,0.001,0.001
132,53.11,33,2.23,0.963771,,,,,,0.001,0.001
133,60.07,37,2.23,0.963771,,,,,,0.001,0.001
134,61.56,38,2.24,0.963771,,,,,,0.001,0.001
135,57.0,35,2.26,0.963323,-0.226236,2.733059,,3.362093,1.521721,0.001,0.001
136,60.58,37,2.26,0.963323,,,,,,0.001,0.001
137,57.08,35,2.27,0.963323,,,,,,0.001,0.001
138,57.7,35,2.27,0.963323,,,,,,0.001,0.001
139,59.07,36,2.28,0.963323,,,,,,0.001,0.001
140,56.18,35,2.3,0.962909,-0.004366,2.754091,,3.518965,1.525806,0.001,0.001
141,61.99,38,2.3,0.962909,,,,,,0.001,0.001
142,54.1,33,2.31,0.962909,,,,,,0.001,0.001
143,52.25,32,2.31,0.962909,,,,,,0.001,0.001
144,55.45,34,2.32,0.962909,,,,,,0.001,0.001
145,63.41,39,2.34,0.96255,0.028939,2.765455,,3.673141,1.520066,0.001,0.001
146,57.19,35,2.34,0.96255,,,,,,0.001,0.001
147,57.3,35,2.35,0.96255,,,,,,0.001,0.001
148,50.86,31,2.35,0.96255,,,,,,0.001,0.001
149,51.89,32,2.35,0.96255,,,,,,0.001,0.001
