episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,13.36,17,0.0,0.974077,,,,,,0.001,
2,26.76,22,0.01,0.974077,,,,,,0.001,
3,27.94,24,0.01,0.974077,,,,,,0.001,
4,10.32,13,0.01,0.974077,,,,,,0.001,
5,48.0,31,0.04,0.974285,0.602947,,15.536067,,,0.001,
6,15.28,16,0.05,0.974285,,,,,,0.001,
7,9.0,10,0.05,0.974285,,,,,,0.001,
8,21.35,17,0.05,0.974285,,,,,,0.001,
9,47.17,31,0.05,0.974285,,,,,,0.001,
10,16.52,16,0.06,0.974469,-2.130788,,15.482848,,,0.001,
11,78.71,49,0.07,0.974469,,,,,,0.001,
12,64.45,39,0.07,0.974469,,,,,,0.001,
13,56.07,35,0.08,0.974469,,,,,,0.001,
14,53.42,34,0.08,0.974469,,,,,,0.001,
15,28.49,24,0.1,0.974441,55.75639,,16.205795,,,0.001,
16,110.17,60,0.17,0.974441,,,,,,0.001,
17,78.98,48,0.18,0.974441,,,,,,0.001,
18,19.82,20,0.18,0.974441,,,,,,0.001,
19,85.2,50,0.19,0.974441,,,,,,0.001,
20,45.45,34,0.22,0.974513,83.987129,,17.254023,,,0.001,
21,52.76,32,0.22,0.974513,,,,,,0.001,
22,72.53,44,0.23,0.974513,,,,,,0.001,
23,18.62,18,0.24,0.974513,,,,,,0.001,
24,123.77,65,0.25,0.974513,,,,,,0.001,
25,48.16,31,0.27,0.974534,81.60804,,18.297841,,,0.001,
26,175.29,84,0.28,0.974534,,,,,,0.001,
27,65.5,42,0.28,0.974534,,,,,,0.001,
28,81.85,46,0.29,0.974534,,,,,,0.001,
29,51.06,32,0.3,0.974534,,,,,,0.001,
30,87.8,52,0.32,0.974557,123.173958,,19.857766,,,0.001,
31,102.56,61,0.33,0.974557,,,,,,0.001,
32,176.09,91,0.34,0.974557,,,,,,0.001,
33,112.61,65,0.35,0.974557,,,,,,0.001,
34,53.49,33,0.35,0.974557,,,,,,0.001,
35,49.63,33,0.38,0.974591,126.564735,,21.449651,,,0.001,
36,50.27,32,0.38,0.974591,,,,,,0.001,
37,126.94,65,0.39,0.974591,,,,,,0.001,
38,147.71,73,0.4,0.974591,,,,,,0.001,
39,206.54,92,0.41,0.974591,,,,,,0.001,
40,70.3,42,0.44,0.974551,166.034805,,23.579542,,,0.001,
41,75.55,46,0.45,0.974551,,,,,,0.001,
42,188.54,85,0.46,0.974551,,,,,,0.001,
43,178.74,103,0.47,0.974551,,,,,,0.001,
44,83.6,50,0.48,0.974551,,,,,,0.001,
45,145.74,76,0.52,0.974441,158.093903,,25.611618,,,0.001,
46,203.66,89,0.53,0.974441,,,,,,0.001,
47,203.39,88,0.54,0.974441,,,,,,0.001,
48,68.25,41,0.55,0.974441,,,,,,0.001,
49,193.49,94,0.56,0.974441,,,,,,0.001,
50,87.39,50,0.59,0.974369,199.608765,,28.115094,,,0.001,
51,42.33,32,0.66,0.974369,,,,,,0.001,
52,113.18,62,0.67,0.974369,,,,,,0.001,
53,211.16,110,0.68,0.974369,,,,,,0.001,
54,77.69,45,0.69,0.974369,,,,,,0.001,
55,139.81,77,0.72,0.974383,131.643204,,29.714906,,,0.001,
56,136.63,67,0.73,0.974383,,,,,,0.001,
57,184.89,113,0.75,0.974383,,,,,,0.001,
58,137.93,84,0.76,0.974383,,,,,,0.001,
59,61.85,40,0.76,0.974383,,,,,,0.001,
60,206.17,103,0.81,0.974379,140.428711,,31.51211,,,0.001,
61,60.78,40,0.81,0.974379,,,,,,0.001,
62,148.96,74,0.82,0.974379,,,,,,0.001,
63,160.68,85,0.83,0.974379,,,,,,0.001,
64,84.58,50,0.84,0.974379,,,,,,0.001,
65,201.08,87,0.88,0.9743,129.606415,,33.239259,,,0.001,
66,206.53,93,0.89,0.9743,,,,,,0.001,
67,41.78,45,0.89,0.9743,,,,,,0.001,
68,229.63,99,0.91,0.9743,,,,,,0.001,
69,56.03,36,0.91,0.9743,,,,,,0.001,
70,173.02,91,0.95,0.974277,163.612549,,35.241677,,,0.001,
71,136.49,71,0.96,0.974277,,,,,,0.001,
72,51.83,37,0.96,0.974277,,,,,,0.001,
73,174.49,87,0.98,0.974277,,,,,,0.001,
74,210.66,97,0.99,0.974277,,,,,,0.001,
75,228.93,122,1.04,0.974239,160.353806,,37.264629,,,0.001,
76,201.77,94,1.05,0.974239,,,,,,0.001,
77,87.09,53,1.06,0.974239,,,,,,0.001,
78,29.06,24,1.06,0.974239,,,,,,0.001,
79,214.76,126,1.07,0.974239,,,,,,0.001,
80,224.53,112,1.12,0.974261,153.787155,,39.163761,,,0.001,
81,60.86,40,1.13,0.974261,,,,,,0.001,
82,42.96,31,1.13,0.974261,,,,,,0.001,
83,19.06,19,1.13,0.974261,,,,,,0.001,
84,204.4,90,1.14,0.974261,,,,,,0.001,
85,223.83,102,1.18,0.974269,121.692345,,40.727078,,,0.001,
86,206.54,109,1.19,0.974269,,,,,,0.001,
87,105.5,60,1.2,0.974269,,,,,,0.001,
88,50.66,36,1.21,0.974269,,,,,,0.001,
89,230.88,132,1.22,0.974269,,,,,,0.001,
90,125.8,73,1.26,0.974286,108.84906,,42.091553,,,0.001,
91,194.66,109,1.28,0.974286,,,,,,0.001,
92,35.15,28,1.28,0.974286,,,,,,0.001,
93,81.56,47,1.29,0.974286,,,,,,0.001,
94,44.65,32,1.29,0.974286,,,,,,0.001,
95,171.08,90,1.33,0.974321,68.456123,,42.925203,,,0.001,
96,206.15,92,1.34,0.974321,,,,,,0.001,
97,211.85,98,1.35,0.974321,,,,,,0.001,
98,196.38,88,1.36,0.974321,,,,,,0.001,
99,155.74,82,1.37,0.974321,,,,,,0.001,
100,211.58,100,1.42,0.974317,166.732544,,45.047356,,,0.001,
101,142.95,79,1.53,0.974317,,,,,,0.001,
102,29.83,23,1.54,0.974317,,,,,,0.001,
103,74.03,46,1.54,0.974317,,,,,,0.001,
104,78.08,51,1.55,0.974317,,,,,,0.001,
105,201.98,98,1.59,0.974212,45.33009,,45.691103,,,0.001,
106,220.13,115,1.6,0.974212,,,,,,0.001,
107,142.27,75,1.61,0.974212,,,,,,0.001,
108,219.89,107,1.63,0.974212,,,,,,0.001,
109,214.82,100,1.64,0.974212,,,,,,0.001,
110,119.92,64,1.68,0.974042,130.167099,,47.377098,,,0.001,
111,91.03,53,1.69,0.974042,,,,,,0.001,
112,205.75,100,1.7,0.974042,,,,,,0.001,
113,132.54,68,1.71,0.974042,,,,,,0.001,
114,184.3,86,1.72,0.974042,,,,,,0.001,
115,185.61,84,1.77,0.973923,108.996201,,48.710031,,,0.001,
116,89.18,51,1.77,0.973923,,,,,,0.001,
117,214.26,101,1.79,0.973923,,,,,,0.001,
118,202.24,88,1.8,0.973923,,,,,,0.001,
119,217.64,99,1.81,0.973923,,,,,,0.001,
120,218.03,103,1.86,0.973883,151.949539,,50.543084,,,0.001,
121,206.4,98,1.87,0.973883,,,,,,0.001,
122,205.26,93,1.88,0.973883,,,,,,0.001,
