episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,12.53,26,0.0,0.974077,,,,,,0.0001,0.001
2,5.23,24,0.01,0.974077,,,,,,0.0001,0.001
3,68.19,79,0.02,0.974077,,,,,,0.0001,0.001
4,81.48,58,0.03,0.974077,,,,,,0.0001,0.001
5,45.01,55,0.06,0.974139,85.514244,814.714233,,0.073505,,0.0001,0.001
6,15.26,28,0.07,0.974139,,,,,,0.0001,0.001
7,24.39,45,0.07,0.974139,,,,,,0.0001,0.001
8,66.04,41,0.08,0.974139,,,,,,0.0001,0.001
9,34.36,28,0.08,0.974139,,,,,,0.0001,0.001
10,48.36,39,0.1,0.974131,76.691681,568.120483,,0.145489,,0.0001,0.001
11,21.63,33,0.11,0.974131,,,,,,0.0001,0.001
12,52.43,59,0.12,0.974131,,,,,,0.0001,0.001
13,10.67,31,0.12,0.974131,,,,,,0.0001,0.001
14,99.83,76,0.13,0.974131,,,,,,0.0001,0.001
15,93.77,61,0.16,0.974132,111.613525,1210.090332,,0.172829,,0.0001,0.001
16,86.54,65,0.17,0.974132,,,,,,0.0001,0.001
17,67.79,51,0.17,0.974132,,,,,,0.0001,0.001
18,3.08,23,0.18,0.974132,,,,,,0.0001,0.001
19,73.02,43,0.18,0.974132,,,,,,0.0001,0.001
20,24.23,20,0.2,0.974128,112.356033,1192.987061,,0.248131,,0.0001,0.001
21,50.25,66,0.21,0.974128,,,,,,0.0001,0.001
22,41.82,51,0.21,0.974128,,,,,,0.0001,0.001
23,42.11,79,0.22,0.974128,,,,,,0.0001,0.001
24,74.63,67,0.23,0.974128,,,,,,0.0001,0.001
25,2.23,22,0.26,0.974119,66.235229,520.22052,,0.178218,,0.0001,0.001
26,116.79,85,0.27,0.974119,,,,,,0.0001,0.001
27,3.54,24,0.27,0.974119,,,,,,0.0001,0.001
28,9.58,28,0.28,0.974119,,,,,,0.0001,0.001
29,104.05,95,0.29,0.974119,,,,,,0.0001,0.001
30,63.82,74,0.33,0.974115,126.539009,1558.983032,,0.323179,,0.0001,0.001
31,20.47,25,0.33,0.974115,,,,,,0.0001,0.001
32,28.8,21,0.33,0.974115,,,,,,0.0001,0.001
33,48.28,60,0.34,0.974115,,,,,,0.0001,0.001
34,79.71,65,0.35,0.974115,,,,,,0.0001,0.001
35,13.71,28,0.37,0.97412,76.336029,597.293579,,0.46059,,0.0001,0.001
36,73.9,61,0.38,0.97412,,,,,,0.0001,0.001
37,39.03,36,0.38,0.97412,,,,,,0.0001,0.001
38,108.29,80,0.39,0.97412,,,,,,0.0001,0.001
39,120.85,92,0.4,0.97412,,,,,,0.0001,0.001
40,9.63,28,0.43,0.974123,137.056854,1677.145874,,0.521408,,0.0001,0.001
41,79.77,48,0.44,0.974123,,,,,,0.0001,0.001
42,4.73,21,0.44,0.974123,,,,,,0.0001,0.001
43,154.74,93,0.45,0.974123,,,,,,0.0001,0.001
44,71.46,53,0.46,0.974123,,,,,,0.0001,0.001
45,2.62,26,0.48,0.974135,161.452286,2467.967285,,0.572992,,0.0001,0.001
46,89.44,55,0.49,0.974135,,,,,,0.0001,0.001
47,2.33,24,0.49,0.974135,,,,,,0.0001,0.001
48,25.46,26,0.5,0.974135,,,,,,0.0001,0.001
49,117.57,89,0.51,0.974135,,,,,,0.0001,0.001
50,6.19,18,0.53,0.974146,125.067947,1636.012573,,0.575718,,0.0001,0.001
51,16.64,21,0.6,0.974146,,,,,,0.0001,0.001
52,123.8,76,0.62,0.974146,,,,,,0.0001,0.001
53,67.47,41,0.7,0.974146,,,,,,0.0001,0.001
54,84.17,62,0.71,0.974146,,,,,,0.0001,0.001
55,102.69,61,0.74,0.974154,167.863098,2249.732666,,0.683764,,0.0001,0.001
56,99.58,76,0.75,0.974154,,,,,,0.0001,0.001
57,17.78,32,0.75,0.974154,,,,,,0.0001,0.001
58,2.69,24,0.76,0.974154,,,,,,0.0001,0.001
59,62.74,57,0.76,0.974154,,,,,,0.0001,0.001
60,98.19,79,0.8,0.974161,110.588516,1268.619507,,0.640182,,0.0001,0.001
61,13.99,26,0.8,0.974161,,,,,,0.0001,0.001
62,101.69,77,0.81,0.974161,,,,,,0.0001,0.001
63,10.52,21,0.81,0.974161,,,,,,0.0001,0.001
64,135.09,102,0.83,0.974161,,,,,,0.0001,0.001
65,23.63,21,0.85,0.974169,142.670853,1994.891357,,0.874132,,0.0001,0.001
66,45.46,77,0.86,0.974169,,,,,,0.0001,0.001
67,5.99,29,0.86,0.974169,,,,,,0.0001,0.001
