episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,6.3,8,0.0,0.974077,,,,,,0.0001,0.001
2,36.16,51,0.01,0.974077,,,,,,0.0001,0.001
3,51.43,39,0.01,0.974077,,,,,,0.0001,0.001
4,15.78,22,0.02,0.974077,,,,,,0.0001,0.001
5,26.77,34,0.05,0.974015,3.660564,0.967263,,-0.129964,0.890062,0.0001,0.001
6,27.57,34,0.05,0.974015,,,,,,0.0001,0.001
7,5.58,8,0.05,0.974015,,,,,,0.0001,0.001
8,11.2,12,0.05,0.974015,,,,,,0.0001,0.001
9,13.5,38,0.06,0.974015,,,,,,0.0001,0.001
10,34.07,29,0.07,0.973964,3.138597,0.735558,,-0.046971,0.760993,0.0001,0.001
11,8.33,17,0.1,0.973964,,,,,,0.0001,0.001
12,8.38,10,0.1,0.973964,,,,,,0.0001,0.001
13,7.98,27,0.11,0.973964,,,,,,0.0001,0.001
14,10.19,18,0.11,0.973964,,,,,,0.0001,0.001
15,10.18,12,0.12,0.973942,2.282651,0.484727,,-0.134702,0.535412,0.0001,0.001
16,14.08,28,0.12,0.973942,,,,,,0.0001,0.001
17,11.87,24,0.12,0.973942,,,,,,0.0001,0.001
18,30.1,41,0.13,0.973942,,,,,,0.0001,0.001
19,7.16,14,0.13,0.973942,,,,,,0.0001,0.001
20,33.22,39,0.15,0.973943,2.741899,0.622896,,0.003772,0.657284,0.0001,0.001
21,8.64,34,0.15,0.973943,,,,,,0.0001,0.001
22,20.49,29,0.15,0.973943,,,,,,0.0001,0.001
23,46.26,46,0.16,0.973943,,,,,,0.0001,0.001
24,5.81,24,0.16,0.973943,,,,,,0.0001,0.001
25,43.34,46,0.18,0.973937,2.85884,0.750536,,0.055552,0.690992,0.0001,0.001
26,12.18,22,0.19,0.973937,,,,,,0.0001,0.001
27,41.48,42,0.19,0.973937,,,,,,0.0001,0.001
28,11.72,22,0.2,0.973937,,,,,,0.0001,0.001
29,24.24,23,0.2,0.973937,,,,,,0.0001,0.001
30,9.1,25,0.21,0.973941,3.121095,0.755807,,0.163925,0.727111,0.0001,0.001
31,34.15,65,0.22,0.973941,,,,,,0.0001,0.001
32,11.44,19,0.22,0.973941,,,,,,0.0001,0.001
33,7.17,16,0.22,0.973941,,,,,,0.0001,0.001
34,20.44,45,0.23,0.973941,,,,,,0.0001,0.001
35,6.12,8,0.24,0.973935,2.077797,0.382176,,0.159517,0.507764,0.0001,0.001
36,16.73,27,0.25,0.973935,,,,,,0.0001,0.001
37,19.32,19,0.25,0.973935,,,,,,0.0001,0.001
38,9.04,23,0.25,0.973935,,,,,,0.0001,0.001
39,16.91,40,0.26,0.973935,,,,,,0.0001,0.001
40,37.19,34,0.27,0.973939,2.945304,0.673872,,0.27463,0.679022,0.0001,0.001
41,24.55,23,0.27,0.973939,,,,,,0.0001,0.001
42,20.89,25,0.28,0.973939,,,,,,0.0001,0.001
43,24.19,26,0.28,0.973939,,,,,,0.0001,0.001
44,15.56,17,0.28,0.973939,,,,,,0.0001,0.001
45,12.54,22,0.29,0.973944,3.554027,0.834428,,0.392318,0.84293,0.0001,0.001
46,36.65,44,0.3,0.973944,,,,,,0.0001,0.001
47,41.49,38,0.31,0.973944,,,,,,0.0001,0.001
48,24.17,28,0.31,0.973944,,,,,,0.0001,0.001
49,11.01,40,0.31,0.973944,,,,,,0.0001,0.001
50,14.2,23,0.33,0.973946,2.990786,0.718587,,0.451701,0.71893,0.0001,0.001
51,35.85,31,0.39,0.973946,,,,,,0.0001,0.001
52,19.54,27,0.39,0.973946,,,,,,0.0001,0.001
53,7.65,25,0.4,0.973946,,,,,,0.0001,0.001
54,10.09,17,0.4,0.973946,,,,,,0.0001,0.001
55,26.7,26,0.41,0.973946,3.176884,0.828107,,0.436551,0.766576,0.0001,0.001
56,33.79,29,0.42,0.973946,,,,,,0.0001,0.001
57,8.2,15,0.42,0.973946,,,,,,0.0001,0.001
58,8.29,15,0.42,0.973946,,,,,,0.0001,0.001
59,18.27,32,0.42,0.973946,,,,,,0.0001,0.001
60,13.2,16,0.43,0.973948,3.089512,0.725016,,0.573154,0.730029,0.0001,0.001
61,25.07,22,0.44,0.973948,,,,,,0.0001,0.001
62,8.83,11,0.44,0.973948,,,,,,0.0001,0.001
63,6.0,11,0.44,0.973948,,,,,,0.0001,0.001
64,31.62,30,0.44,0.973948,,,,,,0.0001,0.001
65,12.64,23,0.45,0.973948,3.436425,0.927316,,0.608069,0.826801,0.0001,0.001
66,37.52,31,0.46,0.973948,,,,,,0.0001,0.001
67,10.08,20,0.46,0.973948,,,,,,0.0001,0.001
68,8.4,16,0.46,0.973948,,,,,,0.0001,0.001
69,25.64,29,0.47,0.973948,,,,,,0.0001,0.001
70,8.45,27,0.48,0.973947,2.854618,0.809417,,0.651269,0.69592,0.0001,0.001
71,17.74,20,0.48,0.973947,,,,,,0.0001,0.001
72,72.54,49,0.49,0.973947,,,,,,0.0001,0.001
73,11.34,41,0.49,0.973947,,,,,,0.0001,0.001
74,22.05,35,0.5,0.973947,,,,,,0.0001,0.001
75,12.55,20,0.51,0.973945,3.311713,0.995608,,0.8237,0.792884,0.0001,0.001
76,95.26,61,0.52,0.973945,,,,,,0.0001,0.001
77,11.58,15,0.52,0.973945,,,,,,0.0001,0.001
78,46.78,35,0.53,0.973945,,,,,,0.0001,0.001
79,28.21,30,0.53,0.973945,,,,,,0.0001,0.001
80,24.34,27,0.55,0.973944,4.981233,1.651544,,0.84976,1.192525,0.0001,0.001
81,9.36,11,0.55,0.973944,,,,,,0.0001,0.001
82,12.54,21,0.55,0.973944,,,,,,0.0001,0.001
83,7.53,27,0.55,0.973944,,,,,,0.0001,0.001
84,12.04,16,0.56,0.973944,,,,,,0.0001,0.001
85,59.67,44,0.57,0.97394,3.276464,1.011772,,0.918162,0.800958,0.0001,0.001
86,10.27,14,0.57,0.97394,,,,,,0.0001,0.001
87,22.09,22,0.58,0.97394,,,,,,0.0001,0.001
88,48.86,56,0.58,0.97394,,,,,,0.0001,0.001
89,31.2,41,0.59,0.97394,,,,,,0.0001,0.001
90,125.13,71,0.61,0.973934,4.655559,1.675023,,0.996918,1.129534,0.0001,0.001
91,12.49,40,0.62,0.973934,,,,,,0.0001,0.001
92,54.17,38,0.62,0.973934,,,,,,0.0001,0.001
93,90.02,64,0.63,0.973934,,,,,,0.0001,0.001
94,31.76,29,0.63,0.973934,,,,,,0.0001,0.001
95,16.95,20,0.65,0.973918,4.138428,1.423769,,1.099044,1.035746,0.0001,0.001
96,24.12,27,0.65,0.973918,,,,,,0.0001,0.001
97,22.28,36,0.66,0.973918,,,,,,0.0001,0.001
98,13.14,16,0.66,0.973918,,,,,,0.0001,0.001
99,24.57,30,0.67,0.973918,,,,,,0.0001,0.001
100,19.8,19,0.68,0.973903,3.122854,0.778721,,1.247875,0.753988,0.0001,0.001
101,10.9,29,0.77,0.973903,,,,,,0.0001,0.001
102,38.4,43,0.78,0.973903,,,,,,0.0001,0.001
103,26.3,24,0.78,0.973903,,,,,,0.0001,0.001
104,8.38,17,0.78,0.973903,,,,,,0.0001,0.001
105,55.48,47,0.8,0.973889,3.429191,0.993449,,1.261845,0.82043,0.0001,0.001
106,18.09,18,0.8,0.973889,,,,,,0.0001,0.001
107,28.63,38,0.81,0.973889,,,,,,0.0001,0.001
108,14.83,29,0.81,0.973889,,,,,,0.0001,0.001
109,26.1,32,0.82,0.973889,,,,,,0.0001,0.001
110,78.66,78,0.84,0.973875,3.285325,0.935393,,1.281374,0.806492,0.0001,0.001
111,51.29,56,0.85,0.973875,,,,,,0.0001,0.001
112,26.81,32,0.85,0.973875,,,,,,0.0001,0.001
113,18.77,40,0.86,0.973875,,,,,,0.0001,0.001
114,17.85,24,0.86,0.973875,,,,,,0.0001,0.001
115,73.69,50,0.88,0.973861,3.67249,1.111928,,1.504275,0.883374,0.0001,0.001
116,14.7,37,0.89,0.973861,,,,,,0.0001,0.001
117,62.03,57,0.89,0.973861,,,,,,0.0001,0.001
118,19.53,27,0.9,0.973861,,,,,,0.0001,0.001
119,10.19,12,0.9,0.973861,,,,,,0.0001,0.001
120,25.63,24,0.91,0.973846,3.178933,0.923258,,1.591945,0.778707,0.0001,0.001
121,48.43,52,0.92,0.973846,,,,,,0.0001,0.001
122,9.83,19,0.92,0.973846,,,,,,0.0001,0.001
123,19.32,37,0.93,0.973846,,,,,,0.0001,0.001
124,28.65,41,0.93,0.973846,,,,,,0.0001,0.001
125,14.99,34,0.95,0.973825,2.341722,0.706097,,1.35367,0.60678,0.0001,0.001
126,9.82,42,0.96,0.973825,,,,,,0.0001,0.001
127,40.93,32,0.96,0.973825,,,,,,0.0001,0.001
128,34.48,55,0.97,0.973825,,,,,,0.0001,0.001
129,10.88,18,0.97,0.973825,,,,,,0.0001,0.001
130,7.29,9,0.98,0.973807,2.481912,0.773099,,1.525175,0.595594,0.0001,0.001
131,15.68,25,0.99,0.973807,,,,,,0.0001,0.001
132,10.23,13,0.99,0.973807,,,,,,0.0001,0.001
133,11.58,18,0.99,0.973807,,,,,,0.0001,0.001
134,25.79,24,0.99,0.973807,,,,,,0.0001,0.001
135,8.75,15,1.0,0.973788,2.614178,0.834849,,1.720042,0.651389,0.0001,0.001
136,45.24,36,1.01,0.973788,,,,,,0.0001,0.001
137,24.54,22,1.01,0.973788,,,,,,0.0001,0.001
138,16.67,26,1.01,0.973788,,,,,,0.0001,0.001
139,10.22,14,1.01,0.973788,,,,,,0.0001,0.001
140,7.85,33,1.03,0.973775,3.108475,1.111498,,1.767099,0.712017,0.0001,0.001
141,57.55,41,1.03,0.973775,,,,,,0.0001,0.001
142,9.46,22,1.04,0.973775,,,,,,0.0001,0.001
143,64.63,47,1.04,0.973775,,,,,,0.0001,0.001
144,58.19,69,1.05,0.973775,,,,,,0.0001,0.001
145,64.45,52,1.08,0.973755,4.133992,1.457075,,1.750815,1.042782,0.0001,0.001
146,52.13,37,1.08,0.973755,,,,,,0.0001,0.001
147,30.61,27,1.09,0.973755,,,,,,0.0001,0.001
148,17.25,18,1.09,0.973755,,,,,,0.0001,0.001
149,8.65,11,1.09,0.973755,,,,,,0.0001,0.001
150,100.43,58,1.11,0.973739,5.39683,2.106267,,2.298792,1.296848,0.0001,0.001
151,36.32,34,1.26,0.973739,,,,,,0.0001,0.001
152,40.56,36,1.27,0.973739,,,,,,0.0001,0.001
153,18.54,34,1.27,0.973739,,,,,,0.0001,0.001
154,119.62,85,1.28,0.973739,,,,,,0.0001,0.001
155,26.03,19,1.3,0.973727,4.649205,1.574138,,2.272069,1.08732,0.0001,0.001
156,22.54,28,1.31,0.973727,,,,,,0.0001,0.001
157,107.2,72,1.32,0.973727,,,,,,0.0001,0.001
158,12.33,28,1.32,0.973727,,,,,,0.0001,0.001
159,28.76,34,1.33,0.973727,,,,,,0.0001,0.001
160,43.99,33,1.35,0.973715,4.219805,1.547595,,2.023973,1.026843,0.0001,0.001
161,47.46,75,1.36,0.973715,,,,,,0.0001,0.001
162,11.97,34,1.36,0.973715,,,,,,0.0001,0.001
163,19.61,28,1.36,0.973715,,,,,,0.0001,0.001
164,40.95,34,1.37,0.973715,,,,,,0.0001,0.001
165,126.69,75,1.4,0.973703,3.863121,1.564132,,2.150905,0.936227,0.0001,0.001
166,112.95,84,1.41,0.973703,,,,,,0.0001,0.001
167,43.51,39,1.42,0.973703,,,,,,0.0001,0.001
168,28.22,36,1.42,0.973703,,,,,,0.0001,0.001
169,23.1,48,1.43,0.973703,,,,,,0.0001,0.001
170,16.55,28,1.45,0.973694,3.73821,1.313908,,2.187424,0.883716,0.0001,0.001
171,30.66,42,1.46,0.973694,,,,,,0.0001,0.001
172,53.22,39,1.46,0.973694,,,,,,0.0001,0.001
173,8.41,10,1.46,0.973694,,,,,,0.0001,0.001
174,16.68,21,1.47,0.973694,,,,,,0.0001,0.001
175,38.93,35,1.48,0.973686,3.780436,1.37762,,2.449009,0.900056,0.0001,0.001
176,20.77,19,1.49,0.973686,,,,,,0.0001,0.001
177,13.76,14,1.49,0.973686,,,,,,0.0001,0.001
178,7.74,9,1.49,0.973686,,,,,,0.0001,0.001
179,103.11,72,1.5,0.973686,,,,,,0.0001,0.001
180,84.3,71,1.52,0.973681,4.959198,1.81016,,2.620168,1.148033,0.0001,0.001
181,13.1,42,1.53,0.973681,,,,,,0.0001,0.001
182,47.47,47,1.53,0.973681,,,,,,0.0001,0.001
183,22.91,39,1.54,0.973681,,,,,,0.0001,0.001
184,12.53,15,1.54,0.973681,,,,,,0.0001,0.001
185,43.9,39,1.56,0.973678,2.827367,1.048866,,2.585241,0.672046,0.0001,0.001
186,193.79,153,1.58,0.973678,,,,,,0.0001,0.001
187,28.07,25,1.59,0.973678,,,,,,0.0001,0.001
188,22.57,42,1.59,0.973678,,,,,,0.0001,0.001
189,9.75,13,1.59,0.973678,,,,,,0.0001,0.001
190,30.02,28,1.62,0.973676,4.262061,1.482426,,2.622334,1.011497,0.0001,0.001
191,58.16,78,1.63,0.973676,,,,,,0.0001,0.001
192,9.33,10,1.63,0.973676,,,,,,0.0001,0.001
193,21.42,23,1.63,0.973676,,,,,,0.0001,0.001
194,24.66,43,1.64,0.973676,,,,,,0.0001,0.001
195,10.02,11,1.65,0.973676,2.712089,0.878419,,2.532989,0.63978,0.0001,0.001
196,71.52,59,1.66,0.973676,,,,,,0.0001,0.001
197,34.02,27,1.66,0.973676,,,,,,0.0001,0.001
198,179.34,104,1.68,0.973676,,,,,,0.0001,0.001
199,46.02,34,1.68,0.973676,,,,,,0.0001,0.001
200,158.18,87,1.72,0.973676,6.25924,2.767372,,2.872306,1.497736,0.0001,0.001
201,22.66,32,1.8,0.973676,,,,,,0.0001,0.001
202,29.22,25,1.8,0.973676,,,,,,0.0001,0.001
203,17.93,29,1.81,0.973676,,,,,,0.0001,0.001
204,26.63,23,1.81,0.973676,,,,,,0.0001,0.001
205,74.36,99,1.84,0.973671,2.782214,1.177675,,2.888421,0.720963,0.0001,0.001
206,123.36,100,1.85,0.973671,,,,,,0.0001,0.001
207,24.95,27,1.85,0.973671,,,,,,0.0001,0.001
208,16.11,16,1.86,0.973671,,,,,,0.0001,0.001
209,47.49,43,1.86,0.973671,,,,,,0.0001,0.001
210,11.96,13,1.88,0.973665,4.19051,1.769946,,3.17493,1.016336,0.0001,0.001
211,11.96,13,1.88,0.973665,,,,,,0.0001,0.001
212,126.04,74,1.89,0.973665,,,,,,0.0001,0.001
213,10.76,18,1.89,0.973665,,,,,,0.0001,0.001
214,28.15,32,1.9,0.973665,,,,,,0.0001,0.001
215,42.57,36,1.91,0.973656,4.644874,2.417829,,3.08774,1.146413,0.0001,0.001
216,29.8,49,1.92,0.973656,,,,,,0.0001,0.001
217,38.99,28,1.92,0.973656,,,,,,0.0001,0.001
218,100.86,73,1.93,0.973656,,,,,,0.0001,0.001
219,80.61,75,1.94,0.973656,,,,,,0.0001,0.001
220,19.2,27,1.97,0.973641,3.828255,1.63157,,3.211463,0.972469,0.0001,0.001
221,51.92,44,1.97,0.973641,,,,,,0.0001,0.001
222,46.02,52,1.98,0.973641,,,,,,0.0001,0.001
223,12.91,16,1.98,0.973641,,,,,,0.0001,0.001
224,8.66,19,1.98,0.973641,,,,,,0.0001,0.001
225,35.91,28,2.0,0.973623,3.287951,1.473735,,3.69558,0.834726,0.0001,0.001
