episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,6.3,8,0.01,0.967864,-89.651398,,20.0,,,0.01,
2,4.97,24,0.02,0.96593,-86.471657,,20.0,,,0.01,
3,-1.17,19,0.02,0.965603,-99.75412,,20.0,,,0.01,
4,-0.74,19,0.03,0.965269,-110.794266,,20.0,,,0.01,
5,-0.78,19,0.03,0.965871,-92.685715,,20.0,,,0.01,
6,-1.55,19,0.04,0.967551,-93.923805,,20.0,,,0.01,
7,5.71,9,0.04,0.968529,-82.47757,,20.0,,,0.01,
8,-1.57,17,0.04,0.969754,-102.463799,,20.0,,,0.01,
9,-2.07,17,0.05,0.97069,-105.62236,,20.0,,,0.01,
10,-0.91,18,0.05,0.971773,-96.054131,,20.0,,,0.01,
11,-1.52,17,0.05,0.972855,-96.653236,,20.0,,,0.01,
12,1.19,13,0.06,0.973757,-94.566338,,20.0,,,0.01,
13,0.45,14,0.06,0.975108,-89.65657,,20.0,,,0.01,
14,0.47,14,0.06,0.975999,-90.262001,,20.0,,,0.01,
15,-1.93,16,0.07,0.977604,-94.234604,,20.0,,,0.01,
16,0.72,14,0.07,0.978429,-101.253792,,20.0,,,0.01,
17,-1.74,16,0.07,0.979227,-102.04274,,20.0,,,0.01,
18,0.02,14,0.08,0.979347,-102.527512,,20.0,,,0.01,
19,0.99,13,0.08,0.979572,-92.751953,,20.0,,,0.01,
20,-1.39,15,0.08,0.979526,-103.753036,,20.0,,,0.01,
21,-1.08,15,0.09,0.980047,-91.596313,,20.0,,,0.01,
22,-0.2,14,0.09,0.980441,-98.682564,,20.0,,,0.01,
23,0.6,13,0.09,0.980812,-93.340485,,20.0,,,0.01,
24,1.73,12,0.09,0.981612,-83.575661,,20.0,,,0.01,
25,-1.0,15,0.1,0.982385,-96.726418,,20.0,,,0.01,
26,-0.01,14,0.1,0.983512,-87.383743,,20.0,,,0.01,
27,2.9,10,0.1,0.984206,-89.386185,,20.0,,,0.01,
28,3.52,8,0.11,0.984682,-81.134346,,20.0,,,0.01,
29,-0.09,14,0.11,0.98478,-104.990395,,20.0,,,0.01,
30,0.2,14,0.11,0.985065,-90.527664,,20.0,,,0.01,
31,-0.11,14,0.11,0.985064,-107.085426,,20.0,,,0.01,
32,2.43,10,0.12,0.984926,-89.613541,,20.0,,,0.01,
33,2.56,11,0.12,0.985153,-82.172333,,20.0,,,0.01,
34,1.09,12,0.12,0.985373,-93.520256,,20.0,,,0.01,
35,1.28,12,0.12,0.985567,-89.716125,,20.0,,,0.01,
36,2.25,11,0.13,0.987806,-71.873116,,20.0,,,0.01,
37,3.02,10,0.13,0.98999,-81.070267,,20.0,,,0.01,
38,2.91,10,0.13,0.991278,-91.429558,,20.0,,,0.01,
39,3.06,8,0.13,0.992184,-94.659058,,20.0,,,0.01,
40,2.43,11,0.14,0.993415,-74.055473,,20.0,,,0.01,
41,3.19,8,0.14,0.995018,-74.467354,,20.0,,,0.01,
42,3.0,9,0.14,0.996632,-81.294029,,20.0,,,0.01,
43,3.31,8,0.14,0.997302,-99.307632,,20.0,,,0.01,
44,3.33,9,0.14,0.997332,-91.328217,,20.0,,,0.01,
45,3.4,8,0.15,0.997822,-69.375771,,20.0,,,0.01,
46,3.36,8,0.15,0.998407,-77.275253,,20.0,,,0.01,
47,3.64,7,0.15,0.99913,-73.145836,,20.0,,,0.01,
48,3.1,9,0.15,0.999541,-88.144775,,20.0,,,0.01,
49,3.43,8,0.15,0.999723,-89.626358,,20.0,,,0.01,
50,3.32,7,0.15,0.999607,-88.380836,,20.0,,,0.01,
51,3.15,8,0.17,0.999929,-74.983246,,20.0,,,0.01,
52,3.39,7,0.17,1.000183,-79.839684,,20.0,,,0.01,
53,4.19,8,0.17,1.000703,-71.573883,,20.0,,,0.01,
54,3.88,8,0.17,1.001117,-81.52964,,20.0,,,0.01,
55,6.91,11,0.17,1.000829,-83.7295,,20.0,,,0.01,
56,4.12,7,0.18,1.000265,-85.56881,,20.0,,,0.01,
57,5.23,8,0.18,1.000369,-63.726353,,20.0,,,0.01,
58,5.01,8,0.18,1.000436,-73.066093,,20.0,,,0.01,
59,4.32,7,0.18,1.000228,-85.18367,,20.0,,,0.01,
60,8.86,14,0.18,0.999646,-75.818466,,20.0,,,0.01,
61,25.33,29,0.19,0.99894,-35.555202,,20.0,,,0.01,
62,15.27,25,0.2,0.998525,-56.117767,,20.0,,,0.01,
63,16.89,25,0.2,0.997799,-59.600048,,20.0,,,0.01,
64,12.53,20,0.21,0.99694,-64.118347,,20.0,,,0.01,
65,80.41,73,0.22,0.996013,72.371071,,20.0,,,0.01,
66,88.43,72,0.24,0.995155,85.729523,,20.0,,,0.01,
67,30.93,42,0.25,0.994304,-28.825253,,20.0,,,0.01,
68,43.94,50,0.26,0.993773,1.852092,,20.0,,,0.01,
69,26.81,37,0.27,0.9929,-38.700256,,20.0,,,0.01,
70,31.34,40,0.27,0.991941,-26.882376,,20.0,,,0.01,
71,279.61,189,0.31,0.991342,288.799774,,20.0,,,0.01,
72,262.82,174,0.35,0.990892,278.770325,,20.0,,,0.01,
73,241.71,148,0.38,0.990508,277.419708,,20.0,,,0.01,
74,218.62,125,0.41,0.990292,263.189056,,20.0,,,0.01,
75,202.63,109,0.43,0.990526,262.215057,,20.0,,,0.01,
76,183.33,91,0.45,0.990743,249.575439,,20.0,,,0.01,
77,210.3,108,0.47,0.990584,276.387573,,20.0,,,0.01,
78,22.25,22,0.47,0.990633,-35.104008,,20.0,,,0.01,
79,183.09,91,0.49,0.990853,262.502716,,20.0,,,0.01,
80,29.72,27,0.5,0.991054,-21.732203,,20.0,,,0.01,
81,43.06,34,0.51,0.991576,11.686962,,20.0,,,0.01,
82,36.92,31,0.51,0.992075,-5.69031,,20.0,,,0.01,
83,23.45,23,0.52,0.993135,-30.101599,,20.0,,,0.01,
84,157.41,78,0.53,0.994616,233.230972,,20.0,,,0.01,
85,13.93,17,0.54,0.996231,-52.505486,,20.0,,,0.01,
86,26.57,25,0.54,0.997215,-30.102356,,20.0,,,0.01,
87,129.31,68,0.56,0.997551,168.428879,,20.0,,,0.01,
88,33.44,29,0.56,0.998048,-11.356111,,20.0,,,0.01,
89,29.68,28,0.57,0.998492,-19.904083,,20.0,,,0.01,
90,121.57,64,0.58,0.998754,156.836441,,20.0,,,0.01,
91,119.66,64,0.59,0.998481,142.210037,,20.0,,,0.01,
92,96.35,55,0.61,0.99815,123.184944,,20.0,,,0.01,
93,94.03,53,0.62,0.997484,106.221581,,20.0,,,0.01,
94,93.19,53,0.63,0.996913,108.046471,,20.0,,,0.01,
95,78.62,46,0.64,0.996613,81.9142,,20.0,,,0.01,
96,72.45,43,0.65,0.99644,70.209419,,20.0,,,0.01,
97,63.41,38,0.65,0.995903,48.857418,,20.0,,,0.01,
98,87.31,52,0.66,0.995062,80.815392,,20.0,,,0.01,
99,86.48,52,0.67,0.993651,72.493904,,20.0,,,0.01,
100,89.5,54,0.69,0.992782,92.920113,,20.0,,,0.01,
101,144.01,86,0.76,0.99208,162.607239,,20.0,,,0.01,
102,72.75,43,0.77,0.991115,56.417385,,20.0,,,0.01,
103,99.91,59,0.78,0.9903,104.537048,,20.0,,,0.01,
104,125.11,73,0.79,0.989786,148.874832,,20.0,,,0.01,
105,98.87,59,0.8,0.989184,95.488785,,20.0,,,0.01,
106,109.87,71,0.82,0.988735,107.492714,,20.0,,,0.01,
107,116.14,70,0.83,0.988194,125.087166,,20.0,,,0.01,
108,100.6,69,0.85,0.987257,78.086227,,20.0,,,0.01,
109,119.02,73,0.86,0.986092,130.678986,,20.0,,,0.01,
110,108.97,70,0.88,0.985169,107.988625,,20.0,,,0.01,
111,103.4,63,0.89,0.984647,109.326195,,20.0,,,0.01,
112,55.8,41,0.9,0.984075,17.541487,,20.0,,,0.01,
113,122.76,75,0.91,0.983415,129.138199,,20.0,,,0.01,
114,138.42,82,0.93,0.982988,166.321945,,20.0,,,0.01,
115,53.82,39,0.94,0.982607,20.727459,,20.0,,,0.01,
116,104.31,71,0.95,0.982371,97.43219,,20.0,,,0.01,
117,59.12,43,0.96,0.981307,26.372894,,20.0,,,0.01,
118,89.24,63,0.97,0.980356,77.148987,,20.0,,,0.01,
119,22.63,20,0.98,0.979857,-33.709038,,20.0,,,0.01,
120,117.2,70,0.99,0.97927,124.45491,,20.0,,,0.01,
121,100.98,62,1.0,0.978704,104.222084,,20.0,,,0.01,
122,49.68,29,1.01,0.978202,26.533308,,20.0,,,0.01,
123,53.78,31,1.02,0.97819,35.076363,,20.0,,,0.01,
124,49.79,29,1.02,0.978666,27.426653,,20.0,,,0.01,
125,47.69,28,1.03,0.978777,15.155412,,20.0,,,0.01,
126,53.96,31,1.03,0.978844,31.8307,,20.0,,,0.01,
127,46.25,27,1.04,0.978876,17.180382,,20.0,,,0.01,
128,40.51,24,1.05,0.979974,14.457786,,20.0,,,0.01,
129,42.54,25,1.05,0.980956,11.26011,,20.0,,,0.01,
130,39.49,23,1.06,0.981873,6.295954,,20.0,,,0.01,
131,40.38,24,1.06,0.982711,7.302774,,20.0,,,0.01,
132,38.6,23,1.06,0.983428,3.473435,,20.0,,,0.01,
133,37.1,22,1.07,0.985236,6.122432,,20.0,,,0.01,
134,36.84,22,1.07,0.986939,1.548016,,20.0,,,0.01,
135,37.19,22,1.08,0.988624,3.302834,,20.0,,,0.01,
136,38.33,23,1.08,0.990563,7.941898,,20.0,,,0.01,
137,36.75,22,1.09,0.992521,1.584956,,20.0,,,0.01,
138,38.11,23,1.09,0.99427,2.476329,,20.0,,,0.01,
139,36.82,22,1.1,0.995676,-0.3819,,20.0,,,0.01,
140,35.29,21,1.1,0.997398,0.056975,,20.0,,,0.01,
141,38.63,23,1.11,0.997838,-1.049211,,20.0,,,0.01,
142,36.37,22,1.11,0.998202,-0.624322,,20.0,,,0.01,
143,36.35,22,1.12,0.998451,-0.588877,,20.0,,,0.01,
144,36.45,22,1.12,1.000299,5.267596,,20.0,,,0.01,
145,36.96,22,1.13,1.001566,-3.539856,,20.0,,,0.01,
146,35.99,22,1.13,1.002108,-6.658921,,20.0,,,0.01,
147,36.3,22,1.13,1.002765,0.157413,,20.0,,,0.01,
148,36.17,22,1.14,1.005094,3.58628,,20.0,,,0.01,
149,36.43,22,1.14,1.008184,4.234572,,20.0,,,0.01,
150,36.44,22,1.15,1.010975,0.046831,,20.0,,,0.01,
151,36.29,22,1.18,1.012057,-6.863838,,20.0,,,0.01,
152,34.75,21,1.18,1.012957,-4.306922,,20.0,,,0.01,
153,37.73,23,1.19,1.013866,2.77062,,20.0,,,0.01,
154,36.8,22,1.19,1.015694,7.672038,,20.0,,,0.01,
155,36.58,22,1.2,1.017872,1.958516,,20.0,,,0.01,
156,36.85,22,1.2,1.019235,-1.757613,,20.0,,,0.01,
157,35.05,21,1.2,1.020576,-1.291597,,20.0,,,0.01,
158,35.33,21,1.21,1.021713,-2.152797,,20.0,,,0.01,
159,37.04,22,1.21,1.022575,-0.368717,,20.0,,,0.01,
160,36.59,22,1.22,1.023454,0.691152,,20.0,,,0.01,
161,33.59,20,1.22,1.023367,-12.421572,,20.0,,,0.01,
162,42.04,25,1.23,1.023426,12.160944,,20.0,,,0.01,
163,58.78,34,1.23,1.023587,43.086864,,20.0,,,0.01,
164,80.09,46,1.24,1.024194,82.879372,,20.0,,,0.01,
165,83.9,48,1.25,1.024614,81.826843,,20.0,,,0.01,
166,110.0,63,1.27,1.025597,131.341339,,20.0,,,0.01,
167,108.3,62,1.28,1.026028,115.033905,,20.0,,,0.01,
168,107.31,62,1.29,1.026689,122.188034,,20.0,,,0.01,
169,110.93,63,1.3,1.027505,127.308533,,20.0,,,0.01,
170,118.34,66,1.32,1.028443,142.024811,,20.0,,,0.01,
171,31.39,21,1.32,1.029293,-12.646021,,20.0,,,0.01,
172,98.85,56,1.33,1.029919,105.010521,,20.0,,,0.01,
173,98.96,57,1.34,1.030466,105.430054,,20.0,,,0.01,
174,92.91,53,1.36,1.031065,98.44265,,20.0,,,0.01,
175,84.25,48,1.37,1.032261,90.094208,,20.0,,,0.01,
176,77.29,44,1.37,1.032844,63.342773,,20.0,,,0.01,
177,83.98,48,1.38,1.033443,83.959419,,20.0,,,0.01,
178,63.41,36,1.39,1.033839,48.63332,,20.0,,,0.01,
179,68.79,39,1.4,1.034503,64.766212,,20.0,,,0.01,
180,74.64,42,1.41,1.035216,69.859703,,20.0,,,0.01,
181,61.37,35,1.41,1.036123,51.2794,,20.0,,,0.01,
182,72.31,41,1.42,1.036889,64.01561,,20.0,,,0.01,
183,65.92,38,1.43,1.037795,54.891762,,20.0,,,0.01,
184,84.81,47,1.44,1.039009,93.153427,,20.0,,,0.01,
185,81.21,44,1.45,1.04,84.058441,,20.0,,,0.01,
186,86.91,48,1.46,1.040452,87.574745,,20.0,,,0.01,
187,98.58,54,1.47,1.040918,109.013802,,20.0,,,0.01,
188,83.91,47,1.48,1.041582,88.066269,,20.0,,,0.01,
189,100.59,55,1.49,1.041898,107.131935,,20.0,,,0.01,
190,109.12,60,1.5,1.041968,119.835213,,20.0,,,0.01,
191,99.65,55,1.51,1.042038,109.554871,,20.0,,,0.01,
192,115.79,64,1.53,1.041904,129.950012,,20.0,,,0.01,
193,144.27,73,1.54,1.042192,205.086609,,20.0,,,0.01,
194,145.0,75,1.56,1.042279,180.637848,,20.0,,,0.01,
195,32.34,21,1.56,1.041731,-15.358281,,20.0,,,0.01,
196,24.71,17,1.57,1.041096,-28.343916,,20.0,,,0.01,
197,156.3,75,1.58,1.039503,206.471664,,20.0,,,0.01,
198,136.66,72,1.6,1.038419,180.041183,,20.0,,,0.01,
199,128.78,68,1.61,1.038,172.712494,,20.0,,,0.01,
200,126.62,67,1.62,1.036639,146.20961,,20.0,,,0.01,
201,129.68,69,1.71,1.035286,163.580383,,20.0,,,0.01,
202,134.98,71,1.72,1.033731,169.690216,,20.0,,,0.01,
203,126.65,68,1.73,1.03168,150.769073,,20.0,,,0.01,
204,134.64,70,1.75,1.030065,179.242081,,20.0,,,0.01,
205,160.29,79,1.76,1.028756,228.62085,,20.0,,,0.01,
206,152.67,77,1.78,1.027288,200.542282,,20.0,,,0.01,
207,170.61,83,1.8,1.02603,240.898972,,20.0,,,0.01,
208,28.33,20,1.8,1.024979,-15.885529,,20.0,,,0.01,
209,48.13,36,1.81,1.024197,25.95425,,20.0,,,0.01,
210,21.61,16,1.81,1.023658,-30.999306,,20.0,,,0.01,
211,22.68,18,1.82,1.023206,-29.98666,,20.0,,,0.01,
212,32.84,24,1.82,1.022679,-7.106808,,20.0,,,0.01,
213,199.02,93,1.84,1.022454,293.794403,,20.0,,,0.01,
214,44.34,43,1.85,1.022484,9.242403,,20.0,,,0.01,
215,10.8,36,1.86,1.022899,-72.928871,,20.0,,,0.01,
216,9.32,42,1.87,1.02353,-83.261864,,20.0,,,0.01,
217,28.04,45,1.87,1.024398,-40.95575,,20.0,,,0.01,
218,39.45,57,1.89,1.025612,-27.405951,,20.0,,,0.01,
219,151.78,85,1.9,1.027093,206.551422,,20.0,,,0.01,
220,40.49,50,1.91,1.028316,-9.906094,,20.0,,,0.01,
221,52.26,42,1.92,1.02958,32.513977,,20.0,,,0.01,
222,180.12,88,1.94,1.030664,258.396362,,20.0,,,0.01,
223,32.25,26,1.95,1.03147,-9.303379,,20.0,,,0.01,
224,19.62,18,1.95,1.030358,-49.168533,,20.0,,,0.01,
225,32.02,25,1.95,1.029526,-6.30095,,20.0,,,0.01,
226,160.38,81,1.97,1.028748,228.468506,,20.0,,,0.01,
227,29.05,22,1.98,1.027749,-17.193321,,20.0,,,0.01,
228,141.16,74,1.99,1.026617,192.696243,,20.0,,,0.01,
229,136.82,72,2.01,1.025597,193.151047,,20.0,,,0.01,
230,123.96,69,2.02,1.023357,147.908035,,20.0,,,0.01,
231,141.96,86,2.04,1.021151,187.374298,,20.0,,,0.01,
232,117.09,66,2.05,1.019661,159.863754,,20.0,,,0.01,
233,115.71,65,2.06,1.018643,161.547012,,20.0,,,0.01,
234,117.48,66,2.08,1.017869,163.125275,,20.0,,,0.01,
235,133.06,79,2.09,1.017569,186.243271,,20.0,,,0.01,
236,116.75,66,2.11,1.017456,162.326202,,20.0,,,0.01,
237,14.1,28,2.11,1.016512,-71.289391,,20.0,,,0.01,
238,42.28,46,2.12,1.015195,-8.837456,,20.0,,,0.01,
239,11.94,28,2.13,1.013932,-69.449554,,20.0,,,0.01,
240,58.77,55,2.14,1.012498,24.121,,20.0,,,0.01,
241,135.8,71,2.15,1.010572,191.269424,,20.0,,,0.01,
242,122.28,69,2.17,1.008691,154.26709,,20.0,,,0.01,
243,152.14,77,2.18,1.007085,221.539719,,20.0,,,0.01,
244,118.88,67,2.2,1.005945,158.248932,,20.0,,,0.01,
245,139.85,73,2.21,1.004524,188.483597,,20.0,,,0.01,
246,144.44,78,2.23,1.003262,191.830948,,20.0,,,0.01,
247,154.0,82,2.25,1.001911,200.589722,,20.0,,,0.01,
248,142.51,79,2.26,1.000409,172.395081,,20.0,,,0.01,
249,22.57,17,2.26,0.99882,-31.206738,,20.0,,,0.01,
