episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,13.36,17,0.04,0.974285,28.285549,,,,,0.001,
2,27.55,23,0.05,0.974344,60.277328,,,,,0.001,
3,10.95,14,0.05,0.974378,21.68716,,,,,0.001,
4,16.24,19,0.06,0.974319,31.559149,,,,,0.001,
5,16.06,18,0.06,0.974331,34.904232,,,,,0.001,
6,28.17,25,0.07,0.974413,66.023254,,,,,0.001,
7,14.83,17,0.07,0.974411,30.129635,,,,,0.001,
8,16.31,18,0.08,0.974462,37.627522,,,,,0.001,
9,125.5,66,0.09,0.974529,253.647079,,,,,0.001,
10,21.64,21,0.1,0.974572,45.243141,,,,,0.001,
11,10.32,14,0.1,0.974606,21.859251,,,,,0.001,
12,21.78,21,0.11,0.974585,44.826851,,,,,0.001,
13,13.79,16,0.11,0.974452,23.883099,,,,,0.001,
14,15.44,17,0.11,0.974357,34.443317,,,,,0.001,
15,23.85,22,0.12,0.974206,48.116455,,,,,0.001,
16,15.39,17,0.12,0.974034,29.110058,,,,,0.001,
17,14.26,16,0.13,0.97387,28.934994,,,,,0.001,
18,41.61,32,0.13,0.973725,91.900345,,,,,0.001,
19,14.3,16,0.14,0.973634,33.100258,,,,,0.001,
20,19.06,18,0.14,0.973559,43.529232,,,,,0.001,
21,19.67,19,0.15,0.973486,42.729187,,,,,0.001,
22,14.9,16,0.15,0.973401,30.155777,,,,,0.001,
23,19.21,19,0.15,0.973388,50.660091,,,,,0.001,
24,15.53,17,0.16,0.973388,32.940491,,,,,0.001,
25,30.66,26,0.17,0.973403,67.740074,,,,,0.001,
26,10.28,13,0.17,0.973393,20.137939,,,,,0.001,
27,19.92,19,0.17,0.973439,51.894684,,,,,0.001,
28,11.44,14,0.18,0.973458,21.375965,,,,,0.001,
29,14.9,16,0.18,0.973478,32.914295,,,,,0.001,
30,11.42,14,0.18,0.973516,25.951748,,,,,0.001,
31,12.37,14,0.19,0.973475,22.669689,,,,,0.001,
32,13.3,15,0.19,0.973439,27.674421,,,,,0.001,
33,12.6,15,0.2,0.973394,25.513145,,,,,0.001,
34,9.78,13,0.2,0.973297,16.441332,,,,,0.001,
35,13.33,15,0.2,0.973185,25.914473,,,,,0.001,
36,8.37,12,0.21,0.973082,16.051849,,,,,0.001,
37,9.76,13,0.21,0.972893,16.727266,,,,,0.001,
38,16.77,18,0.21,0.972708,34.031212,,,,,0.001,
39,12.88,15,0.22,0.972571,30.944218,,,,,0.001,
40,11.39,14,0.22,0.972374,21.918522,,,,,0.001,
41,6.63,11,0.22,0.972224,13.830535,,,,,0.001,
42,13.85,16,0.23,0.972063,27.742422,,,,,0.001,
43,14.37,16,0.23,0.971948,33.773285,,,,,0.001,
44,12.22,15,0.23,0.97183,23.861202,,,,,0.001,
45,11.0,14,0.24,0.971708,22.580824,,,,,0.001,
46,14.26,17,0.24,0.971581,26.978407,,,,,0.001,
47,16.08,18,0.25,0.971399,30.30287,,,,,0.001,
48,22.56,22,0.25,0.971237,49.019543,,,,,0.001,
49,8.29,12,0.25,0.971102,17.311602,,,,,0.001,
50,16.72,18,0.26,0.970958,35.117264,,,,,0.001,
51,13.61,16,0.28,0.970821,28.178844,,,,,0.001,
52,14.39,17,0.29,0.970661,27.524548,,,,,0.001,
53,16.26,18,0.29,0.970497,33.440422,,,,,0.001,
54,32.56,28,0.3,0.970358,71.499947,,,,,0.001,
55,25.22,24,0.3,0.97027,62.064087,,,,,0.001,
56,35.15,30,0.31,0.970282,87.699089,,,,,0.001,
57,23.79,23,0.32,0.970176,44.565716,,,,,0.001,
58,14.78,17,0.32,0.970124,35.38129,,,,,0.001,
59,26.72,25,0.33,0.970022,52.25581,,,,,0.001,
60,36.51,31,0.33,0.969936,80.778091,,,,,0.001,
61,51.33,39,0.34,0.969893,118.053886,,,,,0.001,
62,35.14,30,0.35,0.969897,86.428314,,,,,0.001,
63,27.13,27,0.36,0.96987,52.509792,,,,,0.001,
64,44.54,38,0.36,0.969926,102.065735,,,,,0.001,
65,56.4,42,0.37,0.969933,110.211006,,,,,0.001,
66,16.65,19,0.38,0.970011,39.883892,,,,,0.001,
67,222.45,133,0.41,0.970101,349.26535,,,,,0.001,
68,19.19,21,0.41,0.970172,40.211693,,,,,0.001,
69,68.61,52,0.43,0.97018,124.170776,,,,,0.001,
70,20.84,25,0.43,0.970207,42.59066,,,,,0.001,
71,24.37,29,0.44,0.970216,48.207764,,,,,0.001,
72,93.51,80,0.46,0.97025,161.161194,,,,,0.001,
73,19.07,24,0.47,0.970289,38.087624,,,,,0.001,
74,25.21,33,0.48,0.970186,38.489243,,,,,0.001,
