episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,6.3,8,0.01,0.9747,16.580597,,,,,0.001,
2,45.81,51,0.03,0.974736,72.418076,,,,,0.001,
3,8.62,10,0.03,0.974926,21.536932,,,,,0.001,
4,11.92,16,0.03,0.974892,18.969114,,,,,0.001,
5,21.07,21,0.04,0.974591,37.786346,,,,,0.001,
6,14.03,18,0.04,0.974421,25.762949,,,,,0.001,
7,13.08,14,0.04,0.974231,26.843756,,,,,0.001,
8,15.31,16,0.05,0.974099,33.437778,,,,,0.001,
9,33.7,32,0.06,0.973953,64.458969,,,,,0.001,
10,8.02,10,0.06,0.973881,19.296675,,,,,0.001,
11,8.96,10,0.06,0.973816,19.529104,,,,,0.001,
12,24.49,24,0.07,0.973707,48.064709,,,,,0.001,
13,16.4,24,0.07,0.973561,25.923225,,,,,0.001,
14,45.41,39,0.08,0.973425,87.119644,,,,,0.001,
15,6.59,8,0.08,0.973279,13.140784,,,,,0.001,
16,34.61,35,0.09,0.973156,66.721107,,,,,0.001,
17,10.58,12,0.09,0.973044,21.623957,,,,,0.001,
18,14.83,15,0.1,0.972954,33.748711,,,,,0.001,
19,24.98,25,0.1,0.972854,50.868282,,,,,0.001,
20,24.4,24,0.11,0.972734,46.299011,,,,,0.001,
21,79.17,57,0.12,0.972661,158.704575,,,,,0.001,
22,36.93,32,0.13,0.972585,74.6241,,,,,0.001,
23,35.47,39,0.13,0.972427,60.863312,,,,,0.001,
24,95.49,75,0.15,0.972244,158.778366,,,,,0.001,
25,16.74,32,0.16,0.972105,24.185884,,,,,0.001,
26,46.7,44,0.17,0.972038,93.966751,,,,,0.001,
27,43.43,48,0.18,0.971998,84.936424,,,,,0.001,
28,26.3,26,0.18,0.971999,54.398746,,,,,0.001,
29,149.6,148,0.21,0.972039,200.49147,,,,,0.001,
30,56.87,57,0.23,0.972055,95.907715,,,,,0.001,
31,49.8,45,0.24,0.972096,100.32933,,,,,0.001,
32,84.53,97,0.26,0.972068,129.092316,,,,,0.001,
33,86.65,80,0.27,0.972056,144.53418,,,,,0.001,
34,27.57,38,0.28,0.972098,52.685677,,,,,0.001,
35,272.37,274,0.34,0.972138,265.618591,,,,,0.001,
36,115.58,122,0.36,0.972193,163.417862,,,,,0.001,
37,38.6,37,0.37,0.972186,66.921974,,,,,0.001,
38,45.0,65,0.39,0.972209,78.34024,,,,,0.001,
39,48.63,52,0.4,0.972152,76.480209,,,,,0.001,
40,57.02,85,0.42,0.972148,85.675987,,,,,0.001,
41,138.59,137,0.44,0.972135,182.808823,,,,,0.001,
42,354.28,275,0.5,0.972131,383.236816,,,,,0.001,
43,46.76,48,0.51,0.972075,78.313423,,,,,0.001,
44,455.44,423,0.6,0.971963,342.177002,,,,,0.001,
45,41.18,48,0.61,0.971866,73.144783,,,,,0.001,
46,191.77,157,0.65,0.971804,257.287659,,,,,0.001,
47,215.63,182,0.69,0.971687,252.674408,,,,,0.001,
48,278.8,242,0.74,0.97158,313.450195,,,,,0.001,
49,211.93,179,0.77,0.971469,288.235413,,,,,0.001,
50,98.86,121,0.8,0.971281,123.15358,,,,,0.001,
51,255.89,244,1.0,0.971114,283.095825,,,,,0.001,
52,249.88,209,1.05,0.970961,289.046906,,,,,0.001,
53,166.54,140,1.08,0.970792,234.022293,,,,,0.001,
54,112.78,81,1.1,0.970615,194.596436,,,,,0.001,
55,169.0,131,1.12,0.970462,258.23938,,,,,0.001,
56,190.18,162,1.16,0.970393,266.449585,,,,,0.001,
57,162.18,128,1.18,0.970316,238.737503,,,,,0.001,
58,141.12,106,1.21,0.970231,221.716644,,,,,0.001,
59,190.43,158,1.24,0.970127,262.242371,,,,,0.001,
60,106.47,79,1.26,0.970007,186.222809,,,,,0.001,
61,119.83,90,1.28,0.969866,200.647095,,,,,0.001,
62,181.8,150,1.31,0.969704,245.38562,,,,,0.001,
63,158.44,129,1.33,0.969533,228.321884,,,,,0.001,
64,99.4,68,1.35,0.969383,186.42691,,,,,0.001,
65,118.78,91,1.37,0.969241,192.190613,,,,,0.001,
66,104.5,73,1.38,0.969158,198.083038,,,,,0.001,
67,139.94,106,1.41,0.969095,229.703644,,,,,0.001,
68,119.91,88,1.42,0.969069,202.361328,,,,,0.001,
69,110.01,78,1.44,0.969051,189.995422,,,,,0.001,
70,102.1,72,1.46,0.969009,178.787766,,,,,0.001,
71,125.05,95,1.48,0.968941,204.315536,,,,,0.001,
72,110.89,80,1.49,0.968885,193.671417,,,,,0.001,
73,120.93,93,1.51,0.968875,217.356522,,,,,0.001,
74,123.9,85,1.53,0.968914,232.873398,,,,,0.001,
75,78.71,50,1.54,0.968973,161.901947,,,,,0.001,
76,100.46,71,1.56,0.969054,183.473267,,,,,0.001,
77,99.64,70,1.57,0.969099,170.627533,,,,,0.001,
78,114.76,82,1.59,0.969113,196.960968,,,,,0.001,
79,91.5,62,1.6,0.969065,165.225967,,,,,0.001,
80,135.49,107,1.62,0.969015,210.843552,,,,,0.001,
