episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,13.36,17,0.0,0.974077,,,,,,0.001,0.001
2,26.76,22,0.01,0.974077,,,,,,0.001,0.001
3,27.94,24,0.01,0.974077,,,,,,0.001,0.001
4,10.32,13,0.01,0.974077,,,,,,0.001,0.001
5,48.0,31,0.04,0.974285,4.939025,1.594902,,0.199232,1.1726,0.001,0.001
6,13.89,15,0.04,0.974285,,,,,,0.001,0.001
7,9.15,10,0.04,0.974285,,,,,,0.001,0.001
8,11.77,12,0.04,0.974285,,,,,,0.001,0.001
9,58.15,37,0.05,0.974285,,,,,,0.001,0.001
10,14.71,15,0.06,0.974503,5.087491,1.661391,,0.291202,1.196782,0.001,0.001
11,71.01,44,0.06,0.974503,,,,,,0.001,0.001
12,48.34,31,0.07,0.974503,,,,,,0.001,0.001
13,27.07,22,0.07,0.974503,,,,,,0.001,0.001
14,55.77,35,0.07,0.974503,,,,,,0.001,0.001
15,18.0,18,0.09,0.974369,5.761706,2.316589,,0.442862,1.456151,0.001,0.001
16,13.99,14,0.09,0.974369,,,,,,0.001,0.001
17,17.86,18,0.09,0.974369,,,,,,0.001,0.001
18,88.31,52,0.1,0.974369,,,,,,0.001,0.001
19,23.93,18,0.1,0.974369,,,,,,0.001,0.001
20,30.62,25,0.11,0.974319,5.773883,2.035179,,0.570366,1.359618,0.001,0.001
21,50.5,35,0.12,0.974319,,,,,,0.001,0.001
22,22.8,19,0.12,0.974319,,,,,,0.001,0.001
23,64.15,41,0.13,0.974319,,,,,,0.001,0.001
24,11.11,12,0.13,0.974319,,,,,,0.001,0.001
25,115.23,61,0.15,0.974334,6.574007,2.715198,,0.655386,1.554468,0.001,0.001
26,18.56,18,0.15,0.974334,,,,,,0.001,0.001
27,33.08,25,0.15,0.974334,,,,,,0.001,0.001
28,45.98,29,0.16,0.974334,,,,,,0.001,0.001
29,127.01,72,0.17,0.974334,,,,,,0.001,0.001
30,24.8,21,0.18,0.974262,6.120791,2.540252,,0.765538,1.493471,0.001,0.001
31,39.27,30,0.19,0.974262,,,,,,0.001,0.001
32,24.08,19,0.19,0.974262,,,,,,0.001,0.001
33,24.8,19,0.19,0.974262,,,,,,0.001,0.001
34,14.17,14,0.19,0.974262,,,,,,0.001,0.001
35,163.61,77,0.21,0.974124,6.675403,3.250508,,0.840458,1.651639,0.001,0.001
36,12.2,12,0.22,0.974124,,,,,,0.001,0.001
37,10.92,11,0.22,0.974124,,,,,,0.001,0.001
38,10.04,11,0.22,0.974124,,,,,,0.001,0.001
39,44.07,31,0.22,0.974124,,,,,,0.001,0.001
40,38.12,27,0.23,0.97405,5.209927,1.680334,,1.215671,1.217491,0.001,0.001
41,19.99,18,0.23,0.97405,,,,,,0.001,0.001
42,27.34,23,0.24,0.97405,,,,,,0.001,0.001
43,28.38,22,0.24,0.97405,,,,,,0.001,0.001
44,47.97,36,0.24,0.97405,,,,,,0.001,0.001
45,26.66,22,0.26,0.974032,5.169829,1.607418,,1.289578,1.209267,0.001,0.001
46,9.72,12,0.26,0.974032,,,,,,0.001,0.001
47,23.24,21,0.26,0.974032,,,,,,0.001,0.001
48,13.65,16,0.26,0.974032,,,,,,0.001,0.001
49,32.69,31,0.27,0.974032,,,,,,0.001,0.001
50,14.59,15,0.27,0.97407,4.046171,1.126496,,1.222773,0.947775,0.001,0.001
51,26.83,22,0.3,0.97407,,,,,,0.001,0.001
52,19.69,18,0.3,0.97407,,,,,,0.001,0.001
53,7.76,11,0.3,0.97407,,,,,,0.001,0.001
54,25.29,20,0.3,0.97407,,,,,,0.001,0.001
55,37.72,30,0.32,0.9741,4.633457,1.465296,,1.589724,1.116218,0.001,0.001
56,18.14,17,0.32,0.9741,,,,,,0.001,0.001
57,28.39,24,0.32,0.9741,,,,,,0.001,0.001
58,16.39,16,0.32,0.9741,,,,,,0.001,0.001
59,16.91,15,0.32,0.9741,,,,,,0.001,0.001
60,32.74,27,0.34,0.974151,4.628554,1.431413,,1.716024,1.087685,0.001,0.001
61,18.56,18,0.34,0.974151,,,,,,0.001,0.001
62,25.83,20,0.34,0.974151,,,,,,0.001,0.001
63,16.87,17,0.34,0.974151,,,,,,0.001,0.001
64,16.72,16,0.34,0.974151,,,,,,0.001,0.001
65,10.1,13,0.35,0.974093,3.863897,1.332363,,2.002044,0.987583,0.001,0.001
66,11.18,14,0.35,0.974093,,,,,,0.001,0.001
67,20.25,19,0.36,0.974093,,,,,,0.001,0.001
68,18.98,16,0.36,0.974093,,,,,,0.001,0.001
69,23.67,20,0.36,0.974093,,,,,,0.001,0.001
70,35.08,29,0.37,0.974062,4.451663,1.513543,,1.90511,1.057183,0.001,0.001
71,18.1,17,0.38,0.974062,,,,,,0.001,0.001
72,21.35,19,0.38,0.974062,,,,,,0.001,0.001
73,22.49,20,0.38,0.974062,,,,,,0.001,0.001
74,17.37,16,0.38,0.974062,,,,,,0.001,0.001
75,18.9,17,0.39,0.973913,4.042036,1.499436,,2.336136,1.035845,0.001,0.001
76,27.6,21,0.39,0.973913,,,,,,0.001,0.001
77,14.29,15,0.4,0.973913,,,,,,0.001,0.001
78,28.01,23,0.4,0.973913,,,,,,0.001,0.001
79,14.67,24,0.4,0.973913,,,,,,0.001,0.001
80,11.49,13,0.41,0.973771,3.858673,1.439865,,2.162488,0.935365,0.001,0.001
81,13.85,14,0.41,0.973771,,,,,,0.001,0.001
82,20.22,17,0.41,0.973771,,,,,,0.001,0.001
83,12.18,13,0.42,0.973771,,,,,,0.001,0.001
84,24.98,21,0.42,0.973771,,,,,,0.001,0.001
85,8.88,12,0.43,0.973619,3.907312,1.553458,,2.583865,0.956621,0.001,0.001
86,67.42,46,0.43,0.973619,,,,,,0.001,0.001
87,11.02,12,0.43,0.973619,,,,,,0.001,0.001
88,17.03,14,0.43,0.973619,,,,,,0.001,0.001
89,12.75,14,0.44,0.973619,,,,,,0.001,0.001
90,9.79,11,0.44,0.973433,4.593251,1.936426,,2.394962,1.143831,0.001,0.001
91,18.42,17,0.45,0.973433,,,,,,0.001,0.001
92,23.09,18,0.45,0.973433,,,,,,0.001,0.001
93,56.91,38,0.45,0.973433,,,,,,0.001,0.001
94,6.74,9,0.46,0.973433,,,,,,0.001,0.001
95,20.73,17,0.47,0.973212,4.724487,2.127081,,2.761589,1.193181,0.001,0.001
96,23.63,20,0.47,0.973212,,,,,,0.001,0.001
97,204.25,98,0.48,0.973212,,,,,,0.001,0.001
98,21.22,18,0.48,0.973212,,,,,,0.001,0.001
99,23.05,20,0.48,0.973212,,,,,,0.001,0.001
100,16.82,16,0.5,0.972982,6.684274,3.448351,,2.200126,1.627187,0.001,0.001
101,31.59,23,0.52,0.972982,,,,,,0.001,0.001
102,14.31,14,0.52,0.972982,,,,,,0.001,0.001
103,22.89,19,0.52,0.972982,,,,,,0.001,0.001
104,10.12,13,0.52,0.972982,,,,,,0.001,0.001
105,9.07,10,0.53,0.972802,4.397664,2.099953,,3.23819,1.010363,0.001,0.001
106,12.51,13,0.53,0.972802,,,,,,0.001,0.001
107,22.02,19,0.53,0.972802,,,,,,0.001,0.001
108,13.3,14,0.54,0.972802,,,,,,0.001,0.001
109,14.7,14,0.54,0.972802,,,,,,0.001,0.001
110,20.21,17,0.55,0.972695,4.312564,1.983833,,3.506586,0.962963,0.001,0.001
111,19.83,17,0.55,0.972695,,,,,,0.001,0.001
112,10.5,12,0.55,0.972695,,,,,,0.001,0.001
113,10.91,12,0.55,0.972695,,,,,,0.001,0.001
114,12.33,14,0.55,0.972695,,,,,,0.001,0.001
115,17.45,16,0.56,0.972625,3.758576,2.003255,,3.348618,0.879285,0.001,0.001
116,18.12,16,0.56,0.972625,,,,,,0.001,0.001
117,21.9,17,0.56,0.972625,,,,,,0.001,0.001
118,215.94,95,0.58,0.972625,,,,,,0.001,0.001
119,12.08,12,0.58,0.972625,,,,,,0.001,0.001
120,28.73,24,0.59,0.972515,6.973485,4.284113,,2.665846,1.742935,0.001,0.001
121,11.85,12,0.59,0.972515,,,,,,0.001,0.001
122,16.26,14,0.6,0.972515,,,,,,0.001,0.001
123,11.86,12,0.6,0.972515,,,,,,0.001,0.001
124,44.89,32,0.6,0.972515,,,,,,0.001,0.001
125,12.19,12,0.61,0.972436,4.676182,2.356272,,3.421896,1.065554,0.001,0.001
126,21.78,19,0.61,0.972436,,,,,,0.001,0.001
127,18.23,17,0.61,0.972436,,,,,,0.001,0.001
128,18.51,16,0.62,0.972436,,,,,,0.001,0.001
129,9.08,11,0.62,0.972436,,,,,,0.001,0.001
130,19.59,16,0.63,0.972326,3.846206,2.337447,,4.01185,0.971951,0.001,0.001
131,14.67,13,0.63,0.972326,,,,,,0.001,0.001
132,9.21,11,0.63,0.972326,,,,,,0.001,0.001
133,25.69,20,0.63,0.972326,,,,,,0.001,0.001
134,10.28,12,0.63,0.972326,,,,,,0.001,0.001
135,17.45,16,0.64,0.972251,3.975826,2.235399,,4.056882,0.927681,0.001,0.001
136,13.71,13,0.64,0.972251,,,,,,0.001,0.001
137,33.7,24,0.64,0.972251,,,,,,0.001,0.001
138,14.95,15,0.65,0.972251,,,,,,0.001,0.001
139,10.75,11,0.65,0.972251,,,,,,0.001,0.001
140,18.23,17,0.66,0.972205,4.247233,2.381455,,3.967496,1.002869,0.001,0.001
141,9.68,10,0.66,0.972205,,,,,,0.001,0.001
142,11.1,13,0.66,0.972205,,,,,,0.001,0.001
143,16.15,14,0.66,0.972205,,,,,,0.001,0.001
144,11.57,11,0.66,0.972205,,,,,,0.001,0.001
145,33.95,26,0.67,0.972153,3.959601,2.38771,,4.135062,0.960693,0.001,0.001
146,12.64,13,0.67,0.972153,,,,,,0.001,0.001
147,10.84,12,0.67,0.972153,,,,,,0.001,0.001
148,44.41,30,0.68,0.972153,,,,,,0.001,0.001
149,27.34,21,0.68,0.972153,,,,,,0.001,0.001
150,11.63,13,0.69,0.97211,4.483538,2.543341,,3.862876,1.064618,0.001,0.001
151,17.14,15,0.71,0.97211,,,,,,0.001,0.001
152,23.07,18,0.71,0.97211,,,,,,0.001,0.001
153,11.81,14,0.71,0.97211,,,,,,0.001,0.001
154,8.99,10,0.71,0.97211,,,,,,0.001,0.001
155,19.25,15,0.72,0.971959,3.621346,2.62166,,4.476439,0.944395,0.001,0.001
156,15.8,14,0.72,0.971959,,,,,,0.001,0.001
157,20.32,18,0.72,0.971959,,,,,,0.001,0.001
158,29.27,22,0.73,0.971959,,,,,,0.001,0.001
159,18.66,17,0.73,0.971959,,,,,,0.001,0.001
160,18.53,17,0.74,0.971796,4.064796,2.208976,,4.535224,1.01327,0.001,0.001
161,16.71,14,0.74,0.971796,,,,,,0.001,0.001
162,12.48,13,0.74,0.971796,,,,,,0.001,0.001
163,20.83,18,0.74,0.971796,,,,,,0.001,0.001
164,24.29,19,0.74,0.971796,,,,,,0.001,0.001
165,16.56,15,0.75,0.971592,3.768481,2.466094,,4.793526,0.978558,0.001,0.001
166,8.74,10,0.75,0.971592,,,,,,0.001,0.001
167,15.64,15,0.76,0.971592,,,,,,0.001,0.001
168,11.32,13,0.76,0.971592,,,,,,0.001,0.001
169,31.17,24,0.76,0.971592,,,,,,0.001,0.001
170,14.82,13,0.77,0.971422,3.89101,2.621059,,4.82167,0.905004,0.001,0.001
171,17.27,16,0.77,0.971422,,,,,,0.001,0.001
172,13.92,14,0.77,0.971422,,,,,,0.001,0.001
173,58.14,41,0.78,0.971422,,,,,,0.001,0.001
174,14.76,15,0.78,0.971422,,,,,,0.001,0.001
175,29.65,22,0.79,0.97126,4.527977,2.553092,,4.434969,1.096002,0.001,0.001
176,22.95,20,0.79,0.97126,,,,,,0.001,0.001
177,16.87,16,0.79,0.97126,,,,,,0.001,0.001
178,20.42,17,0.8,0.97126,,,,,,0.001,0.001
179,5.51,8,0.8,0.97126,,,,,,0.001,0.001
180,35.03,27,0.81,0.971094,3.955781,2.440759,,4.856869,0.971856,0.001,0.001
181,31.0,23,0.81,0.971094,,,,,,0.001,0.001
182,31.13,25,0.81,0.971094,,,,,,0.001,0.001
183,13.15,13,0.82,0.971094,,,,,,0.001,0.001
184,27.17,23,0.82,0.971094,,,,,,0.001,0.001
185,11.77,12,0.83,0.970943,4.267463,2.319369,,4.78986,1.022961,0.001,0.001
186,23.07,20,0.83,0.970943,,,,,,0.001,0.001
187,26.87,21,0.83,0.970943,,,,,,0.001,0.001
188,32.35,24,0.84,0.970943,,,,,,0.001,0.001
189,12.1,13,0.84,0.970943,,,,,,0.001,0.001
