episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.02,0.974015,-0.343951,396.404144,,-0.002207,,0.0001,0.001
2,11.05,12,0.03,0.973963,-0.106524,38.386292,,0.189571,,0.0001,0.001
3,42.81,36,0.04,0.97392,-0.20028,541.821289,,0.111988,,0.0001,0.001
4,95.49,62,0.05,0.973891,0.017627,2138.483398,,0.133359,,0.0001,0.001
5,13.36,14,0.05,0.973881,0.246963,49.24015,,0.566647,,0.0001,0.001
6,11.8,17,0.06,0.973885,0.283916,35.711536,,0.366555,,0.0001,0.001
7,10.05,11,0.06,0.973902,0.889669,27.200468,,0.976397,,0.0001,0.001
8,8.29,19,0.06,0.973903,-0.34006,10.879866,,0.175698,,0.0001,0.001
9,15.72,16,0.07,0.973904,0.018994,61.672638,,1.003471,,0.0001,0.001
10,7.73,10,0.07,0.973903,-0.129125,13.042711,,0.738766,,0.0001,0.001
11,4.47,12,0.07,0.973899,-0.093206,2.294453,,0.319911,,0.0001,0.001
12,9.18,10,0.08,0.973896,-0.040725,17.559502,,1.689856,,0.0001,0.001
13,12.36,13,0.08,0.973887,-0.250096,38.863716,,1.406488,,0.0001,0.001
14,15.7,16,0.08,0.97388,0.056056,68.336784,,1.168521,,0.0001,0.001
15,13.64,15,0.09,0.973878,0.212806,40.247807,,1.46136,,0.0001,0.001
16,16.92,17,0.09,0.973879,0.187714,79.576561,,1.74917,,0.0001,0.001
17,7.29,10,0.09,0.973878,-0.174849,8.964127,,1.808352,,0.0001,0.001
18,19.94,18,0.1,0.973872,-0.428117,107.455284,,2.050611,,0.0001,0.001
19,39.5,37,0.11,0.973869,0.13809,352.040009,,1.45555,,0.0001,0.001
20,13.06,15,0.11,0.973866,0.042056,34.307625,,1.926051,,0.0001,0.001
21,13.75,13,0.11,0.973861,-0.220915,35.811836,,2.993596,,0.0001,0.001
22,32.31,34,0.12,0.973861,0.23689,243.993591,,1.847964,,0.0001,0.001
23,23.24,24,0.13,0.973856,-0.495538,139.467758,,2.306359,,0.0001,0.001
24,8.96,18,0.13,0.973847,-0.511824,14.007828,,1.597612,,0.0001,0.001
25,16.7,15,0.13,0.97384,0.240313,57.441383,,3.19591,,0.0001,0.001
26,22.91,18,0.14,0.97383,-0.269095,117.082115,,3.66836,,0.0001,0.001
27,11.87,13,0.14,0.97382,-0.087753,21.239176,,3.427297,,0.0001,0.001
28,13.48,22,0.15,0.973814,0.230687,27.274811,,2.284176,,0.0001,0.001
29,5.1,17,0.15,0.973811,0.100261,3.514184,,0.946673,,0.0001,0.001
30,49.48,36,0.16,0.973816,0.361021,660.764648,,2.359784,,0.0001,0.001
31,8.88,21,0.16,0.973814,-0.336236,10.334814,,1.90733,,0.0001,0.001
32,9.59,12,0.17,0.973816,0.351131,13.897583,,3.065498,,0.0001,0.001
33,8.61,10,0.17,0.973823,0.545784,8.686675,,4.175544,,0.0001,0.001
34,12.05,18,0.17,0.973827,-0.299416,23.884117,,2.844937,,0.0001,0.001
35,58.95,36,0.18,0.973837,0.297331,924.888123,,3.009416,,0.0001,0.001
36,40.22,38,0.19,0.973844,-0.072097,355.297607,,2.562501,,0.0001,0.001
37,18.45,18,0.19,0.973849,-0.03027,73.269135,,3.071274,,0.0001,0.001
38,13.73,15,0.2,0.973861,0.462067,29.838221,,3.468522,,0.0001,0.001
39,12.79,13,0.2,0.973872,0.137113,20.164755,,4.173642,,0.0001,0.001
40,11.74,13,0.21,0.973885,0.123878,16.471174,,3.803483,,0.0001,0.001
41,19.65,18,0.21,0.973893,-0.2049,70.750038,,3.931264,,0.0001,0.001
42,11.98,13,0.21,0.9739,-0.097087,16.993593,,4.078795,,0.0001,0.001
43,77.59,52,0.22,0.9739,-0.346487,1468.086182,,3.363961,,0.0001,0.001
44,11.66,13,0.23,0.973896,-0.36711,14.028115,,4.199391,,0.0001,0.001
45,18.36,18,0.23,0.9739,0.372849,54.39024,,4.140563,,0.0001,0.001
46,21.65,19,0.24,0.973905,0.174357,81.757378,,4.568685,,0.0001,0.001
47,84.91,62,0.25,0.973907,-0.143969,1561.643066,,2.075582,,0.0001,0.001
48,75.47,48,0.26,0.973915,0.513867,1408.760742,,4.121644,,0.0001,0.001
49,18.98,18,0.26,0.973917,-0.375733,61.00552,,4.231038,,0.0001,0.001
50,41.46,29,0.27,0.973914,-0.272954,389.063751,,5.479679,,0.0001,0.001
51,20.25,34,0.3,0.97391,-0.098721,40.703377,,3.767448,,0.0001,0.001
52,14.87,14,0.3,0.973908,0.057618,24.69574,,5.390851,,0.0001,0.001
53,6.66,10,0.31,0.973903,-0.300337,5.781129,,4.341229,,0.0001,0.001
54,72.56,45,0.32,0.973898,-0.061567,1313.876343,,4.600724,,0.0001,0.001
55,17.47,18,0.32,0.973901,0.410059,42.918083,,4.720986,,0.0001,0.001
56,13.14,19,0.33,0.973902,-0.252041,21.832247,,4.410525,,0.0001,0.001
57,28.13,23,0.33,0.973898,-0.254306,128.776398,,5.677032,,0.0001,0.001
58,18.15,16,0.34,0.97389,-0.301394,35.12072,,6.149611,,0.0001,0.001
59,12.63,14,0.34,0.973878,-0.528855,12.7685,,5.496833,,0.0001,0.001
60,39.34,41,0.35,0.973873,0.244085,234.786545,,4.309649,,0.0001,0.001
61,9.72,11,0.35,0.973867,-0.104699,6.492839,,5.656032,,0.0001,0.001
62,9.53,11,0.36,0.97386,-0.272623,8.580405,,6.003298,,0.0001,0.001
63,23.09,22,0.36,0.973849,-0.40148,80.913826,,4.892797,,0.0001,0.001
64,18.34,18,0.37,0.973838,-0.087146,32.092213,,5.401478,,0.0001,0.001
65,92.39,59,0.38,0.973832,0.138133,1932.875854,,5.665398,,0.0001,0.001
66,107.9,67,0.39,0.973833,0.186858,2409.34668,,5.736871,,0.0001,0.001
67,134.11,75,0.41,0.97384,0.178045,3909.295898,,5.614256,,0.0001,0.001
68,12.59,13,0.41,0.973843,-0.392133,14.347363,,6.333359,,0.0001,0.001
69,66.01,52,0.43,0.973841,-0.248635,790.973389,,5.958849,,0.0001,0.001
70,147.52,81,0.44,0.973834,-0.260419,4409.185547,,5.03427,,0.0001,0.001
71,43.14,42,0.45,0.973826,-0.055514,291.236328,,5.623055,,0.0001,0.001
72,120.58,65,0.47,0.973814,-0.145852,3275.462891,,6.02563,,0.0001,0.001
73,93.62,54,0.48,0.973805,0.049153,1972.979126,,6.348867,,0.0001,0.001
74,62.06,44,0.49,0.973801,0.342596,697.615784,,4.34875,,0.0001,0.001
75,35.14,31,0.5,0.973795,-0.149452,189.139359,,6.395654,,0.0001,0.001
76,27.03,26,0.5,0.973795,0.349905,105.579033,,6.469209,,0.0001,0.001
77,124.66,73,0.52,0.973797,0.091509,2867.107422,,6.135407,,0.0001,0.001
78,23.99,21,0.52,0.973799,0.00483,70.134117,,6.790164,,0.0001,0.001
79,26.99,23,0.53,0.973797,-0.233163,82.621033,,6.683236,,0.0001,0.001
80,64.07,41,0.54,0.97379,-0.243583,838.930359,,7.353813,,0.0001,0.001
81,21.75,31,0.54,0.973784,0.055562,41.303078,,6.376554,,0.0001,0.001
82,25.78,22,0.55,0.973784,0.37494,81.729622,,7.447125,,0.0001,0.001
83,124.61,66,0.56,0.973782,-0.153113,3289.33374,,7.52589,,0.0001,0.001
84,15.92,15,0.57,0.973777,-0.190446,19.906212,,8.207408,,0.0001,0.001
85,65.05,40,0.58,0.973778,0.23532,889.511414,,7.867746,,0.0001,0.001
86,87.96,53,0.59,0.97378,0.00732,1593.9646,,7.302244,,0.0001,0.001
87,14.97,15,0.59,0.973784,0.283569,14.103882,,8.107484,,0.0001,0.001
88,123.09,73,0.61,0.973784,-0.169343,2925.836914,,7.518206,,0.0001,0.001
89,96.89,75,0.62,0.973779,-0.164307,1456.080566,,7.321006,,0.0001,0.001
90,124.53,66,0.64,0.973767,-0.326654,3188.568848,,8.121007,,0.0001,0.001
91,20.9,22,0.64,0.973756,0.010556,38.61871,,8.154636,,0.0001,0.001
92,122.76,70,0.66,0.973752,0.138823,2807.328125,,8.291296,,0.0001,0.001
93,15.52,21,0.66,0.973744,-0.311792,17.463261,,7.684768,,0.0001,0.001
94,15.75,16,0.67,0.97374,0.414318,10.241608,,8.035282,,0.0001,0.001
95,62.36,38,0.67,0.97374,0.260489,786.279907,,8.976355,,0.0001,0.001
