episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.01,0.974077,,,,,,0.001,
2,11.08,12,0.01,0.974077,,,,,,0.001,
3,41.79,35,0.01,0.974077,,,,,,0.001,
4,62.17,39,0.02,0.974077,,,,,,0.001,
5,14.38,19,0.05,0.973455,-0.134065,,19.834166,,,0.001,
6,5.7,8,0.05,0.973455,,,,,,0.001,
7,10.26,13,0.05,0.973455,,,,,,0.001,
8,15.97,17,0.06,0.973455,,,,,,0.001,
9,25.75,31,0.06,0.973455,,,,,,0.001,
10,12.64,14,0.07,0.973129,-0.040057,,7.458855,,,0.001,
11,9.57,23,0.07,0.973129,,,,,,0.001,
12,19.11,17,0.08,0.973129,,,,,,0.001,
13,22.9,20,0.08,0.973129,,,,,,0.001,
14,29.97,31,0.08,0.973129,,,,,,0.001,
15,8.86,11,0.09,0.97284,-0.090872,,9.161664,,,0.001,
16,63.98,39,0.1,0.97284,,,,,,0.001,
17,80.88,49,0.11,0.97284,,,,,,0.001,
18,141.79,82,0.12,0.97284,,,,,,0.001,
19,65.05,38,0.12,0.97284,,,,,,0.001,
20,13.94,21,0.14,0.972609,0.008681,,42.155113,,,0.001,
21,25.31,46,0.15,0.972609,,,,,,0.001,
22,25.2,37,0.16,0.972609,,,,,,0.001,
23,129.9,65,0.17,0.972609,,,,,,0.001,
24,83.17,60,0.17,0.972609,,,,,,0.001,
25,52.09,36,0.2,0.972362,-0.047699,,33.591133,,,0.001,
26,79.28,46,0.21,0.972362,,,,,,0.001,
27,134.82,68,0.22,0.972362,,,,,,0.001,
28,72.22,43,0.22,0.972362,,,,,,0.001,
29,150.64,86,0.23,0.972362,,,,,,0.001,
30,65.25,39,0.26,0.972287,0.135107,,52.517071,,,0.001,
31,92.59,63,0.27,0.972287,,,,,,0.001,
32,99.44,55,0.28,0.972287,,,,,,0.001,
33,67.78,42,0.28,0.972287,,,,,,0.001,
34,91.63,52,0.29,0.972287,,,,,,0.001,
35,22.91,32,0.32,0.97222,-0.001145,,39.349384,,,0.001,
36,109.08,65,0.33,0.97222,,,,,,0.001,
37,84.19,49,0.33,0.97222,,,,,,0.001,
38,94.18,54,0.34,0.97222,,,,,,0.001,
39,56.87,35,0.34,0.97222,,,,,,0.001,
40,78.99,46,0.37,0.972169,0.010498,,43.267376,,,0.001,
41,74.28,44,0.38,0.972169,,,,,,0.001,
42,109.07,62,0.38,0.972169,,,,,,0.001,
43,96.69,58,0.39,0.972169,,,,,,0.001,
44,130.36,84,0.4,0.972169,,,,,,0.001,
45,78.5,46,0.43,0.972114,-0.012849,,49.272415,,,0.001,
46,61.81,38,0.44,0.972114,,,,,,0.001,
47,172.08,97,0.45,0.972114,,,,,,0.001,
48,85.56,49,0.46,0.972114,,,,,,0.001,
49,116.26,70,0.47,0.972114,,,,,,0.001,
50,79.96,47,0.5,0.972118,0.050637,,54.530796,,,0.001,
51,16.99,26,0.55,0.972118,,,,,,0.001,
52,84.91,48,0.55,0.972118,,,,,,0.001,
53,109.87,64,0.56,0.972118,,,,,,0.001,
54,61.44,38,0.57,0.972118,,,,,,0.001,
55,104.87,73,0.6,0.972036,-0.114437,,42.036301,,,0.001,
56,114.65,77,0.61,0.972036,,,,,,0.001,
57,116.28,78,0.62,0.972036,,,,,,0.001,
58,125.19,66,0.63,0.972036,,,,,,0.001,
59,125.51,73,0.64,0.972036,,,,,,0.001,
60,126.89,65,0.68,0.972083,0.146139,,55.384335,,,0.001,
61,76.08,45,0.68,0.972083,,,,,,0.001,
62,121.73,79,0.69,0.972083,,,,,,0.001,
63,88.97,51,0.7,0.972083,,,,,,0.001,
64,143.98,74,0.71,0.972083,,,,,,0.001,
65,65.59,40,0.74,0.972158,0.038208,,49.949894,,,0.001,
66,115.65,61,0.75,0.972158,,,,,,0.001,
67,122.22,63,0.76,0.972158,,,,,,0.001,
68,238.43,132,0.78,0.972158,,,,,,0.001,
69,94.97,55,0.78,0.972158,,,,,,0.001,
70,113.03,61,0.82,0.972202,-0.011466,,68.340965,,,0.001,
71,137.88,80,0.83,0.972202,,,,,,0.001,
72,195.58,93,0.85,0.972202,,,,,,0.001,
73,128.41,65,0.85,0.972202,,,,,,0.001,
74,132.79,68,0.86,0.972202,,,,,,0.001,
75,115.6,61,0.9,0.972275,0.020449,,66.920914,,,0.001,
76,98.57,58,0.91,0.972275,,,,,,0.001,
77,24.36,29,0.91,0.972275,,,,,,0.001,
78,180.3,91,0.92,0.972275,,,,,,0.001,
79,127.45,69,0.93,0.972275,,,,,,0.001,
80,179.73,81,0.97,0.972385,0.067872,,64.502533,,,0.001,
81,140.02,73,0.98,0.972385,,,,,,0.001,
82,136.41,78,0.99,0.972385,,,,,,0.001,
83,113.31,63,1.0,0.972385,,,,,,0.001,
84,142.58,70,1.01,0.972385,,,,,,0.001,
85,119.33,62,1.04,0.972489,0.025446,,62.253391,,,0.001,
86,115.44,60,1.05,0.972489,,,,,,0.001,
87,126.47,64,1.06,0.972489,,,,,,0.001,
88,103.3,56,1.07,0.972489,,,,,,0.001,
89,229.6,142,1.09,0.972489,,,,,,0.001,
90,222.43,116,1.14,0.972602,0.009878,,75.681557,,,0.001,
91,149.73,72,1.14,0.972602,,,,,,0.001,
92,103.61,62,1.15,0.972602,,,,,,0.001,
93,129.33,77,1.16,0.972602,,,,,,0.001,
94,96.87,60,1.17,0.972602,,,,,,0.001,
95,148.89,73,1.21,0.972688,-0.016225,,60.236301,,,0.001,
96,163.48,77,1.22,0.972688,,,,,,0.001,
97,213.21,107,1.23,0.972688,,,,,,0.001,
98,146.78,84,1.24,0.972688,,,,,,0.001,
99,107.32,60,1.25,0.972688,,,,,,0.001,
100,195.61,91,1.3,0.972877,0.124093,,75.782585,,,0.001,
101,231.45,138,1.39,0.972877,,,,,,0.001,
102,232.55,109,1.4,0.972877,,,,,,0.001,
103,55.4,50,1.41,0.972877,,,,,,0.001,
104,129.2,70,1.42,0.972877,,,,,,0.001,
105,210.6,109,1.47,0.973099,0.086879,,79.399887,,,0.001,
106,148.82,73,1.48,0.973099,,,,,,0.001,
107,133.04,67,1.49,0.973099,,,,,,0.001,
108,206.27,102,1.51,0.973099,,,,,,0.001,
109,212.95,93,1.52,0.973099,,,,,,0.001,
110,151.55,79,1.56,0.973311,0.026358,,78.085129,,,0.001,
111,227.07,114,1.58,0.973311,,,,,,0.001,
112,216.61,96,1.59,0.973311,,,,,,0.001,
113,194.48,86,1.6,0.973311,,,,,,0.001,
