episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.02,0.974056,0.0414,1.166511,,-0.002207,1.059739,0.0001,0.001
2,11.14,12,0.03,0.974041,-0.087155,0.91027,,0.220796,0.93197,0.0001,0.001
3,44.77,36,0.04,0.97407,0.574133,1.642235,,0.13779,1.243083,0.0001,0.001
4,93.76,63,0.05,0.974089,-0.111649,2.414379,,0.1296,1.486497,0.0001,0.001
5,12.95,14,0.05,0.974117,0.607304,0.932392,,0.550096,0.913405,0.0001,0.001
6,14.27,16,0.06,0.974141,-0.031296,0.915694,,0.496021,0.87797,0.0001,0.001
7,10.06,11,0.06,0.974175,0.976588,0.9405,,1.102048,0.885837,0.0001,0.001
8,7.42,17,0.07,0.974198,-0.244382,0.500434,,0.104702,0.421072,0.0001,0.001
9,16.67,16,0.07,0.974217,-0.024217,1.139851,,1.12394,1.011619,0.0001,0.001
10,6.38,8,0.07,0.974245,0.599563,0.906264,,1.199299,0.741071,0.0001,0.001
11,4.34,15,0.07,0.974269,0.020708,0.447329,,0.039693,0.262076,0.0001,0.001
12,8.03,9,0.08,0.974292,0.121219,1.387852,,1.886657,0.822809,0.0001,0.001
13,10.02,11,0.08,0.974318,0.272823,1.315343,,1.78441,0.846763,0.0001,0.001
14,12.69,13,0.08,0.974338,-0.220357,1.243828,,1.902125,0.914506,0.0001,0.001
15,5.5,7,0.09,0.974364,1.349264,1.50532,,1.934769,0.67809,0.0001,0.001
16,14.12,15,0.09,0.974389,0.264472,1.045914,,1.773297,0.878982,0.0001,0.001
17,14.47,15,0.09,0.974413,-0.036538,1.371254,,2.088482,0.894926,0.0001,0.001
18,6.37,8,0.1,0.974432,-0.147163,1.826616,,2.247167,0.675386,0.0001,0.001
19,8.49,10,0.1,0.974454,0.282275,2.031437,,2.809256,0.735942,0.0001,0.001
20,13.22,14,0.1,0.974474,0.061177,1.437515,,2.631781,0.853218,0.0001,0.001
21,14.59,15,0.1,0.974495,0.15522,1.745303,,2.445892,0.883333,0.0001,0.001
22,21.1,19,0.11,0.97451,-0.425766,1.590313,,2.82285,1.027447,0.0001,0.001
23,12.64,14,0.11,0.974523,-0.258287,2.209019,,2.54002,0.797938,0.0001,0.001
24,9.38,10,0.11,0.974538,0.356715,2.644449,,3.614939,0.784221,0.0001,0.001
25,6.25,8,0.12,0.974554,0.212454,3.64601,,3.765827,0.587463,0.0001,0.001
26,16.39,21,0.12,0.974564,-0.370945,2.345848,,2.203673,0.695217,0.0001,0.001
27,8.37,10,0.12,0.974572,-0.192231,2.531358,,3.640553,0.659311,0.0001,0.001
28,7.39,11,0.13,0.974576,-0.427827,3.392358,,2.401029,0.511747,0.0001,0.001
29,15.18,14,0.13,0.974581,0.041922,2.598812,,4.053957,0.930464,0.0001,0.001
30,8.99,16,0.14,0.974585,-0.057879,3.463843,,2.025884,0.43842,0.0001,0.001
31,13.74,13,0.14,0.974591,0.163152,2.862297,,4.234785,0.880131,0.0001,0.001
32,21.03,16,0.14,0.974593,-0.333197,3.100285,,4.659361,1.152915,0.0001,0.001
33,9.42,10,0.15,0.974598,0.202936,3.532967,,4.55725,0.705304,0.0001,0.001
34,9.0,10,0.15,0.974609,0.492904,3.466454,,4.575549,0.653993,0.0001,0.001
35,9.72,15,0.15,0.974622,0.365366,3.276406,,3.173377,0.477578,0.0001,0.001
36,6.15,8,0.15,0.974632,-0.589779,3.554189,,4.361154,0.452556,0.0001,0.001
37,5.17,17,0.16,0.974641,0.018397,1.875676,,0.906241,0.161147,0.0001,0.001
38,15.41,14,0.16,0.974655,0.324595,3.3621,,4.819669,0.883915,0.0001,0.001
39,12.58,13,0.16,0.974663,-0.724056,3.076977,,4.546248,0.734735,0.0001,0.001
40,8.13,10,0.17,0.974668,-0.211269,2.698163,,4.347689,0.516045,0.0001,0.001
41,9.78,18,0.17,0.974668,-0.366037,2.771404,,3.183968,0.366047,0.0001,0.001
42,9.11,12,0.17,0.974663,-0.552864,4.290861,,3.644108,0.496893,0.0001,0.001
43,6.81,8,0.18,0.974657,-0.267472,5.064568,,5.269751,0.447061,0.0001,0.001
44,7.84,10,0.18,0.974649,-0.292371,2.78493,,4.741387,0.447581,0.0001,0.001
45,5.23,8,0.18,0.97464,-0.33821,3.456139,,4.669138,0.233509,0.0001,0.001
46,14.35,14,0.18,0.97463,-0.325097,3.529443,,5.30757,0.752491,0.0001,0.001
47,10.94,11,0.19,0.97462,-0.018,3.806428,,5.715278,0.649671,0.0001,0.001
48,16.02,22,0.19,0.974613,0.035904,2.597341,,3.985475,0.539849,0.0001,0.001
49,9.97,11,0.2,0.974606,-0.052959,2.727794,,5.416233,0.546482,0.0001,0.001
50,6.53,8,0.2,0.974597,-0.313583,4.318915,,5.367376,0.331095,0.0001,0.001
51,8.19,10,0.21,0.97459,0.165398,3.740922,,4.918083,0.413853,0.0001,0.001
52,14.33,14,0.22,0.974582,-0.224021,4.066895,,4.811313,0.714588,0.0001,0.001
53,8.79,10,0.22,0.974569,-0.702334,3.888791,,5.78691,0.445574,0.0001,0.001
54,13.32,14,0.22,0.974557,-0.042898,3.1662,,5.396092,0.621574,0.0001,0.001
55,6.51,8,0.23,0.974543,-0.653804,4.343753,,5.544221,0.26165,0.0001,0.001
56,8.52,10,0.23,0.97453,0.087239,3.394401,,5.417108,0.390507,0.0001,0.001
57,15.47,15,0.23,0.974519,-0.049374,3.454799,,5.50288,0.696241,0.0001,0.001
58,7.38,9,0.24,0.974504,-0.320372,4.873222,,5.416268,0.289963,0.0001,0.001
59,6.2,8,0.24,0.974494,0.302646,3.383958,,5.420149,0.17043,0.0001,0.001
60,12.29,13,0.24,0.974487,0.111737,1.766659,,5.76995,0.541891,0.0001,0.001
61,16.29,15,0.24,0.974483,0.148422,2.663761,,6.160032,0.718483,0.0001,0.001
62,25.57,20,0.25,0.974477,-0.4074,2.891586,,6.264158,0.98062,0.0001,0.001
63,11.87,13,0.25,0.974476,0.194345,2.992187,,5.715412,0.485944,0.0001,0.001
64,7.67,10,0.26,0.974478,0.502412,4.01661,,5.519646,0.221905,0.0001,0.001
65,10.9,12,0.26,0.97448,0.058795,3.720319,,5.923048,0.431747,0.0001,0.001
66,20.06,17,0.26,0.974483,0.11164,2.47981,,6.429536,0.815546,0.0001,0.001
67,10.36,12,0.27,0.974483,-0.15864,3.012422,,5.410051,0.372886,0.0001,0.001
68,16.07,14,0.27,0.974484,-0.013856,3.421052,,6.731584,0.70044,0.0001,0.001
69,9.38,10,0.27,0.974495,0.414965,3.531204,,6.850652,0.324946,0.0001,0.001
70,11.13,12,0.27,0.974504,-0.017502,1.946787,,6.242265,0.404105,0.0001,0.001
71,8.71,10,0.28,0.974513,0.023135,2.467212,,6.460455,0.241503,0.0001,0.001
72,24.22,20,0.28,0.974525,0.350032,2.651309,,6.890967,0.853449,0.0001,0.001
73,7.43,9,0.28,0.974537,0.052072,2.708589,,5.919544,0.113803,0.0001,0.001
74,7.64,9,0.29,0.974543,-0.766674,3.365601,,6.622105,0.118423,0.0001,0.001
75,9.5,10,0.29,0.974558,0.214997,4.594447,,7.231197,0.270605,0.0001,0.001
76,10.35,10,0.29,0.974574,0.183296,4.19241,,7.396861,0.343864,0.0001,0.001
77,14.93,14,0.3,0.974586,-0.792029,2.782668,,6.986014,0.548433,0.0001,0.001
78,11.01,11,0.3,0.974593,-0.277075,2.622468,,7.224347,0.34943,0.0001,0.001
79,15.76,15,0.3,0.974597,-0.627538,3.670353,,6.953878,0.550255,0.0001,0.001
80,10.94,14,0.31,0.974599,-0.107881,4.919242,,6.400277,0.24842,0.0001,0.001
81,4.9,16,0.31,0.974591,-0.556584,3.327306,,4.782298,-0.158884,0.0001,0.001
82,13.11,12,0.31,0.974578,-0.997607,4.865888,,7.823392,0.450703,0.0001,0.001
83,8.17,9,0.31,0.974568,0.186766,3.596756,,7.317167,0.073474,0.0001,0.001
84,7.56,9,0.32,0.974556,-0.550542,4.05422,,6.63881,0.00386,0.0001,0.001
85,17.92,16,0.32,0.974544,-0.044974,2.484672,,7.669233,0.605517,0.0001,0.001
86,12.18,13,0.32,0.974531,-0.217162,3.277033,,6.909919,0.323417,0.0001,0.001
87,13.05,12,0.33,0.974515,-0.695872,3.645356,,7.612125,0.415591,0.0001,0.001
88,16.96,14,0.33,0.9745,-0.190016,3.039131,,8.092596,0.612911,0.0001,0.001
89,11.84,12,0.33,0.97449,0.316013,2.490642,,7.235091,0.300947,0.0001,0.001
90,11.33,13,0.34,0.974479,-0.284473,5.923681,,6.371935,0.234864,0.0001,0.001
91,23.81,18,0.34,0.974465,-0.236618,3.235741,,8.40039,0.820364,0.0001,0.001
92,9.95,11,0.34,0.974454,0.16673,3.360302,,7.112391,0.139638,0.0001,0.001
93,10.33,10,0.35,0.974451,0.266705,2.521493,,8.07195,0.181654,0.0001,0.001
94,13.79,13,0.35,0.974448,-0.043309,2.347227,,7.940715,0.381526,0.0001,0.001
95,6.52,9,0.35,0.974431,-0.993038,1.909684,,6.165512,-0.213102,0.0001,0.001
96,17.99,17,0.36,0.974412,-0.421559,1.758856,,7.650087,0.513112,0.0001,0.001
97,9.76,10,0.36,0.974396,0.066905,3.813233,,7.400516,0.098547,0.0001,0.001
98,13.17,12,0.36,0.974377,-0.57769,4.192163,,8.224404,0.338203,0.0001,0.001
99,10.7,11,0.36,0.974362,0.170773,4.09515,,7.759217,0.150186,0.0001,0.001
100,6.56,8,0.37,0.974345,-0.581476,3.389467,,6.358826,-0.279266,0.0001,0.001
101,12.07,12,0.39,0.974328,-0.304904,2.807721,,7.940393,0.230739,0.0001,0.001
102,12.27,13,0.39,0.974314,0.08329,2.624268,,7.506996,0.220559,0.0001,0.001
103,12.44,12,0.39,0.974296,-0.367735,1.482959,,7.826832,0.249509,0.0001,0.001
104,18.38,17,0.4,0.974276,-0.744104,2.316297,,7.544227,0.501094,0.0001,0.001
105,69.58,41,0.4,0.97426,0.175709,3.530029,,7.168607,1.413526,0.0001,0.001
106,79.86,56,0.42,0.974247,0.098364,3.164744,,6.421094,1.205282,0.0001,0.001
107,14.12,13,0.42,0.974237,0.024403,5.962545,,8.058921,0.325606,0.0001,0.001
108,10.52,11,0.42,0.974228,-0.039917,4.769337,,7.821144,0.066686,0.0001,0.001
109,107.51,64,0.44,0.974213,-0.420676,3.038291,,7.236887,1.466495,0.0001,0.001
110,10.74,11,0.44,0.974199,-0.165108,2.823685,,7.984041,0.069644,0.0001,0.001
111,125.74,70,0.45,0.974186,0.020872,3.844253,,7.153272,1.59385,0.0001,0.001
112,8.1,9,0.46,0.97417,-0.388616,3.960389,,7.356143,-0.200166,0.0001,0.001
113,166.23,78,0.47,0.974151,-0.214237,5.984384,,7.275132,1.938827,0.0001,0.001
114,32.42,23,0.48,0.974132,-0.298537,2.748791,,9.196218,0.908499,0.0001,0.001
115,44.48,30,0.49,0.974112,-0.186448,1.646636,,8.836237,1.078917,0.0001,0.001
116,12.26,12,0.49,0.974097,0.149434,5.582388,,8.402566,0.141793,0.0001,0.001
117,166.72,104,0.51,0.974083,-0.071047,3.37708,,7.582335,1.434746,0.0001,0.001
118,12.2,14,0.51,0.974071,0.076391,3.248797,,8.37902,0.094852,0.0001,0.001
119,60.92,39,0.52,0.974058,-0.125666,2.792475,,8.635372,1.224808,0.0001,0.001
120,15.31,14,0.53,0.974046,0.001204,6.465798,,9.190059,0.296419,0.0001,0.001
121,92.76,54,0.54,0.974037,0.090497,3.652057,,7.842066,1.455048,0.0001,0.001
122,112.66,62,0.55,0.974024,-0.410676,4.565491,,8.627872,1.569086,0.0001,0.001
123,127.11,65,0.56,0.974014,0.194672,3.969004,,7.942521,1.720616,0.0001,0.001
124,22.99,24,0.57,0.974003,-0.124405,2.4437,,9.772046,0.435463,0.0001,0.001
125,81.03,47,0.58,0.973991,-0.141723,4.486292,,9.554255,1.409764,0.0001,0.001
126,117.88,63,0.59,0.973978,-0.208683,4.26947,,9.557195,1.61059,0.0001,0.001
127,64.77,38,0.6,0.973961,-0.499783,4.480215,,9.343511,1.335367,0.0001,0.001
128,61.26,36,0.61,0.973943,-0.192073,3.010637,,10.369862,1.304366,0.0001,0.001
129,23.81,19,0.61,0.973929,0.280192,4.93312,,9.989638,0.591809,0.0001,0.001
130,61.36,37,0.62,0.973915,-0.062352,5.34903,,10.823242,1.25934,0.0001,0.001
131,81.89,58,0.63,0.9739,-0.068926,4.022064,,8.469547,1.140182,0.0001,0.001
132,88.22,51,0.65,0.973889,0.078029,4.544547,,10.395512,1.41116,0.0001,0.001
133,180.04,101,0.67,0.973877,-0.024586,3.622036,,10.126176,1.572048,0.0001,0.001
134,149.34,73,0.69,0.973866,-0.072181,4.644921,,10.625444,1.786923,0.0001,0.001
135,132.16,68,0.71,0.973856,0.02001,4.969751,,10.840823,1.669987,0.0001,0.001
136,68.78,48,0.72,0.973844,-0.322812,3.086297,,9.955692,1.097344,0.0001,0.001
137,148.74,72,0.74,0.973833,-0.001415,5.301439,,11.169224,1.795475,0.0001,0.001
138,79.04,46,0.75,0.973828,0.134803,5.172158,,11.689779,1.350698,0.0001,0.001
139,125.37,70,0.77,0.973823,-0.067467,2.902432,,10.334742,1.521589,0.0001,0.001
140,100.17,58,0.78,0.973818,0.004471,4.94451,,11.593905,1.408859,0.0001,0.001
141,47.93,29,0.79,0.973813,-0.118571,5.13452,,12.165592,1.123376,0.0001,0.001
142,161.65,80,0.81,0.973801,-0.29011,5.012898,,12.081111,1.750723,0.0001,0.001
143,71.67,50,0.82,0.973792,0.031373,4.322593,,11.483308,1.078078,0.0001,0.001
144,65.83,38,0.83,0.973783,-0.065398,3.744101,,12.151124,1.291616,0.0001,0.001
145,28.93,21,0.84,0.973771,-0.450653,7.65144,,12.542586,0.670692,0.0001,0.001
146,114.28,64,0.85,0.973763,0.06114,3.938952,,12.326681,1.469785,0.0001,0.001
147,145.88,81,0.87,0.973757,0.054804,4.036279,,12.781378,1.519861,0.0001,0.001
148,129.9,66,0.88,0.973748,-0.134651,5.247103,,12.564342,1.653144,0.0001,0.001
149,227.88,123,0.91,0.973734,-0.232062,4.424849,,12.501065,1.625236,0.0001,0.001
150,95.43,55,0.92,0.973722,0.013587,5.001081,,13.136186,1.372962,0.0001,0.001
151,51.3,30,0.98,0.973708,-0.218162,5.559615,,12.920846,1.154381,0.0001,0.001
152,146.2,72,0.99,0.97369,-0.161022,4.51656,,12.176682,1.72958,0.0001,0.001
153,122.96,65,1.01,0.973678,0.074609,4.473646,,13.221326,1.559767,0.0001,0.001
154,66.68,42,1.02,0.973667,-0.049483,5.619994,,13.398149,1.142254,0.0001,0.001
155,88.69,52,1.03,0.973658,0.042263,5.05346,,13.669683,1.315465,0.0001,0.001
156,56.21,33,1.04,0.97364,-0.633523,5.850481,,13.267596,1.168257,0.0001,0.001
157,81.16,47,1.05,0.973625,0.056795,5.627714,,13.749257,1.304884,0.0001,0.001
158,49.2,30,1.06,0.973614,0.08844,6.085204,,13.820938,1.052881,0.0001,0.001
159,63.44,37,1.07,0.973619,0.271976,6.121837,,13.960748,1.208825,0.0001,0.001
160,23.18,18,1.07,0.973626,0.163389,9.984084,,14.129233,0.388264,0.0001,0.001
161,106.65,62,1.09,0.973631,-0.075197,3.357634,,13.24664,1.366062,0.0001,0.001
162,187.52,107,1.11,0.973641,0.070708,3.936899,,14.315634,1.480121,0.0001,0.001
163,117.23,65,1.12,0.973647,-0.072828,4.620052,,14.139642,1.447914,0.0001,0.001
164,101.97,59,1.14,0.973652,-0.045071,5.288193,,14.556947,1.345001,0.0001,0.001
165,74.99,45,1.15,0.973654,-0.05124,5.96885,,14.645676,1.206449,0.0001,0.001
166,101.46,56,1.16,0.973659,0.069201,5.878733,,14.683233,1.411431,0.0001,0.001
167,82.91,48,1.17,0.973661,-0.102577,5.969429,,14.804345,1.281441,0.0001,0.001
168,108.44,60,1.19,0.973663,-0.010267,5.363182,,14.537974,1.422211,0.0001,0.001
169,46.73,28,1.19,0.97367,0.136734,8.082198,,14.9422,1.002625,0.0001,0.001
170,197.05,113,1.22,0.973675,-0.045228,4.215449,,14.719254,1.467688,0.0001,0.001
171,181.64,86,1.24,0.973676,-0.079425,6.11103,,14.407104,1.797587,0.0001,0.001
172,190.78,106,1.26,0.973676,-0.081024,4.494097,,15.286634,1.5078,0.0001,0.001
173,112.85,61,1.27,0.973684,0.129374,5.699381,,15.330535,1.453317,0.0001,0.001
174,116.03,67,1.29,0.973687,-0.096948,5.17328,,15.505163,1.353954,0.0001,0.001
175,52.74,32,1.3,0.973695,0.150147,6.159005,,15.439313,1.02417,0.0001,0.001
176,63.17,37,1.3,0.973701,-0.055289,7.442719,,15.541616,1.143558,0.0001,0.001
177,78.16,46,1.31,0.973719,0.192318,6.69416,,15.714311,1.21155,0.0001,0.001
178,107.68,63,1.33,0.97373,-0.382768,3.477317,,15.019954,1.316223,0.0001,0.001
179,95.87,54,1.34,0.973735,-0.336997,6.390497,,15.888103,1.332009,0.0001,0.001
180,99.88,58,1.35,0.973736,-0.118733,6.02159,,15.945218,1.29599,0.0001,0.001
181,87.77,50,1.36,0.973741,0.094307,6.505169,,15.955709,1.28492,0.0001,0.001
182,158.78,76,1.38,0.973744,-0.044288,6.489966,,15.646581,1.726975,0.0001,0.001
183,48.63,29,1.39,0.973747,0.011077,9.152452,,16.222742,0.972358,0.0001,0.001
184,82.68,48,1.4,0.97375,0.027653,6.880575,,16.318626,1.229867,0.0001,0.001
185,67.93,40,1.41,0.973751,-0.137201,6.653596,,16.32061,1.137301,0.0001,0.001
186,93.2,54,1.42,0.97376,0.152843,6.426353,,16.477856,1.265036,0.0001,0.001
187,118.1,61,1.43,0.973765,-0.086798,6.57931,,16.461353,1.507918,0.0001,0.001
188,154.36,100,1.45,0.973778,0.123133,4.303511,,16.724117,1.21471,0.0001,0.001
189,88.44,52,1.46,0.973806,0.198459,6.431216,,16.791723,1.220504,0.0001,0.001
190,100.68,58,1.48,0.97383,-0.104699,6.106355,,16.879749,1.285574,0.0001,0.001
191,142.45,70,1.49,0.973851,0.020999,5.878984,,16.781294,1.632608,0.0001,0.001
192,53.17,32,1.5,0.973877,0.165516,9.084274,,17.014874,0.975761,0.0001,0.001
193,75.3,44,1.51,0.973896,-0.26466,7.602447,,17.07341,1.16345,0.0001,0.001
194,77.93,45,1.52,0.973922,0.200997,7.720207,,17.205166,1.188953,0.0001,0.001
195,175.96,87,1.54,0.973943,-0.0486,6.228405,,16.963882,1.660216,0.0001,0.001
196,54.04,33,1.54,0.973962,-0.055811,9.11679,,17.389412,0.953247,0.0001,0.001
197,73.09,42,1.55,0.973967,-0.8785,8.085524,,17.39962,1.163071,0.0001,0.001
198,90.93,53,1.57,0.973971,-0.025711,7.068666,,17.593838,1.218671,0.0001,0.001
199,147.99,79,1.58,0.973973,-0.051337,6.065713,,17.421825,1.482632,0.0001,0.001
200,148.0,79,1.6,0.973977,0.048792,5.677218,,17.597412,1.479994,0.0001,0.001
201,148.54,73,1.67,0.973976,-0.111917,6.314592,,17.111769,1.627034,0.0001,0.001
202,58.47,35,1.67,0.973976,-0.003495,9.728235,,17.82436,0.996536,0.0001,0.001
203,53.38,32,1.68,0.973971,-0.308014,10.024434,,17.968153,0.943309,0.0001,0.001
204,55.51,33,1.69,0.973971,0.141646,9.551518,,18.02372,0.970765,0.0001,0.001
205,47.65,28,1.7,0.973971,-0.05373,11.398252,,18.030432,0.892381,0.0001,0.001
206,93.4,54,1.71,0.973973,0.075156,7.439891,,18.192703,1.220051,0.0001,0.001
207,49.75,30,1.72,0.973975,-0.018422,10.896567,,18.237669,0.88389,0.0001,0.001
208,107.85,62,1.73,0.973972,-0.154201,6.811242,,18.401871,1.267574,0.0001,0.001
209,76.29,46,1.74,0.973972,0.099366,8.431673,,18.502531,1.083526,0.0001,0.001
210,111.74,62,1.76,0.973973,0.009377,6.613264,,18.574293,1.325893,0.0001,0.001
211,99.09,55,1.77,0.973972,-0.051685,7.319599,,18.613413,1.286372,0.0001,0.001
212,46.58,28,1.78,0.973977,0.163711,11.748664,,18.726879,0.82703,0.0001,0.001
213,51.16,31,1.78,0.973984,0.077089,10.991853,,18.781202,0.873068,0.0001,0.001
214,180.49,84,1.8,0.973986,-0.106049,7.386884,,18.201406,1.748194,0.0001,0.001
215,97.5,56,1.82,0.973996,0.121854,7.165418,,18.955963,1.222241,0.0001,0.001
216,85.39,49,1.83,0.973997,-0.499123,8.497548,,19.058983,1.174207,0.0001,0.001
217,55.27,33,1.83,0.973999,0.01833,10.021681,,19.08691,0.920616,0.0001,0.001
218,62.67,36,1.84,0.973999,-0.024176,10.734632,,18.987236,1.032113,0.0001,0.001
219,44.02,27,1.85,0.974001,0.04186,13.034105,,19.199612,0.743759,0.0001,0.001
220,101.14,68,1.86,0.974,-0.05857,6.59384,,19.330917,1.017151,0.0001,0.001
221,51.14,31,1.87,0.973995,-0.236651,11.807857,,19.465496,0.844638,0.0001,0.001
222,155.5,83,1.89,0.973992,0.032671,6.70465,,19.095856,1.453533,0.0001,0.001
223,84.46,50,1.9,0.973986,-0.101367,8.39378,,19.635235,1.111239,0.0001,0.001
224,139.5,77,1.91,0.973977,-0.133095,6.647699,,19.694458,1.365927,0.0001,0.001
225,51.64,31,1.92,0.973969,-0.096567,11.149978,,19.698488,0.848258,0.0001,0.001
226,79.12,48,1.93,0.973965,0.121386,8.90657,,19.849977,1.047331,0.0001,0.001
227,52.63,31,1.94,0.973966,0.172861,12.246404,,19.814978,0.873792,0.0001,0.001
228,88.1,52,1.95,0.973964,-0.113495,8.366296,,20.016941,1.11933,0.0001,0.001
229,72.19,43,1.96,0.973964,0.082509,10.108076,,20.030285,1.02373,0.0001,0.001
230,19.79,18,1.97,0.973967,0.136277,18.725273,,19.88723,-0.18985,0.0001,0.001
231,78.35,47,1.98,0.973972,0.06887,9.186989,,20.261803,1.045264,0.0001,0.001
232,108.97,63,1.99,0.973979,0.07544,7.567757,,20.324192,1.212404,0.0001,0.001
233,87.66,51,2.0,0.973996,0.187903,9.10994,,20.382036,1.125941,0.0001,0.001
234,84.85,51,2.01,0.974008,-0.182101,8.823157,,20.463888,1.068545,0.0001,0.001
