episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.03,0.974015,-11.315211,,20.0,,,0.0001,
2,11.05,12,0.04,0.973993,-61.752323,,20.0,,,0.0001,
3,38.55,33,0.04,0.97397,-7.205266,,20.0,,,0.0001,
4,65.86,41,0.05,0.97395,57.296707,,20.0,,,0.0001,
5,14.4,19,0.06,0.97393,-59.732498,,20.0,,,0.0001,
6,4.96,7,0.06,0.973919,-69.403893,,20.0,,,0.0001,
7,9.63,11,0.06,0.973911,-63.947475,,20.0,,,0.0001,
8,14.99,17,0.07,0.973901,-55.511475,,20.0,,,0.0001,
9,9.71,11,0.07,0.97389,-67.509064,,20.0,,,0.0001,
10,8.71,20,0.07,0.973885,-73.757645,,20.0,,,0.0001,
11,14.15,15,0.08,0.973886,-50.32999,,20.0,,,0.0001,
12,7.1,10,0.08,0.973885,-72.704453,,20.0,,,0.0001,
13,6.07,14,0.08,0.973888,-76.884628,,20.0,,,0.0001,
14,8.94,10,0.08,0.973902,-54.549347,,20.0,,,0.0001,
15,11.09,12,0.09,0.97392,-54.559223,,20.0,,,0.0001,
16,15.57,16,0.09,0.973929,-57.358776,,20.0,,,0.0001,
17,18.6,26,0.09,0.973941,-51.285686,,20.0,,,0.0001,
18,8.31,10,0.1,0.973957,-56.609058,,20.0,,,0.0001,
19,12.44,12,0.1,0.973975,-51.790283,,20.0,,,0.0001,
20,70.93,60,0.11,0.973996,43.138786,,20.0,,,0.0001,
21,13.34,13,0.11,0.974016,-50.790474,,20.0,,,0.0001,
22,6.79,9,0.12,0.974033,-76.006874,,20.0,,,0.0001,
23,70.51,56,0.13,0.974051,48.695915,,20.0,,,0.0001,
24,9.22,17,0.13,0.974051,-95.894493,,20.0,,,0.0001,
25,11.52,12,0.13,0.974046,-66.452934,,20.0,,,0.0001,
26,32.16,23,0.14,0.974041,-13.825507,,20.0,,,0.0001,
27,8.54,10,0.14,0.974037,-62.60067,,20.0,,,0.0001,
28,11.47,20,0.15,0.974033,-68.914322,,20.0,,,0.0001,
29,5.14,18,0.15,0.97403,-79.394913,,20.0,,,0.0001,
30,62.17,56,0.16,0.974033,24.940512,,20.0,,,0.0001,
31,9.17,14,0.16,0.974037,-65.531517,,20.0,,,0.0001,
32,8.42,10,0.17,0.974045,-57.405407,,20.0,,,0.0001,
33,6.11,15,0.17,0.974051,-75.700058,,20.0,,,0.0001,
34,226.71,110,0.19,0.974054,286.857697,,20.0,,,0.0001,
35,11.02,12,0.19,0.974062,-53.064434,,20.0,,,0.0001,
36,12.38,14,0.2,0.974069,-60.046535,,20.0,,,0.0001,
37,16.03,16,0.2,0.974077,-46.500336,,20.0,,,0.0001,
38,12.98,14,0.2,0.974083,-57.917988,,20.0,,,0.0001,
39,70.74,54,0.21,0.974088,52.72554,,20.0,,,0.0001,
40,9.16,11,0.22,0.974094,-63.106812,,20.0,,,0.0001,
41,44.98,39,0.23,0.97411,14.40779,,20.0,,,0.0001,
42,26.4,26,0.23,0.97412,-29.646122,,20.0,,,0.0001,
43,17.23,23,0.24,0.974132,-52.49646,,20.0,,,0.0001,
44,15.25,24,0.24,0.974137,-61.158367,,20.0,,,0.0001,
45,18.75,21,0.25,0.974141,-47.261887,,20.0,,,0.0001,
46,19.24,17,0.25,0.974149,-34.958435,,20.0,,,0.0001,
47,18.71,18,0.25,0.974152,-46.993706,,20.0,,,0.0001,
48,77.57,55,0.26,0.974157,58.329945,,20.0,,,0.0001,
49,18.91,17,0.27,0.974161,-43.156136,,20.0,,,0.0001,
50,8.1,12,0.27,0.974167,-64.927223,,20.0,,,0.0001,
51,61.95,43,0.34,0.974171,44.051338,,20.0,,,0.0001,
52,19.11,19,0.34,0.974181,-40.803665,,20.0,,,0.0001,
53,8.19,12,0.35,0.974195,-61.465687,,20.0,,,0.0001,
54,111.06,63,0.36,0.974202,127.47226,,20.0,,,0.0001,
55,23.08,27,0.37,0.974204,-48.177387,,20.0,,,0.0001,
56,16.0,16,0.37,0.974206,-47.809231,,20.0,,,0.0001,
57,12.38,15,0.37,0.974203,-67.372993,,20.0,,,0.0001,
58,21.08,20,0.38,0.974193,-43.612091,,20.0,,,0.0001,
59,22.64,33,0.38,0.974181,-46.388222,,20.0,,,0.0001,
60,94.88,68,0.4,0.974173,105.678711,,20.0,,,0.0001,
61,35.27,42,0.41,0.974167,-20.82119,,20.0,,,0.0001,
62,113.62,60,0.42,0.974161,147.140411,,20.0,,,0.0001,
63,43.85,33,0.43,0.974151,5.684815,,20.0,,,0.0001,
64,66.69,55,0.44,0.974137,33.66188,,20.0,,,0.0001,
65,143.04,93,0.46,0.974115,157.430511,,20.0,,,0.0001,
66,38.44,47,0.47,0.974099,-12.999974,,20.0,,,0.0001,
67,6.12,9,0.47,0.974083,-74.610077,,20.0,,,0.0001,
68,78.7,46,0.48,0.974072,87.643044,,20.0,,,0.0001,
69,89.79,50,0.49,0.974064,110.555351,,20.0,,,0.0001,
70,49.07,39,0.5,0.974062,9.968241,,20.0,,,0.0001,
71,53.08,49,0.51,0.974063,16.304598,,20.0,,,0.0001,
72,133.54,69,0.52,0.974066,181.097366,,20.0,,,0.0001,
73,27.17,31,0.53,0.974062,-30.264353,,20.0,,,0.0001,
74,83.26,51,0.54,0.974056,84.138382,,20.0,,,0.0001,
75,68.88,56,0.55,0.974055,38.365135,,20.0,,,0.0001,
76,125.9,65,0.56,0.974054,167.96637,,20.0,,,0.0001,
77,23.55,28,0.57,0.974051,-38.022556,,20.0,,,0.0001,
78,100.98,56,0.58,0.974044,119.446693,,20.0,,,0.0001,
79,166.69,111,0.6,0.974033,205.784744,,20.0,,,0.0001,
80,36.42,57,0.62,0.97403,-23.323738,,20.0,,,0.0001,
81,15.5,25,0.62,0.974024,-59.382744,,20.0,,,0.0001,
82,138.94,73,0.64,0.974013,180.313354,,20.0,,,0.0001,
83,22.41,24,0.64,0.974008,-33.062244,,20.0,,,0.0001,
84,132.4,77,0.66,0.974003,157.193939,,20.0,,,0.0001,
85,37.15,30,0.66,0.973997,-5.2189,,20.0,,,0.0001,
86,63.58,40,0.67,0.973992,58.686195,,20.0,,,0.0001,
87,81.23,48,0.68,0.973983,79.236259,,20.0,,,0.0001,
88,145.34,91,0.7,0.973974,176.46405,,20.0,,,0.0001,
89,99.28,58,0.71,0.973964,110.565765,,20.0,,,0.0001,
90,56.37,41,0.72,0.973956,32.444912,,20.0,,,0.0001,
91,76.07,46,0.73,0.973946,78.735695,,20.0,,,0.0001,
92,126.85,68,0.75,0.973937,169.129379,,20.0,,,0.0001,
93,155.54,75,0.76,0.973937,234.710526,,20.0,,,0.0001,
94,10.51,23,0.77,0.973936,-75.269264,,20.0,,,0.0001,
95,98.78,56,0.78,0.973935,121.980576,,20.0,,,0.0001,
96,11.78,13,0.78,0.97393,-66.700676,,20.0,,,0.0001,
97,69.85,42,0.79,0.973927,62.788742,,20.0,,,0.0001,
98,97.25,54,0.8,0.973925,119.224152,,20.0,,,0.0001,
99,121.34,63,0.81,0.973923,167.999207,,20.0,,,0.0001,
100,15.17,26,0.82,0.97392,-61.756897,,20.0,,,0.0001,
101,139.3,81,0.88,0.973919,183.237915,,20.0,,,0.0001,
102,109.46,69,0.89,0.973917,133.726151,,20.0,,,0.0001,
103,109.14,60,0.91,0.973912,131.997726,,20.0,,,0.0001,
104,189.43,85,0.92,0.973911,286.892334,,20.0,,,0.0001,
105,83.97,64,0.94,0.973915,100.436035,,20.0,,,0.0001,
106,73.73,52,0.95,0.97391,48.754742,,20.0,,,0.0001,
107,42.79,44,0.96,0.973905,-7.359772,,20.0,,,0.0001,
108,95.63,68,0.97,0.973904,109.971306,,20.0,,,0.0001,
109,39.6,36,0.98,0.973905,-4.447252,,20.0,,,0.0001,
