episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,61.57,42,0.01,0.974077,,,,,,0.01,0.001
2,3.64,10,0.01,0.974077,,,,,,0.01,0.001
3,8.48,14,0.01,0.974077,,,,,,0.01,0.001
4,12.98,16,0.01,0.974077,,,,,,0.01,0.001
5,60.14,36,0.04,0.976164,0.046533,1.958635,,-0.333214,1.260219,0.01,0.001
6,27.53,30,0.04,0.976164,,,,,,0.01,0.001
7,100.69,74,0.05,0.976164,,,,,,0.01,0.001
8,106.86,80,0.06,0.976164,,,,,,0.01,0.001
9,15.01,16,0.07,0.976164,,,,,,0.01,0.001
10,33.65,32,0.09,0.974655,-0.08147,1.679827,,-0.17494,1.229946,0.01,0.001
11,309.23,281,0.13,0.974655,,,,,,0.01,0.001
12,429.78,462,0.19,0.974655,,,,,,0.01,0.001
13,119.44,148,0.21,0.974655,,,,,,0.01,0.001
14,332.89,364,0.27,0.974655,,,,,,0.01,0.001
15,501.22,533,0.48,0.972099,-0.118853,0.994409,,-0.161229,0.948713,0.01,0.001
16,543.13,581,0.56,0.972099,,,,,,0.01,0.001
17,113.31,145,0.58,0.972099,,,,,,0.01,0.001
18,114.51,146,0.6,0.972099,,,,,,0.01,0.001
19,596.2,631,0.69,0.972099,,,,,,0.01,0.001
20,179.88,212,0.86,0.969874,-0.022602,0.86434,,-0.12178,0.903548,0.01,0.001
21,528.95,508,0.93,0.969874,,,,,,0.01,0.001
22,886.53,869,1.05,0.969874,,,,,,0.01,0.001
23,447.57,424,1.1,0.969874,,,,,,0.01,0.001
24,999.25,1000,1.24,0.969874,,,,,,0.01,0.001
25,676.13,657,1.62,0.967595,-0.033083,1.088466,,0.022047,1.023071,0.01,0.001
26,95.63,69,1.63,0.967595,,,,,,0.01,0.001
27,149.44,125,1.65,0.967595,,,,,,0.01,0.001
28,129.42,102,1.66,0.967595,,,,,,0.01,0.001
29,107.61,81,1.67,0.967595,,,,,,0.01,0.001
30,104.22,76,1.72,0.966235,0.048362,1.713689,,0.184233,1.2918,0.01,0.001
31,73.52,46,1.73,0.966235,,,,,,0.01,0.001
32,72.61,45,1.73,0.966235,,,,,,0.01,0.001
33,71.95,45,1.74,0.966235,,,,,,0.01,0.001
