episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,6.3,8,0.02,0.974139,18.167795,15.495131,,-0.285331,,0.0001,0.001
2,36.51,51,0.03,0.974138,48.761124,253.697433,,-0.072404,,0.0001,0.001
3,50.85,39,0.04,0.974145,102.409317,739.730469,,0.026886,,0.0001,0.001
4,16.15,22,0.05,0.97414,23.941923,62.38715,,0.033933,,0.0001,0.001
5,28.12,34,0.05,0.974126,45.502907,183.348999,,0.124393,,0.0001,0.001
6,28.57,34,0.06,0.974111,49.108398,199.181351,,0.209433,,0.0001,0.001
7,5.59,8,0.06,0.9741,11.420773,8.900886,,0.221842,,0.0001,0.001
8,11.18,12,0.07,0.974091,21.059307,35.728199,,0.584706,,0.0001,0.001
9,16.18,40,0.07,0.974077,17.716923,39.653648,,0.212539,,0.0001,0.001
10,29.6,26,0.08,0.974074,64.657845,261.440491,,0.528507,,0.0001,0.001
11,8.03,16,0.08,0.974069,7.636046,12.247496,,0.324798,,0.0001,0.001
12,7.62,9,0.09,0.974065,13.433665,14.666875,,0.820976,,0.0001,0.001
13,47.29,48,0.1,0.974062,72.903679,465.492218,,0.402406,,0.0001,0.001
14,10.29,12,0.1,0.974058,17.457312,26.401159,,0.934959,,0.0001,0.001
15,16.44,29,0.11,0.974049,22.880455,49.802616,,0.745236,,0.0001,0.001
16,24.89,23,0.11,0.974037,45.672241,173.85437,,1.015819,,0.0001,0.001
17,34.54,42,0.12,0.97403,57.079224,246.274414,,0.771405,,0.0001,0.001
18,8.0,14,0.12,0.974026,9.565701,11.975649,,0.74179,,0.0001,0.001
19,40.93,40,0.13,0.974019,63.138844,382.398987,,0.79692,,0.0001,0.001
20,20.07,33,0.14,0.973998,18.62142,64.242867,,0.949559,,0.0001,0.001
21,66.93,68,0.15,0.973976,96.074768,798.242859,,1.041734,,0.0001,0.001
22,8.43,29,0.16,0.973954,-6.499275,18.222153,,0.92608,,0.0001,0.001
23,51.29,51,0.17,0.973933,87.62674,627.003723,,1.012221,,0.0001,0.001
24,10.05,17,0.17,0.973911,8.892718,14.052082,,1.229792,,0.0001,0.001
25,33.21,36,0.18,0.973891,59.584026,268.903412,,1.46064,,0.0001,0.001
26,25.91,23,0.19,0.973878,52.465603,183.736282,,1.87955,,0.0001,0.001
27,39.1,32,0.19,0.973874,80.104416,395.531738,,1.795685,,0.0001,0.001
28,11.6,27,0.2,0.973872,3.005385,18.857414,,1.342253,,0.0001,0.001
29,54.43,66,0.21,0.973869,81.497719,563.363037,,1.384066,,0.0001,0.001
30,7.58,22,0.22,0.97387,-0.375041,9.037414,,1.066167,,0.0001,0.001
31,7.26,9,0.22,0.973867,5.283598,6.816719,,2.118569,,0.0001,0.001
32,18.21,45,0.23,0.973861,14.432451,30.875168,,1.530985,,0.0001,0.001
33,28.17,27,0.23,0.973861,56.274796,195.890808,,2.190951,,0.0001,0.001
34,5.91,8,0.24,0.97386,3.595359,3.78153,,2.01742,,0.0001,0.001
35,11.8,13,0.24,0.973859,16.295172,23.364641,,2.254081,,0.0001,0.001
36,7.04,9,0.24,0.973863,6.236168,5.25202,,2.598395,,0.0001,0.001
37,16.3,38,0.25,0.973859,13.88692,30.072195,,1.925741,,0.0001,0.001
38,11.9,22,0.25,0.973855,6.241791,18.0214,,1.996254,,0.0001,0.001
39,27.38,27,0.26,0.973854,46.927864,166.003479,,2.371157,,0.0001,0.001
40,30.79,27,0.27,0.973852,49.658237,207.21846,,3.100722,,0.0001,0.001
41,22.01,26,0.27,0.973849,29.370033,89.521896,,1.76921,,0.0001,0.001
42,24.51,26,0.28,0.973844,32.232323,110.426682,,2.332957,,0.0001,0.001
43,14.29,15,0.28,0.973844,19.424683,32.203701,,3.106499,,0.0001,0.001
44,16.33,23,0.29,0.973847,20.144119,41.120541,,2.840599,,0.0001,0.001
45,59.05,49,0.3,0.973845,95.106056,758.744751,,3.165879,,0.0001,0.001
46,42.85,33,0.3,0.973847,80.851509,444.755341,,2.89084,,0.0001,0.001
47,35.32,29,0.31,0.973848,59.02306,282.516998,,2.996862,,0.0001,0.001
48,40.11,58,0.32,0.973841,51.231819,240.982315,,2.799901,,0.0001,0.001
49,30.62,25,0.33,0.97384,55.576672,211.121368,,3.381896,,0.0001,0.001
50,58.7,46,0.34,0.973832,86.354546,730.143494,,3.261186,,0.0001,0.001
51,8.76,33,0.53,0.97382,-9.002093,12.576148,,2.483816,,0.0001,0.001
52,24.47,24,0.54,0.97381,36.046555,113.285553,,3.335963,,0.0001,0.001
53,53.98,44,0.55,0.973808,103.707939,651.9599,,3.941225,,0.0001,0.001
54,10.34,17,0.55,0.973807,2.924355,9.81176,,2.949063,,0.0001,0.001
55,23.49,34,0.56,0.973798,21.893742,72.285889,,3.447847,,0.0001,0.001
56,46.61,33,0.57,0.973784,75.166443,530.357178,,4.504225,,0.0001,0.001
57,7.38,11,0.57,0.973771,-0.114653,5.61622,,3.047304,,0.0001,0.001
58,9.27,13,0.57,0.97376,1.986669,5.188736,,3.414551,,0.0001,0.001
59,9.26,11,0.58,0.973748,2.820821,8.016053,,3.871641,,0.0001,0.001
60,12.49,19,0.58,0.973732,0.595053,17.285778,,4.036092,,0.0001,0.001
61,18.28,26,0.58,0.973721,13.656958,34.240204,,3.629776,,0.0001,0.001
62,33.64,31,0.59,0.973707,47.277241,206.179153,,4.40318,,0.0001,0.001
63,11.84,32,0.6,0.97369,-9.410598,16.412853,,3.60718,,0.0001,0.001
64,22.42,32,0.61,0.973679,24.70595,60.583427,,3.860967,,0.0001,0.001
65,14.51,37,0.61,0.973666,-1.720593,16.874065,,4.196509,,0.0001,0.001
66,28.25,25,0.62,0.973654,37.732468,132.583313,,5.52289,,0.0001,0.001
67,37.56,30,0.63,0.973644,54.658676,254.81485,,5.476609,,0.0001,0.001
68,17.08,28,0.63,0.973638,9.784436,25.132038,,4.573275,,0.0001,0.001
69,46.8,49,0.64,0.973629,69.162758,398.061584,,4.428741,,0.0001,0.001
70,6.31,8,0.64,0.97362,0.194317,1.206377,,3.159619,,0.0001,0.001
71,11.42,17,0.65,0.97361,2.118676,7.03651,,3.894561,,0.0001,0.001
72,30.7,25,0.65,0.973601,42.699509,168.156067,,5.898642,,0.0001,0.001
73,37.19,46,0.66,0.973589,45.008747,196.559097,,5.044858,,0.0001,0.001
74,57.7,42,0.67,0.973579,87.769585,648.456909,,5.671704,,0.0001,0.001
75,39.93,40,0.68,0.973568,53.531227,264.834442,,5.441761,,0.0001,0.001
76,16.99,16,0.68,0.973555,13.103978,27.079254,,5.394536,,0.0001,0.001
77,22.2,19,0.69,0.973546,28.773527,65.829369,,5.335951,,0.0001,0.001
78,8.02,14,0.69,0.973538,-0.546637,3.307994,,2.925124,,0.0001,0.001
79,68.75,97,0.71,0.973534,95.951775,642.489197,,4.941381,,0.0001,0.001
80,25.42,24,0.72,0.973535,32.403709,88.760773,,6.402674,,0.0001,0.001
