episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,61.57,42,0.02,0.97387,125.845856,,,,,0.001,
2,4.33,9,0.03,0.97389,6.148222,,,,,0.001,
3,5.19,9,0.03,0.974,8.224357,,,,,0.001,
4,4.29,11,0.03,0.973908,2.0426,,,,,0.001,
5,9.7,15,0.03,0.973628,13.428446,,,,,0.001,
6,5.1,10,0.04,0.973509,7.295075,,,,,0.001,
7,8.43,13,0.04,0.973424,11.938756,,,,,0.001,
8,7.46,12,0.04,0.973364,11.421824,,,,,0.001,
9,4.35,8,0.04,0.973288,6.102464,,,,,0.001,
10,4.36,10,0.05,0.973122,3.225886,,,,,0.001,
11,4.18,8,0.05,0.973006,7.226347,,,,,0.001,
12,4.58,8,0.05,0.972894,6.99514,,,,,0.001,
13,4.6,9,0.05,0.972828,7.003575,,,,,0.001,
14,8.83,18,0.06,0.972728,6.549134,,,,,0.001,
15,28.95,31,0.06,0.972634,48.787628,,,,,0.001,
16,5.93,13,0.07,0.972527,4.902891,,,,,0.001,
17,5.4,8,0.07,0.97247,11.651162,,,,,0.001,
18,5.67,10,0.07,0.972429,8.114652,,,,,0.001,
19,3.98,8,0.07,0.972381,5.106095,,,,,0.001,
20,3.86,7,0.07,0.972318,5.936124,,,,,0.001,
21,4.2,9,0.08,0.972159,3.715795,,,,,0.001,
22,10.35,14,0.08,0.972002,16.19478,,,,,0.001,
23,6.21,11,0.08,0.971864,8.045034,,,,,0.001,
24,6.61,13,0.08,0.971745,6.570574,,,,,0.001,
25,5.27,8,0.09,0.971673,10.278768,,,,,0.001,
26,4.81,10,0.09,0.971657,6.401012,,,,,0.001,
27,3.56,9,0.09,0.971627,2.540069,,,,,0.001,
28,4.55,9,0.09,0.971598,5.565007,,,,,0.001,
29,4.05,8,0.1,0.971603,5.949224,,,,,0.001,
30,4.09,7,0.1,0.971668,10.416494,,,,,0.001,
31,3.97,7,0.1,0.971777,8.024183,,,,,0.001,
