episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.03,0.974015,-2.985514,,17.947765,,,0.0001,
2,11.05,12,0.03,0.973962,-0.356552,,5.49894,,,0.0001,
3,42.95,36,0.04,0.973919,-2.181418,,21.028532,,,0.0001,
4,76.74,45,0.05,0.973888,1.398157,,37.654968,,,0.0001,
5,9.15,13,0.05,0.97386,-0.242469,,3.635701,,,0.0001,
6,5.63,9,0.05,0.973825,-0.817076,,2.488333,,,0.0001,
7,7.67,10,0.06,0.973814,0.970664,,3.578755,,,0.0001,
8,13.08,15,0.06,0.973817,1.307246,,6.332094,,,0.0001,
9,9.68,11,0.06,0.973832,1.50577,,5.067376,,,0.0001,
10,10.35,23,0.07,0.973835,-0.881527,,2.755848,,,0.0001,
11,11.2,14,0.07,0.973832,-1.267793,,4.956886,,,0.0001,
12,8.71,14,0.08,0.973822,-1.989842,,3.037076,,,0.0001,
13,13.19,15,0.08,0.973821,0.778409,,7.123292,,,0.0001,
14,9.68,11,0.08,0.973819,0.024959,,4.797366,,,0.0001,
15,16.23,16,0.09,0.973811,-2.742867,,8.480762,,,0.0001,
16,15.71,17,0.09,0.973808,1.10219,,7.934357,,,0.0001,
17,18.66,19,0.09,0.973807,0.442506,,9.928268,,,0.0001,
18,7.15,10,0.1,0.973804,-0.370173,,3.638552,,,0.0001,
19,21.0,19,0.1,0.973795,-2.347219,,11.275544,,,0.0001,
20,15.88,16,0.1,0.973789,0.743327,,7.799995,,,0.0001,
21,46.65,38,0.11,0.973784,0.092512,,21.610836,,,0.0001,
22,12.07,13,0.11,0.973775,-1.883399,,5.904801,,,0.0001,
23,21.44,27,0.12,0.973773,1.416154,,9.644919,,,0.0001,
24,6.42,17,0.12,0.973777,0.655387,,1.728563,,,0.0001,
25,31.38,28,0.13,0.973775,-4.029622,,14.68006,,,0.0001,
26,16.58,15,0.13,0.973777,2.053004,,8.748034,,,0.0001,
27,31.89,23,0.14,0.973776,-1.738664,,16.925932,,,0.0001,
28,8.47,10,0.14,0.973778,0.734803,,4.350688,,,0.0001,
29,10.79,19,0.15,0.973783,0.492495,,3.773054,,,0.0001,
30,5.83,10,0.15,0.973782,-0.6645,,2.357413,,,0.0001,
31,9.0,21,0.15,0.973779,-0.334814,,3.224993,,,0.0001,
32,45.74,49,0.16,0.973771,-2.424667,,17.248175,,,0.0001,
33,5.45,8,0.17,0.973763,-0.21426,,2.447664,,,0.0001,
34,8.47,10,0.17,0.973761,1.181136,,4.458987,,,0.0001,
35,10.88,17,0.17,0.973757,-1.230771,,4.179474,,,0.0001,
36,63.84,39,0.18,0.973755,2.378024,,32.460987,,,0.0001,
37,41.26,36,0.19,0.97375,-1.838906,,18.566429,,,0.0001,
38,18.09,18,0.21,0.973744,-0.122805,,9.236012,,,0.0001,
39,13.51,15,0.22,0.973748,2.009196,,6.601649,,,0.0001,
