episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,6.3,8,0.02,0.980313,4.247829,0.66311,,-0.285331,0.801045,0.01,0.001
2,6.32,8,0.02,0.979656,2.874343,0.656934,,-0.077348,0.797863,0.01,0.001
3,5.43,7,0.02,0.978539,3.256419,0.64516,,0.047582,0.780148,0.01,0.001
4,7.24,9,0.02,0.977785,3.3708,0.693663,,0.177644,0.803214,0.01,0.001
5,5.31,7,0.02,0.976966,2.989441,0.672658,,0.389819,0.75101,0.01,0.001
6,4.98,7,0.03,0.976828,3.135355,0.649656,,0.490515,0.6988,0.01,0.001
7,5.37,7,0.03,0.975548,2.603857,0.826504,,0.743088,0.747174,0.01,0.001
8,5.41,7,0.03,0.974521,3.097991,0.872754,,0.868622,0.745932,0.01,0.001
9,5.74,7,0.03,0.973678,3.489665,0.966213,,1.005216,0.787762,0.01,0.001
10,10.11,11,0.04,0.972535,3.519856,1.018391,,0.813169,0.893387,0.01,0.001
11,8.13,9,0.04,0.971749,3.651577,1.123011,,1.147115,0.865652,0.01,0.001
12,5.81,7,0.04,0.970138,2.482603,1.305577,,1.509504,0.774894,0.01,0.001
13,5.47,7,0.04,0.969378,3.643659,1.325777,,1.492864,0.719999,0.01,0.001
14,18.26,17,0.05,0.968619,4.331532,1.505293,,1.072894,1.041769,0.01,0.001
15,5.77,7,0.05,0.968031,3.399881,1.689803,,1.944802,0.745125,0.01,0.001
16,9.17,10,0.05,0.967795,3.725363,1.463478,,1.894273,0.850725,0.01,0.001
17,6.79,8,0.05,0.968182,3.811835,1.736788,,1.971969,0.76332,0.01,0.001
18,7.43,8,0.05,0.968516,3.397475,1.869883,,2.181192,0.835159,0.01,0.001
19,6.87,8,0.06,0.96923,3.617899,1.982374,,2.584258,0.753487,0.01,0.001
20,9.66,10,0.06,0.969603,3.42605,1.820894,,2.321856,0.87245,0.01,0.001
21,6.65,8,0.06,0.969789,2.786574,2.145247,,2.748233,0.707217,0.01,0.001
22,5.79,7,0.06,0.969494,2.354977,2.709102,,2.810827,0.680632,0.01,0.001
23,11.58,12,0.07,0.969437,3.88371,2.449239,,2.231025,0.868324,0.01,0.001
24,5.39,7,0.07,0.968846,1.905153,3.04774,,3.139098,0.599483,0.01,0.001
25,5.45,7,0.07,0.967712,1.853083,3.106943,,3.237082,0.59581,0.01,0.001
26,5.28,7,0.07,0.967094,2.686628,3.199791,,3.354457,0.559547,0.01,0.001
27,8.19,9,0.07,0.966767,3.202073,2.592599,,3.580782,0.740313,0.01,0.001
28,5.31,7,0.08,0.966194,1.953426,3.455334,,3.554998,0.539161,0.01,0.001
29,5.56,7,0.08,0.965533,1.878112,3.451779,,3.627561,0.560728,0.01,0.001
30,5.52,7,0.08,0.964466,1.216305,3.61096,,3.737839,0.541446,0.01,0.001
31,5.46,7,0.08,0.964532,3.865215,3.605654,,3.806259,0.52018,0.01,0.001
32,5.27,7,0.08,0.964211,0.781034,3.681504,,3.898939,0.480346,0.01,0.001
33,5.25,7,0.09,0.963744,1.592825,3.816352,,3.971956,0.461926,0.01,0.001
34,5.28,7,0.09,0.963433,2.081695,3.728247,,4.022027,0.452432,0.01,0.001
35,5.29,7,0.09,0.963996,2.90398,3.88866,,4.088024,0.438214,0.01,0.001
36,5.17,7,0.09,0.96466,2.047164,3.763597,,4.144272,0.406807,0.01,0.001
37,4.97,7,0.09,0.965458,1.76222,3.790842,,4.185946,0.363778,0.01,0.001
38,5.13,7,0.09,0.96564,-0.018204,3.762582,,4.224774,0.372716,0.01,0.001
39,5.2,7,0.1,0.96585,1.598791,3.660957,,4.262649,0.369754,0.01,0.001
40,4.96,7,0.1,0.966051,1.353813,3.637645,,4.272642,0.320133,0.01,0.001
41,5.02,7,0.1,0.965995,0.845973,3.489928,,4.284645,0.314898,0.01,0.001
42,6.18,8,0.1,0.965929,1.648359,2.805579,,4.319585,0.403833,0.01,0.001
43,6.31,8,0.1,0.966004,2.024004,3.045094,,4.373794,0.407946,0.01,0.001
44,5.05,7,0.11,0.966186,1.455358,3.095218,,4.288054,0.279181,0.01,0.001
45,4.96,7,0.11,0.966287,0.911746,2.931963,,4.301126,0.2526,0.01,0.001
46,5.08,7,0.11,0.966719,1.818743,2.986116,,4.315436,0.258216,0.01,0.001
47,5.04,7,0.11,0.967192,1.140924,2.796591,,4.286167,0.236904,0.01,0.001
48,7.72,9,0.11,0.967029,1.161396,2.119225,,4.406283,0.463602,0.01,0.001
49,5.0,7,0.12,0.966764,0.708916,2.578864,,4.293307,0.20831,0.01,0.001
50,4.97,7,0.12,0.966903,1.246708,2.489603,,4.261613,0.190262,0.01,0.001
51,5.15,7,0.13,0.967392,1.147915,2.27195,,4.24346,0.204085,0.01,0.001
52,5.15,7,0.13,0.967633,0.199307,2.087683,,4.240153,0.192403,0.01,0.001
53,4.85,7,0.14,0.967775,0.322848,2.017368,,4.133105,0.137386,0.01,0.001
54,6.05,8,0.14,0.967682,0.650626,1.481721,,4.101142,0.255023,0.01,0.001
55,5.03,7,0.14,0.967927,0.962962,1.897861,,4.112794,0.139541,0.01,0.001
56,4.95,7,0.14,0.968362,0.726516,1.565077,,4.0193,0.118365,0.01,0.001
57,4.67,7,0.14,0.968382,-0.769941,1.419618,,3.955515,0.06721,0.01,0.001
58,5.03,7,0.15,0.968003,-0.509908,1.23095,,3.921404,0.108474,0.01,0.001
59,6.04,8,0.15,0.968089,1.603363,1.012653,,3.835865,0.206634,0.01,0.001
60,4.87,7,0.15,0.968456,0.685499,1.157807,,3.773659,0.064677,0.01,0.001
61,4.86,7,0.15,0.968845,0.320227,0.978123,,3.726741,0.052068,0.01,0.001
62,5.24,7,0.15,0.969051,0.132412,0.794424,,3.716176,0.095945,0.01,0.001
63,5.39,7,0.16,0.969623,0.803843,0.62538,,3.620975,0.109324,0.01,0.001
64,5.39,7,0.16,0.970046,0.277597,0.602647,,3.628807,0.098951,0.01,0.001
65,5.47,7,0.16,0.970556,0.604853,0.555707,,3.552645,0.102808,0.01,0.001
66,5.29,7,0.16,0.971101,0.402435,0.465614,,3.512094,0.068299,0.01,0.001
67,5.3,7,0.16,0.971908,0.342518,0.380721,,3.463958,0.05854,0.01,0.001
68,3.27,6,0.16,0.972572,-1.228804,0.684131,,3.657434,-0.277799,0.01,0.001
69,2.83,6,0.17,0.973101,-1.623934,0.874336,,3.70802,-0.360982,0.01,0.001
70,3.29,6,0.17,0.973096,-1.681808,0.415275,,3.561271,-0.291785,0.01,0.001
71,3.02,6,0.17,0.973131,-1.400609,0.458314,,3.494515,-0.342498,0.01,0.001
72,2.34,6,0.17,0.972859,-2.885066,0.767442,,3.519989,-0.463197,0.01,0.001
73,3.39,6,0.17,0.972722,-1.091259,0.22439,,3.197721,-0.289747,0.01,0.001
74,2.7,6,0.17,0.97287,-1.432546,0.384507,,3.226349,-0.409335,0.01,0.001
75,3.13,6,0.18,0.97356,-1.219947,0.198267,,2.932358,-0.33799,0.01,0.001
76,2.39,6,0.18,0.974111,-2.004462,0.338885,,3.04254,-0.464993,0.01,0.001
77,2.72,6,0.18,0.974384,-1.908208,0.230178,,2.764858,-0.408146,0.01,0.001
78,2.54,6,0.18,0.974216,-2.169275,0.24351,,2.600214,-0.435736,0.01,0.001
79,2.57,6,0.18,0.974017,-1.800799,0.281115,,2.382083,-0.42587,0.01,0.001
