episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,6.3,8,0.02,0.976164,-0.821639,,3.27627,,,0.01,
2,6.34,10,0.03,0.97278,-2.944155,,3.250652,,,0.01,
3,56.7,39,0.04,0.969841,97.195137,,4.502682,,,0.01,
4,31.94,24,0.04,0.968315,53.198322,,5.103169,,,0.01,
5,54.48,36,0.05,0.964891,72.577614,,6.131217,,,0.01,
6,43.79,29,0.05,0.962135,60.481888,,6.875028,,,0.01,
7,37.87,25,0.06,0.960594,48.158215,,7.459381,,,0.01,
8,36.05,24,0.07,0.958487,36.300243,,7.967888,,,0.01,
9,37.91,25,0.07,0.956313,39.094509,,8.487061,,,0.01,
10,35.4,25,0.08,0.95464,31.382383,,8.894474,,,0.01,
11,36.81,25,0.08,0.953682,38.774899,,9.333454,,,0.01,
12,36.12,25,0.09,0.952729,28.224575,,9.727135,,,0.01,
13,37.02,25,0.09,0.951907,32.105072,,10.1356,,,0.01,
14,35.66,25,0.1,0.950322,22.999092,,10.483049,,,0.01,
15,35.84,25,0.1,0.948779,25.319708,,10.813241,,,0.01,
16,35.31,25,0.11,0.947552,24.190956,,11.114773,,,0.01,
17,36.03,25,0.11,0.945889,21.894548,,11.42604,,,0.01,
18,37.06,26,0.12,0.94435,24.325809,,11.734453,,,0.01,
19,35.34,25,0.12,0.943417,25.644791,,11.999266,,,0.01,
20,37.45,26,0.13,0.942552,21.962191,,12.290842,,,0.01,
21,34.6,25,0.13,0.941774,15.624048,,12.49817,,,0.01,
22,35.17,25,0.14,0.941562,19.109888,,12.714131,,,0.01,
23,37.31,26,0.14,0.940709,15.561632,,12.968896,,,0.01,
24,36.29,26,0.15,0.941183,22.993521,,13.174527,,,0.01,
25,36.16,26,0.15,0.941493,13.193801,,13.366488,,,0.01,
26,36.44,26,0.16,0.941987,17.040476,,13.555286,,,0.01,
27,36.35,26,0.17,0.942077,11.41088,,13.738384,,,0.01,
28,35.9,25,0.17,0.941854,13.870654,,13.921637,,,0.01,
29,35.85,26,0.18,0.941683,11.765676,,14.065964,,,0.01,
30,36.41,26,0.18,0.940962,7.252581,,14.211412,,,0.01,
31,37.01,26,0.19,0.939697,7.384246,,14.372706,,,0.01,
32,36.73,26,0.19,0.939043,17.506161,,14.518552,,,0.01,
33,36.21,26,0.2,0.938307,7.029196,,14.635081,,,0.01,
34,37.41,26,0.2,0.937361,9.244441,,14.787741,,,0.01,
35,37.47,26,0.21,0.936108,9.054023,,14.931829,,,0.01,
36,36.46,26,0.21,0.934939,7.861926,,15.037961,,,0.01,
37,36.92,26,0.22,0.933818,8.402921,,15.159041,,,0.01,
38,37.33,26,0.22,0.93264,8.800953,,15.275987,,,0.01,
39,38.33,27,0.23,0.931506,9.462614,,15.395182,,,0.01,
40,38.56,27,0.24,0.930401,9.159762,,15.525537,,,0.01,
41,40.25,28,0.24,0.929126,10.30871,,15.677676,,,0.01,
42,38.55,27,0.25,0.92783,7.588677,,15.792255,,,0.01,
43,5.46,10,0.25,0.926276,-60.629173,,15.083085,,,0.01,
44,46.34,30,0.26,0.925239,29.421776,,15.431572,,,0.01,
45,43.6,25,0.26,0.924347,31.125942,,15.826625,,,0.01,
46,40.03,28,0.27,0.923514,8.739209,,15.951186,,,0.01,
47,42.75,29,0.27,0.922204,12.407148,,16.154176,,,0.01,
48,37.79,22,0.28,0.921042,17.85358,,16.387442,,,0.01,
