episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error,actor_lr,critic_lr
1,36.96,35,0.02,0.974015,-0.345126,,17.947765,,,0.0001,
2,11.05,12,0.03,0.973991,-15.318233,,17.325324,,,0.0001,
3,39.93,34,0.04,0.973961,0.619168,,17.443607,,,0.0001,
4,54.64,33,0.05,0.973936,3.416388,,18.035324,,,0.0001,
5,8.29,10,0.05,0.97391,-22.220043,,17.333937,,,0.0001,
6,14.01,18,0.05,0.973888,-9.994923,,16.754253,,,0.0001,
7,8.41,13,0.06,0.973867,-22.23488,,16.10276,,,0.0001,
8,8.84,17,0.06,0.973844,-20.413774,,15.464718,,,0.0001,
9,17.41,17,0.07,0.973825,-5.119073,,15.153011,,,0.0001,
10,4.27,15,0.07,0.973813,-29.049288,,14.396968,,,0.0001,
11,16.72,17,0.07,0.973807,-4.775702,,14.089768,,,0.0001,
12,6.94,10,0.08,0.973799,-20.262486,,13.542458,,,0.0001,
13,6.07,14,0.08,0.973791,-21.437113,,12.942534,,,0.0001,
14,8.82,10,0.08,0.973798,-11.043263,,12.519488,,,0.0001,
15,10.98,12,0.08,0.973808,-8.28317,,12.175728,,,0.0001,
16,15.46,16,0.09,0.973814,-4.344472,,11.96061,,,0.0001,
17,18.99,27,0.09,0.973821,-3.387885,,11.728149,,,0.0001,
18,7.36,9,0.1,0.973833,-11.875444,,11.320591,,,0.0001,
19,12.27,12,0.1,0.973847,-5.011662,,11.08145,,,0.0001,
20,73.34,60,0.11,0.973863,4.782518,,12.064801,,,0.0001,
21,13.08,13,0.11,0.973879,-5.375993,,11.814946,,,0.0001,
22,6.69,9,0.12,0.973892,-18.682243,,11.383387,,,0.0001,
23,74.68,58,0.13,0.973909,5.546349,,12.455926,,,0.0001,
24,5.93,13,0.13,0.973915,-27.340279,,11.922155,,,0.0001,
25,16.45,15,0.13,0.973919,-3.048122,,11.759996,,,0.0001,
26,22.23,18,0.14,0.97392,-0.160548,,11.769295,,,0.0001,
27,11.71,13,0.14,0.973921,-7.028927,,11.469791,,,0.0001,
28,13.19,23,0.15,0.973924,-6.988547,,11.133624,,,0.0001,
29,4.14,17,0.15,0.973925,-25.879622,,10.587136,,,0.0001,
30,59.33,59,0.16,0.97393,3.226925,,11.194915,,,0.0001,
31,7.76,10,0.17,0.973936,-11.630019,,10.812626,,,0.0001,
32,8.23,10,0.17,0.973945,-9.201095,,10.480532,,,0.0001,
33,6.5,15,0.17,0.973954,-14.883007,,10.0455,,,0.0001,
34,143.65,76,0.19,0.973961,7.299411,,12.767268,,,0.0001,
35,17.45,18,0.19,0.973975,-2.696285,,12.56371,,,0.0001,
36,13.29,15,0.19,0.973987,-6.624108,,12.25438,,,0.0001,
37,12.29,13,0.2,0.974002,-5.81733,,11.943466,,,0.0001,
38,12.09,14,0.2,0.974015,-7.154809,,11.626352,,,0.0001,
39,16.1,16,0.2,0.974027,-2.881467,,11.464195,,,0.0001,
40,12.99,14,0.21,0.974037,-5.317696,,11.199643,,,0.0001,
41,91.34,66,0.22,0.97405,6.308637,,12.693913,,,0.0001,
42,18.09,18,0.23,0.974064,-2.609589,,12.519775,,,0.0001,
43,25.57,22,0.23,0.974081,0.545596,,12.543334,,,0.0001,
44,29.55,26,0.24,0.974089,1.198749,,12.68946,,,0.0001,
45,13.57,18,0.24,0.9741,-5.905659,,12.339328,,,0.0001,
46,8.78,23,0.25,0.974102,-21.908413,,11.882172,,,0.0001,
47,17.7,22,0.25,0.974097,-3.779447,,11.679403,,,0.0001,
48,59.25,36,0.26,0.974084,4.828713,,12.658611,,,0.0001,
49,71.33,53,0.27,0.974072,3.872553,,13.568118,,,0.0001,
50,17.32,16,0.27,0.974059,-3.967829,,13.360557,,,0.0001,
51,12.66,15,0.33,0.974048,-7.358031,,12.979697,,,0.0001,
52,60.34,45,0.34,0.974034,4.504562,,13.797403,,,0.0001,
